TT-----------------------------------------------------------------------------------------
TT LSPC -- Loading Simulation Program, C++
TT Version 6.0 (64-bit) - Jan 2020
TT
TT Created through code updates by:
TT Paradigm Environmental, Inc.
TT San Diego, California, USA
TT www.paradigmh2o.com
TT 
TT Based upon LSPC version 5.0 (Mar 2018), originally developed by :
TT United States Environmental Protection Agency
TT with support by Tetra Tech, Inc.
TT https://github.com/USEPA/LSPC-Loading-Simulation-Program 
TT 
TT NOTE: The line starting with the letter c and followed by space or - is a comment line.
TT       There must be no comment line in between the data lines
TT       The input text field must be a continuous string without any space in between the characters
TT-----------------------------------------------------------------------------------------
TT LSPC MODEL OUTPUT FILE
TT This output file was created at 12:49:26pm on 02/13/2026
TT Time interval: 60 min      Output option: day
TT Label   
TT PREC     precipitation (rain + snow) volume (in-acre/day)
TT SURO     surface outflow volume (in-acre/day)
TT IFWO     interflow outflow volume (in-acre/day)
TT AGWO     groundwater outflow volume (in-acre/day)
TT PERO     total outflow rate volume (SURO+IFWO+AGWO) (in-acre/day)
TT DEP      stream depth (ft)
TT AVDEP    stream average depth (ft)
TT TAU      bed shear stress (kg/m^2)
TT RO       total rate of outflow from RCHRES (cfs)
TT SOSED    sediments load from land (english tons/day)
TT SSEDOUT1 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT2 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT3 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT  total suspended solid concentration in outflow from the RCHRES (mg/l)
TT POQUAL1  total flux of QUAL from the PLS_TN (lb/day) 
TT POQUAL2  total flux of QUAL from the PLS_TP (lb/day) 
TT POQUAL3  total flux of QUAL from the PLS_TCd (lb/day) 
TT POQUAL4  total flux of QUAL from the PLS_TCu (lb/day) 
TT POQUAL5  total flux of QUAL from the PLS_TPb (lb/day) 
TT POQUAL6  total flux of QUAL from the PLS_TZn (lb/day) 
TT CONC1    TN dissolved concentration (average) in RCHRES (mg/l)
TT CONC2    TP dissolved concentration (average) in RCHRES (mg/l)
TT CONC3    TCd dissolved concentration (average) in RCHRES (ug/l)
TT CONC4    TCu dissolved concentration (average) in RCHRES (ug/l)
TT CONC5    TPb dissolved concentration (average) in RCHRES (ug/l)
TT CONC6    TZn dissolved concentration (average) in RCHRES (ug/l)
TT
TT WATERSHED_2113 Area:  881.631 (acres)
TT Date/time     Values
TT
2113	2008	10	1	0	0		0.000000000000e+00	3.687940545965e-01	3.796700846194e-02	5.082629186983e+00	5.489390250042e+00	2.267132723882e-02	2.238047430974e-02	2.050937116840e+01	3.630110949859e-02	6.032081755305e-03	0.000000000000e+00	4.080285921046e+01	1.189789044073e+01	5.270074965119e+01	1.219688441513e+00	2.628750595545e-01	7.271115874329e-06	1.817384697644e-03	2.907447530023e-04	6.340631322493e-02	2.283629919643e+00	2.882474299517e-01	3.751703043854e-02	9.377152444524e+00	1.500147909047e+00	6.000374621487e+01
2113	2008	10	2	0	0		0.000000000000e+00	3.748805594612e-01	3.360975773826e-02	5.030622937684e+00	5.439113254883e+00	2.253976813654e-02	2.227805833868e-02	2.701600864375e-02	3.600349601918e-02	6.109019493199e-03	0.000000000000e+00	4.035948304799e+01	1.177101144196e+01	5.213049448995e+01	1.214284987804e+00	2.605673988622e-01	7.382245091562e-06	1.845160808225e-03	2.951883526140e-04	6.290594727058e-02	2.278434341645e+00	2.867757834216e-01	3.772427866447e-02	9.429098225653e+00	1.508471714994e+00	6.012513968739e+01
2113	2008	10	3	0	0		0.000000000000e+00	3.668922150855e-01	3.099751389136e-02	4.981279806105e+00	5.379169535082e+00	2.221070191416e-02	2.196203555213e-02	2.663597579679e-02	3.509863987787e-02	6.013174227634e-03	0.000000000000e+00	4.052949299090e+01	1.182212754590e+01	5.235162053680e+01	1.197211336729e+00	2.576146659853e-01	7.262082554586e-06	1.815164740481e-03	2.903931413149e-04	6.225074991231e-02	2.279151919331e+00	2.885591645895e-01	3.795979570391e-02	9.488198499952e+00	1.517948386897e+00	6.075020369434e+01
2113	2008	10	4	0	0		0.000000000000e+00	3.983085341852e-01	3.062256152881e-02	4.952562371381e+00	5.381493467095e+00	2.284164459962e-02	2.259178164207e-02	2.738829816996e-02	3.688991535590e-02	6.466239107702e-03	0.000000000000e+00	4.171421321778e+01	1.214896510019e+01	5.386317831797e+01	1.220192328243e+00	2.587132188662e-01	7.870385907230e-06	1.967277208598e-03	3.147345550094e-04	6.241202414664e-02	2.322553722349e+00	2.856357750876e-01	3.945481725957e-02	9.862111305873e+00	1.577789128098e+00	6.004530066064e+01
2113	2008	10	5	0	0		0.000000000000e+00	3.453728407471e-01	2.940584913156e-02	4.932968304109e+00	5.307746993988e+00	2.168105992334e-02	2.143771428834e-02	2.600721564534e-02	3.360156537761e-02	5.737721614072e-03	0.000000000000e+00	4.035243500827e+01	1.177627772674e+01	5.212871273502e+01	1.168503569258e+00	2.538421928249e-01	6.901979331509e-06	1.725214976034e-03	2.760082761933e-04	6.141530585355e-02	2.260894642244e+00	2.907291706238e-01	3.766236819685e-02	9.414193901601e+00	1.506140530479e+00	6.136998498446e+01
2113	2008	10	6	0	0		0.000000000000e+00	3.252272711524e-01	2.641605456829e-02	4.845326846397e+00	5.196970172117e+00	2.102795864913e-02	2.087613221533e-02	2.523227999038e-02	3.189230227420e-02	5.457727054811e-03	0.000000000000e+00	4.035782276359e+01	1.178716832401e+01	5.214499108760e+01	1.133320665488e+00	2.481605911018e-01	6.542240189973e-06	1.635301619740e-03	2.616241392348e-04	6.013448889977e-02	2.256807552390e+00	2.952852781144e-01	3.738243168916e-02	9.344228635063e+00	1.494947848136e+00	6.272259147289e+01
2113	2008	10	7	0	0		0.000000000000e+00	3.475958918291e-01	2.742072372368e-02	4.755334863088e+00	5.130351478641e+00	2.127703756127e-02	2.114116816354e-02	2.554303364497e-02	3.264237453358e-02	5.676044016114e-03	0.000000000000e+00	4.093720256417e+01	1.194476180227e+01	5.288196436644e+01	1.140003034112e+00	2.453904639440e-01	6.847487834196e-06	1.711467450588e-03	2.737970380178e-04	5.935893898944e-02	2.302259709488e+00	2.935424104859e-01	3.796480210279e-02	9.489148025490e+00	1.518072117393e+00	6.216479625245e+01
2113	2008	10	8	0	0		0.000000000000e+00	3.448053617906e-01	2.820821422182e-02	4.681214059836e+00	5.054227635848e+00	2.113482316994e-02	2.103072081461e-02	2.536869346788e-02	3.228207895980e-02	5.640035404106e-03	0.000000000000e+00	4.129352342991e+01	1.204539621776e+01	5.333891964767e+01	1.125122940352e+00	2.419548875895e-01	6.810414940942e-06	1.702227910787e-03	2.723213887775e-04	5.848945707495e-02	2.313636104055e+00	2.946402311439e-01	3.828283694259e-02	9.568761640379e+00	1.530820086902e+00	6.221063531486e+01
2113	2008	10	9	0	0		0.000000000000e+00	3.827732087978e-01	3.122430079406e-02	4.633383856688e+00	5.047381366280e+00	2.190034260057e-02	2.167301540977e-02	2.628988242962e-02	3.427459345332e-02	6.084618664133e-03	0.000000000000e+00	4.210622953262e+01	1.226382730143e+01	5.437005683404e+01	1.154089943405e+00	2.424581286224e-01	7.410573177879e-06	1.852142804714e-03	2.962961363770e-04	5.842756858256e-02	2.371762672502e+00	2.903353054941e-01	3.948137646583e-02	9.867906775577e+00	1.578637598944e+00	6.084001429847e+01
2113	2008	10	10	0	0		0.000000000000e+00	3.428479913206e-01	3.284195076901e-02	4.617370887189e+00	4.993060829278e+00	2.146568185097e-02	2.117409070112e-02	2.569277386035e-02	3.285288119805e-02	5.647092224116e-03	0.000000000000e+00	4.221382586237e+01	1.230037078028e+01	5.451419664266e+01	1.114044635539e+00	2.395550024501e-01	6.828530941000e-06	1.706805636031e-03	2.730583725045e-04	5.778058947910e-02	2.339798373830e+00	2.931685546466e-01	3.899517444467e-02	9.746794787179e+00	1.559300609043e+00	6.120560590361e+01
