rchid,type,parmname,value1
1111,0,DRAT_IVOL,1.796626276427e+07
1111,0,DRAT_OVOL,1.796626276427e+07
1111,-1,USLINK,0.000000000000e+00
1111,-1,PCP,0.000000000000e+00
1111,-1,EVAP,0.000000000000e+00
1111,-1,INFILT,0.000000000000e+00
1111,-1,USIF,0.000000000000e+00
1111,-2,LUIF,1.796626276427e+07
1111,-1,USBP,0.000000000000e+00
1111,-2,LUBP,0.000000000000e+00
1111,-5,IRWD,0.000000000000e+00
1111,0,IVOL,1.796626276427e+07
1111,1,RO,1.796626276427e+07
1111,1,BP,0.000000000000e+00
1111,0,DRAT_ISED_1,9.755411487324e+00
1111,0,DRAT_OSED_1,9.755411487324e+00
1111,-1,USSED_1,0.000000000000e+00
1111,-2,LUSED_1,9.755411487324e+00
1111,-1,USSBP_1,0.000000000000e+00
1111,-2,LUSBP_1,0.000000000000e+00
1111,-5,IRWDSED_1,0.000000000000e+00
1111,0,ISED_1,9.755411487324e+00
1111,0,DEPSCR_1,0.000000000000e+00
1111,0,DEPMASS_1,0.000000000000e+00
1111,0,SCRMASS_1,0.000000000000e+00
1111,0,BEDSED_1,0.000000000000e+00
1111,1,ROSED_1,9.755411487324e+00
1111,1,BPSED_1,0.000000000000e+00
1111,0,DRAT_ISED_2,3.344135620147e+01
1111,0,DRAT_OSED_2,3.344135620147e+01
1111,-1,USSED_2,0.000000000000e+00
1111,-2,LUSED_2,3.344135620147e+01
1111,-1,USSBP_2,0.000000000000e+00
1111,-2,LUSBP_2,0.000000000000e+00
1111,-5,IRWDSED_2,0.000000000000e+00
1111,0,ISED_2,3.344135620147e+01
1111,0,DEPSCR_2,0.000000000000e+00
1111,0,DEPMASS_2,0.000000000000e+00
1111,0,SCRMASS_2,0.000000000000e+00
1111,0,BEDSED_2,0.000000000000e+00
1111,1,ROSED_2,3.344135620147e+01
1111,1,BPSED_2,0.000000000000e+00
1111,0,DRAT_ISED_3,1.081428204365e+01
1111,0,DRAT_OSED_3,1.081428204365e+01
1111,-1,USSED_3,0.000000000000e+00
1111,-2,LUSED_3,1.081428204365e+01
1111,-1,USSBP_3,0.000000000000e+00
1111,-2,LUSBP_3,0.000000000000e+00
1111,-5,IRWDSED_3,0.000000000000e+00
1111,0,ISED_3,1.081428204365e+01
1111,0,DEPSCR_3,0.000000000000e+00
1111,0,DEPMASS_3,0.000000000000e+00
1111,0,SCRMASS_3,0.000000000000e+00
1111,0,BEDSED_3,0.000000000000e+00
1111,1,ROSED_3,1.081428204365e+01
1111,1,BPSED_3,0.000000000000e+00
1111,0,DRAT_IGQL_TN,2.231875985136e+03
1111,0,DRAT_OGQL_TN,2.231875985136e+03
1111,-1,USQUAL_TN,0.000000000000e+00
1111,-2,LUQUAL_TN,2.231875985136e+03
1111,-1,USQUBP_TN,0.000000000000e+00
1111,-2,LUQUBP_TN,0.000000000000e+00
1111,-5,IRWDQUAL_TN,0.000000000000e+00
1111,-7,INFILTQUAL_TN,0.000000000000e+00
1111,-8,INFILTQUALTARGET_TN,0.000000000000e+00
1111,0,ADTOT_TN,0.000000000000e+00
1111,0,IQUAL_TN,2.231875985136e+03
1111,0,ADQAL_TN,0.000000000000e+00
1111,0,DSQAL_TN,0.000000000000e+00
1111,0,DEPQAL_TN,0.000000000000e+00
