TT-----------------------------------------------------------------------------------------
TT LSPC -- Loading Simulation Program, C++
TT Version 6.0 (64-bit) - Jan 2020
TT
TT Created through code updates by:
TT Paradigm Environmental, Inc.
TT San Diego, California, USA
TT www.paradigmh2o.com
TT 
TT Based upon LSPC version 5.0 (Mar 2018), originally developed by :
TT United States Environmental Protection Agency
TT with support by Tetra Tech, Inc.
TT https://github.com/USEPA/LSPC-Loading-Simulation-Program 
TT 
TT NOTE: The line starting with the letter c and followed by space or - is a comment line.
TT       There must be no comment line in between the data lines
TT       The input text field must be a continuous string without any space in between the characters
TT-----------------------------------------------------------------------------------------
TT LSPC MODEL OUTPUT FILE
TT This output file was created at 11:09:15pm on 02/15/2026
TT Time interval: 60 min      Output option: day
TT Label   
TT PREC     precipitation (rain + snow) volume (in-acre/day)
TT SURO     surface outflow volume (in-acre/day)
TT IFWO     interflow outflow volume (in-acre/day)
TT AGWO     groundwater outflow volume (in-acre/day)
TT PERO     total outflow rate volume (SURO+IFWO+AGWO) (in-acre/day)
TT DEP      stream depth (ft)
TT AVDEP    stream average depth (ft)
TT TAU      bed shear stress (kg/m^2)
TT RO       total rate of outflow from RCHRES (cfs)
TT SOSED    sediments load from land (english tons/day)
TT SSEDOUT1 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT2 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT3 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT  total suspended solid concentration in outflow from the RCHRES (mg/l)
TT POQUAL1  total flux of QUAL from the PLS_TN (lb/day) 
TT POQUAL2  total flux of QUAL from the PLS_TP (lb/day) 
TT POQUAL3  total flux of QUAL from the PLS_TCd (lb/day) 
TT POQUAL4  total flux of QUAL from the PLS_TCu (lb/day) 
TT POQUAL5  total flux of QUAL from the PLS_TPb (lb/day) 
TT POQUAL6  total flux of QUAL from the PLS_TZn (lb/day) 
TT CONC1    TN dissolved concentration (average) in RCHRES (mg/l)
TT CONC2    TP dissolved concentration (average) in RCHRES (mg/l)
TT CONC3    TCd dissolved concentration (average) in RCHRES (ug/l)
TT CONC4    TCu dissolved concentration (average) in RCHRES (ug/l)
TT CONC5    TPb dissolved concentration (average) in RCHRES (ug/l)
TT CONC6    TZn dissolved concentration (average) in RCHRES (ug/l)
TT
TT WATERSHED_1110 Area: 2383.431 (acres)
TT Date/time     Values
TT
1110	2008	10	1	0	0		0.000000000000e+00	5.243681337224e-01	0.000000000000e+00	5.783505086404e+00	6.307873220126e+00	2.041489751747e-02	3.194964367347e-02	9.653595889589e+01	1.359616430945e-01	9.385384656646e-03	0.000000000000e+00	7.264269335098e+01	2.103990551375e+01	9.368259886473e+01	1.458231888099e+00	3.086844846984e-01	1.164021806092e-05	2.910033467723e-03	4.656033904015e-04	7.484319262213e-02	3.433485160130e+00	4.268349566155e-01	6.858958468612e-02	1.714696757205e+01	2.743474808910e+00	9.258419828387e+01
1110	2008	10	2	0	0		0.000000000000e+00	5.489544327368e-01	0.000000000000e+00	5.620139916404e+00	6.169094349141e+00	1.898356861602e-02	3.194964367347e-02	5.319340757585e-02	1.267936267317e-01	9.788767458136e-03	0.000000000000e+00	6.716608507176e+01	1.949174111412e+01	8.665782618588e+01	1.452472453571e+00	3.035304416210e-01	1.220273281674e-05	3.050664237829e-03	4.881045078596e-04	7.344216752465e-02	3.237054237915e+00	4.140721864319e-01	6.369691636169e-02	1.592393450991e+01	2.547802027404e+00	9.043739393939e+01
1110	2008	10	3	0	0		0.000000000000e+00	5.856692561043e-01	0.000000000000e+00	5.517466865535e+00	6.103136121640e+00	1.935341845920e-02	3.194964367347e-02	5.428939925914e-02	1.294060700160e-01	1.035635056664e-02	0.000000000000e+00	6.502922754685e+01	1.886903806118e+01	8.389826560803e+01	1.468194599841e+00	3.019661585008e-01	1.297504655469e-05	3.243737785936e-03	5.189958194945e-04	7.289666070921e-02	3.132564069606e+00	3.995120822716e-01	6.186227334200e-02	1.546530975598e+01	2.474425426868e+00	8.721781864827e+01
1110	2008	10	4	0	0		0.000000000000e+00	7.113635204039e-01	0.000000000000e+00	5.533526048358e+00	6.244889568762e+00	2.369389786386e-02	3.194964367347e-02	6.680078010948e-02	1.592286255869e-01	1.241976824140e-02	0.000000000000e+00	6.090711226532e+01	1.763441856900e+01	7.854153083432e+01	1.583048165019e+00	3.136891989623e-01	1.572385732809e-05	3.930938466760e-03	6.289477405904e-04	7.527766967174e-02	3.569837491570e+00	3.535136754366e-01	5.998063569092e-02	1.462971681358e+01	2.360208995797e+00	7.988614906464e+01
1110	2008	10	5	0	0		0.000000000000e+00	5.650458485154e-01	0.000000000000e+00	5.638212472884e+00	6.203258321400e+00	2.365503707899e-02	3.194964367347e-02	6.596582466073e-02	1.572383972046e-01	1.003624707460e-02	0.000000000000e+00	6.364703265446e+01	1.842423481662e+01	8.207126747108e+01	1.469886177454e+00	3.056584976694e-01	1.252998987063e-05	3.132475610300e-03	5.011940576280e-04	7.390874593011e-02	3.489270760716e+00	3.683125918976e-01	6.152946488446e-02	1.512187914967e+01	2.433352476096e+00	8.196564702196e+01
1110	2008	10	6	0	0		0.000000000000e+00	5.167337183304e-01	0.000000000000e+00	5.541980526266e+00	6.058714244597e+00	1.978238134379e-02	3.194964367347e-02	5.526724739845e-02	1.317369023057e-01	9.239968811259e-03	0.000000000000e+00	6.621596870223e+01	1.920482375771e+01	8.542079245994e+01	1.410330909667e+00	2.971083518174e-01	1.148280458473e-05	2.870682947050e-03	4.593075729422e-04	7.198062652599e-02	3.332245881823e+00	4.037330486095e-01	6.314980484140e-02	1.570948925621e+01	2.517635839007e+00	8.862609806782e+01
1110	2008	10	7	0	0		0.000000000000e+00	4.877037118369e-01	0.000000000000e+00	5.391088355140e+00	5.878792066977e+00	1.773956322096e-02	3.194964367347e-02	4.961211686398e-02	1.182571396286e-01	8.722200787861e-03	0.000000000000e+00	6.699047480175e+01	1.945322614080e+01	8.644370094255e+01	1.358394219666e+00	2.875992540236e-01	1.081525062846e-05	2.703792790576e-03	4.326049922820e-04	6.973687198395e-02	3.311728348249e+00	4.218727084075e-01	6.375740731238e-02	1.591745426859e+01	2.547920200138e+00	9.254507493146e+01
1110	2008	10	8	0	0		0.000000000000e+00	4.736813471324e-01	0.000000000000e+00	5.199129082733e+00	5.672810429866e+00	1.650131742761e-02	3.194964367347e-02	4.618591898640e-02	1.100903371131e-01	8.504100567142e-03	0.000000000000e+00	6.746855223902e+01	1.960363454732e+01	8.707218678633e+01	1.312867852159e+00	2.778519638055e-01	1.055342267463e-05	2.638341461529e-03	4.221333078459e-04	6.735238408208e-02	3.316634859009e+00	4.310265436210e-01	6.422997181618e-02	1.605145521408e+01	2.568520002696e+00	9.464716242770e+01
1110	2008	10	9	0	0		0.000000000000e+00	5.491152879066e-01	0.000000000000e+00	5.027280807126e+00	5.576396095033e+00	1.680051652690e-02	3.194964367347e-02	4.717122451089e-02	1.124389450813e-01	9.731411453222e-03	0.000000000000e+00	6.663717241882e+01	1.934857579854e+01	8.598574821736e+01	1.352142522023e+00	2.767128223036e-01	1.221583102989e-05	3.053937485828e-03	4.886281057123e-04	6.673515018825e-02	3.237944005290e+00	4.175363507347e-01	6.361584225832e-02	1.590229105352e+01	2.544420757398e+00	9.140984957342e+01
1110	2008	10	10	0	0		0.000000000000e+00	5.511452198208e-01	0.000000000000e+00	4.974955210648e+00	5.526100430469e+00	1.800024276140e-02	3.194964367347e-02	5.043869986645e-02	1.202274111614e-01	9.725487429467e-03	0.000000000000e+00	6.735693622390e+01	1.952694816015e+01	8.688388438405e+01	1.344519362581e+00	2.743412941513e-01	1.221585509541e-05	3.053939892380e-03	4.886281538433e-04	6.614228307080e-02	3.221004318841e+00	4.055966503978e-01	6.417593141809e-02	1.604335364757e+01	2.566926490020e+00	8.829264024931e+01
1110	2008	10	11	0	0		0.000000000000e+00	3.799328467945e-01	0.000000000000e+00	4.838412148298e+00	5.218344995092e+00	1.511801928686e-02	3.194964367347e-02	4.214137368040e-02	1.004496205056e-01	6.912113311030e-03	0.000000000000e+00	7.235982115616e+01	2.100520792431e+01	9.336502908047e+01	1.165943827944e+00	2.532307030062e-01	8.485227192788e-06	2.121300497390e-03	3.394074915072e-04	6.161066475741e-02	3.494696999504e+00	4.531259693056e-01	6.854201520623e-02	1.713519129049e+01	2.741615718927e+00	9.926165752610e+01
1110	2008	10	12	0	0		0.000000000000e+00	3.961227826568e-01	0.000000000000e+00	4.528856034805e+00	4.924978817462e+00	1.300647529979e-02	3.194964367347e-02	3.641435897766e-02	8.679851226494e-02	7.230446941634e-03	0.000000000000e+00	7.135339068563e+01	2.075457971133e+01	9.210797039696e+01	1.127981393006e+00	2.410856550725e-01	8.956409791846e-06	2.239102117893e-03	3.582563080566e-04	5.848013361414e-02	3.469911863175e+00	4.652729256111e-01	6.767306803758e-02	1.691815380759e+01	2.706898193617e+00	1.025646941273e+02
1110	2008	10	13	0	0		0.000000000000e+00	3.627634000381e-01	0.000000000000e+00	4.250455299353e+00	4.613218699391e+00	1.207294636694e-02	3.194964367347e-02	3.377175523242e-02	8.049951154017e-02	6.619693017714e-03	0.000000000000e+00	7.280272726229e+01	2.117460979245e+01	9.397733705474e+01	1.049773116825e+00	2.253786566368e-01	8.184132904289e-06	2.046032254826e-03	3.273650701225e-04	5.470784288781e-02	3.522436944489e+00	4.749925257016e-01	6.912080103360e-02	1.728015588148e+01	2.764821911715e+00	1.047960435292e+02
1110	2008	10	14	0	0		0.000000000000e+00	4.333662419310e-01	0.000000000000e+00	3.989105036018e+00	4.422471277949e+00	1.212329768902e-02	3.194964367347e-02	3.403010717169e-02	8.111532806417e-02	7.787769424071e-03	0.000000000000e+00	7.333369213093e+01	2.130093199477e+01	9.463462412570e+01	1.069230795998e+00	2.199212369583e-01	9.781055168038e-06	2.445262536558e-03	3.912418886737e-04	5.302410506911e-02	3.499668873261e+00	4.636413919602e-01	7.008264411653e-02	1.752063344413e+01	2.803299054645e+00	1.018487676071e+02
1110	2008	10	15	0	0		0.000000000000e+00	5.045466585265e-01	0.000000000000e+00	3.888798854868e+00	4.393345513395e+00	1.372740622642e-02	3.194964367347e-02	3.853243422751e-02	9.184722891720e-02	8.866124050832e-03	0.000000000000e+00	7.473206897395e+01	2.164410809538e+01	9.637617706933e+01	1.118369820401e+00	2.211868712231e-01	1.123408874837e-05	2.808506256432e-03	4.493595141674e-04	5.304998714370e-02	3.501381861632e+00	4.405660855430e-01	7.162013846403e-02	1.790486686631e+01	2.864763103296e+00	9.580791626385e+01
1110	2008	10	16	0	0		0.000000000000e+00	5.315432600303e-01	0.000000000000e+00	3.860370399311e+00	4.391913659341e+00	1.467443345966e-02	3.194964367347e-02	4.116511048321e-02	9.812256613817e-02	9.285044821737e-03	0.000000000000e+00	7.647562015059e+01	2.211657598139e+01	9.859219613197e+01	1.138027290966e+00	2.221498239499e-01	1.179696626371e-05	2.949221355346e-03	4.718735305344e-04	5.317817321925e-02	3.545314590329e+00	4.333475557204e-01	7.317724248980e-02	1.829404838405e+01	2.927023280146e+00	9.369930940228e+01
1110	2008	10	17	0	0		0.000000000000e+00	5.464894384792e-01	0.000000000000e+00	3.876247509243e+00	4.422736947722e+00	1.534434773195e-02	3.194964367347e-02	4.302525080032e-02	1.025564602575e-01	9.512645391655e-03	0.000000000000e+00	7.704310092801e+01	2.226502902921e+01	9.930812995722e+01	1.154281951808e+00	2.240736682313e-01	1.209806406418e-05	3.024489949108e-03	4.839159589431e-04	5.359894674424e-02	3.554818558043e+00	4.280322384078e-01	7.362956042371e-02	1.840705762641e+01	2.945098192205e+00	9.228169583921e+01
1110	2008	10	18	0	0		0.000000000000e+00	5.812448355822e-01	0.000000000000e+00	3.917443535205e+00	4.498688370788e+00	1.614275851108e-02	3.194964367347e-02	4.529384601457e-02	1.079639614481e-01	1.007689403243e-02	0.000000000000e+00	7.637871018140e+01	2.206307674460e+01	9.844178692600e+01	1.192516065835e+00	2.289252022219e-01	1.284419105024e-05	3.211017968659e-03	5.137600942213e-04	5.466262521876e-02	3.507244540700e+00	4.182075965060e-01	7.292128632895e-02	1.822995046681e+01	2.916757438058e+00	8.996758157767e+01
1110	2008	10	19	0	0		0.000000000000e+00	5.914624141386e-01	0.000000000000e+00	3.997792704113e+00	4.589255118252e+00	1.689404083765e-02	3.194964367347e-02	4.737924969208e-02	1.129348010224e-01	1.025288895709e-02	0.000000000000e+00	7.582927866328e+01	2.189828004212e+01	9.772755870540e+01	1.214972979506e+00	2.334569305333e-01	1.306671162495e-05	3.266648279745e-03	5.226609596200e-04	5.575105226649e-02	3.472508177945e+00	4.116337337166e-01	7.231424993008e-02	1.807817204608e+01	2.892471086830e+00	8.844555285976e+01
1110	2008	10	20	0	0		0.000000000000e+00	5.974202104904e-01	0.000000000000e+00	4.092374592814e+00	4.689794803304e+00	1.747695116388e-02	3.194964367347e-02	4.899543682440e-02	1.167871999817e-01	1.035196332576e-02	0.000000000000e+00	7.512196064091e+01	2.169280587183e+01	9.681476651274e+01	1.236851937400e+00	2.382148674007e-01	1.318453485671e-05	3.296101443071e-03	5.273732189213e-04	5.691698629422e-02	3.440098211618e+00	4.070106501599e-01	7.159227727876e-02	1.789765948587e+01	2.863587266630e+00	8.743417956491e+01
1110	2008	10	21	0	0		0.000000000000e+00	5.706874183487e-01	0.000000000000e+00	4.172978109806e+00	4.743665528155e+00	1.733623522266e-02	3.194964367347e-02	4.855084222244e-02	1.157274490731e-01	9.929139916877e-03	0.000000000000e+00	7.523210259963e+01	2.173126356588e+01	9.696336616551e+01	1.226557428736e+00	2.395642771568e-01	1.260858134334e-05	3.152115317671e-03	5.043356491319e-04	5.736951711983e-02	3.463893835724e+00	4.115212943104e-01	7.166591092952e-02	1.791605682466e+01	2.866529807236e+00	8.854703692072e+01
