"subbasin","deluid","deluname","lutype","acrea_ac","slsur","lsur"
6926,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6926,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
6926,14222,"Veg_Low-B-Med-Unconfined",2,18.796894,0.01,300
6926,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
6926,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
6926,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6926,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6926,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6926,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6926,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6926,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
6926,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6926,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6926,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6926,15122,"Veg_High-A-Med-Unconfined",2,10.118897,0.01,300
6926,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6926,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6926,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6926,15222,"Veg_High-B-Med-Unconfined",2,17.273154,0.01,300
6926,15231,"Veg_High-B-High-Confined",2,0,0.01,400
6926,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6926,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6926,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6926,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6926,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6926,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6926,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
6926,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6926,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6926,16000,"Water-All-All-All",1,0,0.01,100
6927,1000,"Road_Freeway-All-All-All",1,0,0.01,100
