"subbasin","year","month","day","...5","...6","...7","TT PREC     precipitation (rain + snow) volume (in-acre/day)","TT SURO     surface outflow volume (in-acre/day)","TT IFWO     interflow outflow volume (in-acre/day)","TT AGWO     groundwater outflow volume (in-acre/day)","TT PERO     total outflow rate volume (SURO+IFWO+AGWO) (in-acre/day)","TT DEP      stream depth (ft)","TT AVDEP    stream average depth (ft)","TT TAU      bed shear stress (kg/m^2)","TT RO       total rate of outflow from RCHRES (cfs)","TT SOSED    sediments load from land (english tons/day)","TT SSEDOUT1 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT2 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT3 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT  total suspended solid concentration in outflow from the RCHRES (mg/l)","TT POQUAL1  total flux of QUAL from the PLS_TN (lb/day)","TT POQUAL2  total flux of QUAL from the PLS_TP (lb/day)","TT POQUAL3  total flux of QUAL from the PLS_TCd (lb/day)","TT POQUAL4  total flux of QUAL from the PLS_TCu (lb/day)","TT POQUAL5  total flux of QUAL from the PLS_TPb (lb/day)","TT POQUAL6  total flux of QUAL from the PLS_TZn (lb/day)","TT CONC1    TN dissolved concentration (average) in RCHRES (mg/l)","TT CONC2    TP dissolved concentration (average) in RCHRES (mg/l)","TT CONC3    TCd dissolved concentration (average) in RCHRES (ug/l)","TT CONC4    TCu dissolved concentration (average) in RCHRES (ug/l)","TT CONC5    TPb dissolved concentration (average) in RCHRES (ug/l)","TT CONC6    TZn dissolved concentration (average) in RCHRES (ug/l)"
5118,2016,12,3,0,0,NA,0,0,0,1.600337775727,1.600337775727,0.001596856609876,0.09253463326531,0.00157882373255,0.05753502126636,0.0001813288759601,0,3.627585353473,1.481285469139,5.108870822612,0.2719936619636,0.07253164319029,0,0,0,0.01813291079757,1.033252260607,0.2570053637926,0.002682356212167,0.6623120393048,0.10675099802,63.60850163429
5118,2016,12,4,0,0,NA,0,0,0,1.472962689147,1.472962689147,0.001499789329655,0.09253463326531,0.001485859747958,0.05414725560242,0.0001668964344935,0,1.255195446968,0.7964789150388,2.051674362007,0.2503449720636,0.06675865921695,0,0,0,0.01668966480424,0.9341704800772,0.245060135439,0.0005861746864547,0.1447635587807,0.02333135954469,61.1259156402
5118,2016,12,5,0,0,NA,0,0,0,1.355365951083,1.355365951083,0.001439478838274,0.09253463326531,0.001425568921665,0.05195015538067,0.0001535719447183,0,0.7302680819072,0.6301105706545,1.360378652562,0.2303582118272,0.06142885648724,0,0,0,0.01535721412181,0.882117991932,0.2343183991345,0.0001321034089267,0.03261526141509,0.005257670051372,58.54856924161
5118,2016,12,6,0,0,NA,0,0,0,1.247019078055,1.247019078055,0.001358321065937,0.09253463326531,0.001344800130509,0.04900680330087,0.0001412955259534,0,0.6060077810606,0.5851218600172,1.191129641078,0.2119435601178,0.05651828269808,0,0,0,0.01412957067452,0.8584066361491,0.2286904696593,3.154843512714e-05,0.007786617499008,0.001255499881536,57.16527741623
5118,2016,12,7,0,0,NA,0,0,0,1.1472792773,1.1472792773,0.001263659210335,0.09253463326531,0.001250747264139,0.04557935693354,0.0001299943455191,0,0.5745424421008,0.5722964678134,1.146838909914,0.1949917677759,0.05199780474025,0,0,0,0.01299945118506,0.8495757607507,0.2264993419854,7.84762668801e-06,0.001936535521717,0.0003122888401365,56.62302558714
5118,2016,12,8,0,0,NA,0,0,0,1.055500345568,1.055500345568,0.001168153411039,0.09253463326531,0.001156244960494,0.04213553230777,0.0001195951843044,0,0.5659645691785,0.568306053446,1.134270622625,0.1793930059949,0.04783813493197,0,0,0,0.01195953373299,0.8460439207651,0.2255978729899,2.004857376754e-06,0.0004947039896486,7.978176153232e-05,56.39900953074
5118,2016,12,9,0,0,NA,0,0,0,0.9710609250813,0.9710609250813,0.001081595661992,0.09253463326531,0.0010705704034,0.039013405776,0.0001100276383552,0,0.561123634989,0.5646101613329,1.125733796322,0.1650416687081,0.04401111165549,0,0,0,0.01100277791387,0.8411894232748,0.2243136033041,5.182821267963e-07,0.0001278940525549,2.062559931346e-05,56.07828309717
5118,2016,12,10,0,0,NA,0,0,0,0.8933762790323,0.8933762790323,0.0009975700874168,0.09253463326531,0.0009871126057553,0.03597206172768,0.0001012254531158,0,0.5597116944503,0.563490360558,1.123202055008,0.1518383739551,0.0404902330547,0,0,0,0.01012255826368,0.8398730210508,0.2239652022188,1.358010156066e-07,3.351524531254e-05,5.404754310396e-06,55.9912699093
5118,2016,12,11,0,0,NA,0,0,0,0.8219062367833,0.8219062367833,0.0009152082494465,0.09253463326531,0.000905884321705,0.03301196494555,9.31274236733e-05,0,0.5611504644792,0.5650173576788,1.126167822158,0.1396913142488,0.03725101713302,0,0,0,0.009312754283256,0.8419542314696,0.2245208791205,3.614882640656e-08,8.922963139495e-06,1.43882145684e-06,56.1302116709
5118,2016,12,12,0,0,NA,0,0,0,0.7561537452023,0.7561537452023,0.0008431362903313,0.09253463326531,0.0008342413402326,0.03040117288713,8.567723061357e-05,0,0.5606475410946,0.5645314184001,1.125178959495,0.1285160103601,0.03427093609603,0,0,0,0.008567734024009,0.8415567983712,0.2244150799672,9.612249768257e-09,2.373157143701e-06,3.826317918619e-07,56.10376784704
5118,2016,12,13,0,0,NA,0,0,0,0.6956614458416,0.6956614458416,0.0007667970315095,0.09253463326531,0.000758679260597,0.02764756222804,7.882305219342e-05,0,0.5672003161082,0.5711349681228,1.138335284231,0.1182347295747,0.03152926121993,0,0,0,0.007882315304982,0.8515022743629,0.2270672552095,2.604976558813e-09,6.432735643368e-07,1.037059778781e-07,56.76681322395
5118,2016,12,14,0,0,NA,0,0,0,0.6400085301743,0.6400085301743,0.0007023548250006,0.09253463326531,0.0006951653904291,0.02533300880736,7.251720801795e-05,0,0.5695152571131,0.5734673750911,1.142982632204,0.1087759512088,0.02900692032233,0,0,0,0.007251730080584,0.8547059515835,0.2279215822317,7.0489287953e-10,1.741023786441e-07,2.806505723656e-08,56.98039540209
5118,2016,12,15,0,0,NA,131.1935344,67.23522037464,0.006617802600877,0.6234248983922,67.86526307563,0.1392902959701,0.2178052006793,0.1447603852644,26.53868310572,1.863291210614,1.121640508702,159.8773867589,47.82210398116,208.8211312487,76.94930954227,9.851481633737,0.02681393074493,2.685045499847,0.7517576984853,11.41977148356,1.852231421222,0.3198890684155,0.3172266431542,31.75971102107,9.514443165884,185.8599524252
5118,2016,12,16,0,0,NA,332.08363395,193.7920492472,0.4510434184917,1.984472160085,196.2275648257,0.8741327284534,0.7688902452743,0.7661926646947,181.3230136259,4.808904979471,2.534878677608,83.52295138247,29.41640380733,115.4742338674,54.41970317743,26.31235364661,0.08139645096933,8.150228364088,2.165639166292,33.30780268618,0.8492068036132,0.1918711365397,0.4653479760356,46.66070485159,12.53854204671,205.7140723567
5118,2016,12,17,0,0,NA,0,0,0.2094076261265,2.192087724289,2.401495350415,0.07254137538383,0.09858870086002,0.06912629459883,2.787290826827,0.0002721053387097,0,0.2510007651953,1.253364058135,1.50436482333,0.4674767858492,0.1183331956361,0,0,0,0.02483783846627,0.3586740734004,0.06448046116987,0.0165197775849,1.677886008701,0.3618761940196,10.64847818077
5118,2016,12,18,0,0,NA,0,0,0.06278474369624,2.095799790001,2.158584533697,0.01447636788845,0.09253463326531,0.01392121184223,0.5073126295753,0.0002445819333249,0,0.3247093309313,0.720692956174,1.045402287105,0.3846582110585,0.1006784731733,0,0,0,0.0237468309616,0.8370994478047,0.1748039407618,0.006820262287677,0.6933098391235,0.1478292811806,15.24875049798
5118,2016,12,19,0,0,NA,0,0,0.01872841673599,1.982782324608,2.001510741344,0.004700919602754,0.09253463326531,0.004585365685163,0.1670985220014,0.0002267844316711,0,0.4969902109631,0.6001379471939,1.097128158157,0.3454822238997,0.09156271131969,0,0,0,0.02246626653975,1.153049002171,0.261536656225,0.001762729944661,0.1791122396614,0.0384204386432,32.91308487715
5118,2016,12,20,0,0,NA,0,0,0.005618525020798,1.858017380554,1.863635905575,0.002869780992097,0.09253463326531,0.002828353949709,0.1030700269386,0.0002111622990361,0,0.5806185433976,0.6033912469832,1.184009790381,0.3183353961748,0.08471967446387,0,0,0,0.02105259522892,1.102742565541,0.2690405184097,0.0002835702285732,0.02876565844535,0.006314083667272,48.78223933432
5118,2016,12,21,0,0,NA,200.89009955,107.0666866164,0.09421850077527,1.896594474499,109.0574995917,0.2416695524553,0.2935530335786,0.2475916943195,35.1184146714,2.087420891128,0.6674446425075,92.66037076428,29.64457327418,122.972388681,49.80129847583,11.66670274445,0.03386310616757,3.392092469691,0.9207858091139,13.82729975736,1.622998390047,0.3740642664294,0.5813322737082,58.20777898117,16.74134307538,286.9216026498
5118,2016,12,22,0,0,NA,295.1854524,182.9884661382,1.242643240875,3.508318817694,187.7394281968,0.7742483259807,0.6916500035348,0.6898539070441,131.3351362737,1.501197172883,1.801764849688,30.20969389949,11.72090592754,43.73236467671,34.32095313778,9.998890520954,0.03076912435556,3.086318678998,0.816809949553,14.03977983992,0.6514512874659,0.0847134390844,0.2096965616748,21.11156922818,5.308793366011,103.7630240312
5118,2016,12,23,0,0,NA,459.1773704,300.323418115,0.6228128051578,3.837097548036,304.7833284682,0.3152167473418,0.3323035559915,0.3219402688978,104.9949962969,0.9750421281979,2.142950452869,10.12634547172,5.330896343185,17.60019226778,48.96148907313,4.210374422728,0.01047367525525,1.061842952364,0.2341447717696,5.025942318798,0.5438278258536,0.07230292311496,0.06366063627489,6.434232004917,1.620421986591,33.65715011408
