"subbasin","deluid","deluname","lutype","area_ac","slsur","lsur"
5178,12321,"Dev_Pervious-C-Med-Confined",2,37.89452,0.22,300
5178,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5178,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5178,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5178,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
5178,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5178,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5178,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5178,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5178,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5178,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5178,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5178,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5178,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5178,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5178,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5178,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5178,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5178,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5178,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5178,13331,"Agriculture-C-High-Confined",2,0,0.01,400
5178,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
5178,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
5178,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
5178,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
5178,13431,"Agriculture-D-High-Confined",2,0,0.01,400
5178,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
5178,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
5178,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
5178,14131,"Veg_Low-A-High-Confined",2,0.014998,0.3,400
5178,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
5178,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
5178,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
5178,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
5178,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
5178,14321,"Veg_Low-C-Med-Confined",2,22.288201,0.14,300
5178,14322,"Veg_Low-C-Med-Unconfined",2,10.478289,0.01,300
5178,14331,"Veg_Low-C-High-Confined",2,0.970228,0.18,400
5178,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
5178,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
5178,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
5178,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
5178,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
5178,15121,"Veg_High-A-Med-Confined",2,0.009229,0.1,300
5178,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
5178,15131,"Veg_High-A-High-Confined",2,0,0.01,400
5178,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
5178,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
5178,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
5178,15231,"Veg_High-B-High-Confined",2,0,0.01,400
5178,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
5178,15321,"Veg_High-C-Med-Confined",2,32.632942,0.26,300
5178,15322,"Veg_High-C-Med-Unconfined",2,13.052394,0.02,300
5178,15331,"Veg_High-C-High-Confined",2,0.781782,0.26,400
5178,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
5178,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
5178,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
5178,15431,"Veg_High-D-High-Confined",2,0,0.01,400
5178,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
5178,16000,"Water-All-All-All",1,0.322224,0.09,100
5179,1000,"Road_Freeway-All-All-All",1,4.846341,0.01,100
5179,2000,"Road_Primary-All-All-All",1,2.562692,0.01,100
5179,3000,"Road_Minor-All-All-All",1,9.706239,0.01,100
5179,4000,"Dev_ResHigh-All-All-All",1,0,0.01,100
5179,5000,"Dev_ResLow-All-All-All",1,26.594254,0.01,100
5179,6000,"Dev_Com-All-All-All",1,4.754705,0.01,100
5179,7000,"Dev_Ind-All-All-All",1,15.898038,0.01,100
5179,8000,"Dev_Inst-All-All-All",1,7.566709,0.01,100
5179,9000,"Dev_Roof-All-All-All",1,27.243678,0.01,100
5179,10000,"Dev_Overspray-All-All-All",1,1.031261,0.01,100
5179,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
5179,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
5179,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
5179,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
5179,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
5179,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
5179,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
5179,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
5179,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
5179,11312,"Dev_Irrigated-C-Low-Unconfined",2,20.625215,0.02,400
5179,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
5179,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
5179,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
5179,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
5179,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
5179,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
5179,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
5179,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
5179,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
5179,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
5179,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
5179,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
5179,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
5179,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
5179,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
5179,12312,"Dev_Pervious-C-Low-Unconfined",2,81.406628,0.02,400
5179,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
5179,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5179,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5179,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5179,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
5179,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5179,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5179,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5179,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5179,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5179,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5179,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5179,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5179,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5179,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5179,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5179,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5179,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5179,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5179,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5179,13331,"Agriculture-C-High-Confined",2,0,0.01,400
5179,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
5179,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
5179,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
5179,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
5179,13431,"Agriculture-D-High-Confined",2,0,0.01,400
5179,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
5179,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
5179,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
5179,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
5179,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
5179,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
5179,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
5179,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
5179,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
5179,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
5179,14322,"Veg_Low-C-Med-Unconfined",2,22.617151,0.01,300
5179,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
5179,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
5179,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
5179,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
5179,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
5179,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
5179,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
5179,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
5179,15131,"Veg_High-A-High-Confined",2,0,0.01,400
5179,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
5179,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
5179,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
5179,15231,"Veg_High-B-High-Confined",2,0,0.01,400
5179,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
5179,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
5179,15322,"Veg_High-C-Med-Unconfined",2,11.871121,0.01,300
5179,15331,"Veg_High-C-High-Confined",2,0,0.01,400
5179,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
5179,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
5179,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
5179,15431,"Veg_High-D-High-Confined",2,0,0.01,400
5179,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
5179,16000,"Water-All-All-All",1,0,0.01,100
5180,1000,"Road_Freeway-All-All-All",1,0.407858,0.01,100
5180,2000,"Road_Primary-All-All-All",1,1.965073,0.01,100
5180,3000,"Road_Minor-All-All-All",1,4.724074,0.01,100
5180,4000,"Dev_ResHigh-All-All-All",1,0,0.01,100
5180,5000,"Dev_ResLow-All-All-All",1,11.380618,0.01,100
5180,6000,"Dev_Com-All-All-All",1,2.749507,0.01,100
5180,7000,"Dev_Ind-All-All-All",1,29.107048,0.01,100
5180,8000,"Dev_Inst-All-All-All",1,0,0.01,100
5180,9000,"Dev_Roof-All-All-All",1,31.128636,0.01,100
5180,10000,"Dev_Overspray-All-All-All",1,0.430208,0.01,100
5180,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
5180,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
5180,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
5180,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
5180,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
5180,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
5180,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
5180,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
5180,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
5180,11312,"Dev_Irrigated-C-Low-Unconfined",2,8.604163,0.01,400
5180,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
5180,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
5180,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
5180,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
5180,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
5180,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
5180,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
5180,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
5180,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
5180,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
5180,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
5180,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
5180,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
5180,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
5180,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
5180,12312,"Dev_Pervious-C-Low-Unconfined",2,34.300125,0.01,400
5180,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
5180,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5180,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5180,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5180,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
5180,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5180,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5180,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5180,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5180,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5180,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5180,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5180,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5180,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5180,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5180,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5180,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5180,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5180,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5180,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5180,13331,"Agriculture-C-High-Confined",2,0,0.01,400
5180,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
5180,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
5180,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
5180,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
5180,13431,"Agriculture-D-High-Confined",2,0,0.01,400
5180,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
5180,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
5180,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
5180,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
5180,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
5180,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
5180,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
5180,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
5180,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
5180,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
5180,14322,"Veg_Low-C-Med-Unconfined",2,3.890117,0.01,300
5180,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
5180,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
5180,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
5180,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
5180,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
5180,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
5180,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
5180,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
5180,15131,"Veg_High-A-High-Confined",2,0,0.01,400
5180,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
5180,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
5180,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
5180,15231,"Veg_High-B-High-Confined",2,0,0.01,400
5180,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
5180,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
5180,15322,"Veg_High-C-Med-Unconfined",2,4.611556,0.01,300
5180,15331,"Veg_High-C-High-Confined",2,0,0.01,400
5180,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
5180,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
5180,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
5180,15431,"Veg_High-D-High-Confined",2,0,0.01,400
5180,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
5180,16000,"Water-All-All-All",1,0,0.01,100
5181,1000,"Road_Freeway-All-All-All",1,0,0.01,100
5181,2000,"Road_Primary-All-All-All",1,4.156017,0.01,100
5181,3000,"Road_Minor-All-All-All",1,2.999178,0.01,100
5181,4000,"Dev_ResHigh-All-All-All",1,0,0.01,100
5181,5000,"Dev_ResLow-All-All-All",1,1.078564,0.01,100
5181,6000,"Dev_Com-All-All-All",1,41.202991,0.01,100
5181,7000,"Dev_Ind-All-All-All",1,3.900671,0.01,100
5181,8000,"Dev_Inst-All-All-All",1,0.254102,0.01,100
5181,9000,"Dev_Roof-All-All-All",1,0,0.01,100
5181,10000,"Dev_Overspray-All-All-All",1,0.055056,0.01,100
5181,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
5181,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
5181,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
5181,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
5181,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
5181,11212,"Dev_Irrigated-B-Low-Unconfined",2,0.058979,0.02,400
5181,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
5181,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
5181,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
5181,11312,"Dev_Irrigated-C-Low-Unconfined",2,1.042137,0.01,400
5181,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
5181,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
5181,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
5181,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
5181,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
5181,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
5181,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
5181,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
5181,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
5181,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
5181,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
5181,12212,"Dev_Pervious-B-Low-Unconfined",2,0.228628,0.03,400
5181,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
5181,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
5181,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
5181,12312,"Dev_Pervious-C-Low-Unconfined",2,4.039773,0.02,400
5181,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
5181,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5181,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5181,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5181,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
5181,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5181,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5181,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5181,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5181,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5181,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5181,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5181,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5181,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5181,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5181,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5181,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5181,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5181,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5181,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5181,13331,"Agriculture-C-High-Confined",2,0,0.01,400
5181,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
5181,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
5181,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
5181,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
5181,13431,"Agriculture-D-High-Confined",2,0,0.01,400
5181,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
5181,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
5181,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
5181,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
5181,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
5181,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
5181,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
5181,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
5181,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
5181,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
5181,14322,"Veg_Low-C-Med-Unconfined",2,0.578548,0.01,300
5181,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
5181,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
5181,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
5181,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
5181,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
5181,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
5181,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
5181,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
5181,15131,"Veg_High-A-High-Confined",2,0,0.01,400
5181,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
5181,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
5181,15222,"Veg_High-B-Med-Unconfined",2,0.002269,0.01,300
5181,15231,"Veg_High-B-High-Confined",2,0,0.01,400
5181,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
5181,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
5181,15322,"Veg_High-C-Med-Unconfined",2,0.077808,0.01,300
5181,15331,"Veg_High-C-High-Confined",2,0,0.01,400
5181,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
5181,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
5181,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
5181,15431,"Veg_High-D-High-Confined",2,0,0.01,400
5181,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
5181,16000,"Water-All-All-All",1,4.635678,0.01,100
5182,1000,"Road_Freeway-All-All-All",1,0,0.01,100
5182,2000,"Road_Primary-All-All-All",1,1.751441,0.02,100
5182,3000,"Road_Minor-All-All-All",1,3.943491,0.14,100
5182,4000,"Dev_ResHigh-All-All-All",1,0.788684,0.01,100
5182,5000,"Dev_ResLow-All-All-All",1,13.566364,0.11,100
5182,6000,"Dev_Com-All-All-All",1,2.463572,0.01,100
5182,7000,"Dev_Ind-All-All-All",1,0.186571,0.01,100
5182,8000,"Dev_Inst-All-All-All",1,2.710188,0.09,100
5182,9000,"Dev_Roof-All-All-All",1,4.659691,0.13,100
5182,10000,"Dev_Overspray-All-All-All",1,2.005549,0.12,100
5182,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
5182,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
5182,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
5182,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
5182,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
5182,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
5182,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
5182,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
5182,11311,"Dev_Irrigated-C-Low-Confined",2,0.263165,0.2,400
5182,11312,"Dev_Irrigated-C-Low-Unconfined",2,16.300653,0.03,400
5182,11321,"Dev_Irrigated-C-Med-Confined",2,23.547163,0.25,300
5182,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
5182,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
5182,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
5182,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
5182,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
5182,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
5182,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
5182,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
5182,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
5182,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
5182,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
5182,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
5182,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
5182,12311,"Dev_Pervious-C-Low-Confined",2,0.523193,0.2,400
5182,12312,"Dev_Pervious-C-Low-Unconfined",2,32.406971,0.03,400
5182,12321,"Dev_Pervious-C-Med-Confined",2,46.8136,0.22,300
5182,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
5182,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
5182,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
5182,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
5182,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
5182,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
5182,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
5182,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
5182,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
5182,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
5182,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
5182,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
5182,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
5182,13231,"Agriculture-B-High-Confined",2,0,0.01,400
5182,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
5182,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
5182,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
5182,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
5182,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
5182,13331,"Agriculture-C-High-Confined",2,0,0.01,400
5182,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
5182,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
