rchid,type,parmname,value1
5119,0,DRAT_IVOL,1.282206122420e+07
5119,0,DRAT_OVOL,1.267933674469e+07
5119,-1,USLINK,0.000000000000e+00
5119,-1,PCP,1.022674669173e+05
5119,-1,EVAP,1.427559414349e+05
5119,-1,INFILT,0.000000000000e+00
5119,-1,USIF,0.000000000000e+00
5119,-2,LUIF,1.271979375728e+07
5119,-1,USBP,0.000000000000e+00
5119,-2,LUBP,0.000000000000e+00
5119,-3,PSIF,0.000000000000e+00
5119,-4,PSWD,0.000000000000e+00
5119,-4,PSDT,0.000000000000e+00
5119,-5,IRWD,0.000000000000e+00
5119,0,IVOL,1.271979375728e+07
5119,1,RO,1.267933674469e+07
5119,1,BP,0.000000000000e+00
5119,0,DRAT_ISED_1,6.833913073163e+00
5119,0,DRAT_OSED_1,5.191242785638e-01
5119,-1,USSED_1,0.000000000000e+00
5119,-2,LUSED_1,6.828234179370e+00
5119,-1,USSBP_1,0.000000000000e+00
5119,-2,LUSBP_1,0.000000000000e+00
5119,-3,PSSED_1,0.000000000000e+00
5119,-4,PSWDSED_1,0.000000000000e+00
5119,-4,PSDTSED_1,0.000000000000e+00
5119,-5,IRWDSED_1,0.000000000000e+00
5119,0,ISED_1,6.828234179370e+00
5119,0,DEPSCR_1,6.309109900806e+00
5119,0,DEPMASS_1,6.314788794599e+00
5119,0,SCRMASS_1,5.678893792787e-03
5119,0,BEDSED_1,1.408429639971e+06
5119,1,ROSED_1,5.191242785638e-01
5119,1,BPSED_1,0.000000000000e+00
5119,0,DRAT_ISED_2,2.965648150401e+01
5119,0,DRAT_OSED_2,2.641002129097e+01
5119,-1,USSED_2,0.000000000000e+00
5119,-2,LUSED_2,2.965648150401e+01
5119,-1,USSBP_2,0.000000000000e+00
5119,-2,LUSBP_2,0.000000000000e+00
5119,-3,PSSED_2,0.000000000000e+00
5119,-4,PSWDSED_2,0.000000000000e+00
5119,-4,PSDTSED_2,0.000000000000e+00
5119,-5,IRWDSED_2,0.000000000000e+00
5119,0,ISED_2,2.965648150401e+01
5119,0,DEPSCR_2,3.246583674023e+00
5119,0,DEPMASS_2,3.246583674023e+00
5119,0,SCRMASS_2,0.000000000000e+00
5119,0,BEDSED_2,7.656565658228e+06
5119,1,ROSED_2,2.641002129097e+01
5119,1,BPSED_2,0.000000000000e+00
5119,0,DRAT_ISED_3,9.127432619969e+00
5119,0,DRAT_OSED_3,9.127205183439e+00
5119,-1,USSED_3,0.000000000000e+00
5119,-2,LUSED_3,9.126072835468e+00
5119,-1,USSBP_3,0.000000000000e+00
5119,-2,LUSBP_3,0.000000000000e+00
5119,-3,PSSED_3,0.000000000000e+00
5119,-4,PSWDSED_3,0.000000000000e+00
5119,-4,PSDTSED_3,0.000000000000e+00
5119,-5,IRWDSED_3,0.000000000000e+00
5119,0,ISED_3,9.126072835468e+00
5119,0,DEPSCR_3,-1.097132651132e-03
5119,0,DEPMASS_3,2.626518495800e-04
5119,0,SCRMASS_3,1.359784500712e-03
5119,0,BEDSED_3,2.133821138084e+06
5119,1,ROSED_3,9.127205183439e+00
5119,1,BPSED_3,0.000000000000e+00
5119,0,DRAT_IGQL_TN,1.606171639220e+03
5119,0,DRAT_OGQL_TN,1.599547962769e+03
5119,-1,USQUAL_TN,0.000000000000e+00
5119,-2,LUQUAL_TN,1.606171639220e+03
5119,-1,USQUBP_TN,0.000000000000e+00
5119,-2,LUQUBP_TN,0.000000000000e+00
5119,-3,PSQUAL_TN,0.000000000000e+00
5119,-4,PSWDQUAL_TN,0.000000000000e+00
5119,-4,PSDTQUAL_TN,0.000000000000e+00
5119,-5,IRWDQUAL_TN,0.000000000000e+00
5119,-7,INFILTQUAL_TN,0.000000000000e+00
5119,-8,INFILTQUALTARGET_TN,0.000000000000e+00
5119,0,ADTOT_TN,0.000000000000e+00
5119,0,IQUAL_TN,1.606171639220e+03
5119,0,ADQAL_TN,0.000000000000e+00
5119,0,DSQAL_TN,0.000000000000e+00
5119,0,DEPQAL_TN,0.000000000000e+00
5119,0,SCRQAL_TN,0.000000000000e+00
5119,1,QUAL_TN,1.599547962769e+03
5119,1,QUBP_TN,0.000000000000e+00
5119,0,DRAT_IGQL_TP,2.596787706551e+02
5119,0,DRAT_OGQL_TP,2.587206876318e+02
5119,-1,USQUAL_TP,0.000000000000e+00
5119,-2,LUQUAL_TP,2.596787706551e+02
5119,-1,USQUBP_TP,0.000000000000e+00
5119,-2,LUQUBP_TP,0.000000000000e+00
5119,-3,PSQUAL_TP,0.000000000000e+00
5119,-4,PSWDQUAL_TP,0.000000000000e+00
5119,-4,PSDTQUAL_TP,0.000000000000e+00
5119,-5,IRWDQUAL_TP,0.000000000000e+00
5119,-7,INFILTQUAL_TP,0.000000000000e+00
5119,-8,INFILTQUALTARGET_TP,0.000000000000e+00
5119,0,ADTOT_TP,0.000000000000e+00
5119,0,IQUAL_TP,2.596787706551e+02
5119,0,ADQAL_TP,0.000000000000e+00
5119,0,DSQAL_TP,0.000000000000e+00
5119,0,DEPQAL_TP,0.000000000000e+00
5119,0,SCRQAL_TP,0.000000000000e+00
5119,1,QUAL_TP,2.587206876318e+02
5119,1,QUBP_TP,0.000000000000e+00
5119,0,DRAT_IGQL_TCd,5.280664951998e-01
5119,0,DRAT_OGQL_TCd,5.260583089955e-01
5119,-1,USQUAL_TCd,0.000000000000e+00
5119,-2,LUQUAL_TCd,5.280664951998e-01
5119,-1,USQUBP_TCd,0.000000000000e+00
5119,-2,LUQUBP_TCd,0.000000000000e+00
5119,-3,PSQUAL_TCd,0.000000000000e+00
5119,-4,PSWDQUAL_TCd,0.000000000000e+00
5119,-4,PSDTQUAL_TCd,0.000000000000e+00
5119,-5,IRWDQUAL_TCd,0.000000000000e+00
5119,-7,INFILTQUAL_TCd,0.000000000000e+00
5119,-8,INFILTQUALTARGET_TCd,0.000000000000e+00
5119,0,ADTOT_TCd,0.000000000000e+00
5119,0,IQUAL_TCd,5.280664951998e-01
5119,0,ADQAL_TCd,0.000000000000e+00
5119,0,DSQAL_TCd,0.000000000000e+00
5119,0,DEPQAL_TCd,0.000000000000e+00
5119,0,SCRQAL_TCd,0.000000000000e+00
5119,1,QUAL_TCd,5.260583089955e-01
5119,1,QUBP_TCd,0.000000000000e+00
5119,0,DRAT_IGQL_TCu,5.332093143526e+01
5119,0,DRAT_OGQL_TCu,5.311920615165e+01
5119,-1,USQUAL_TCu,0.000000000000e+00
5119,-2,LUQUAL_TCu,5.332093143526e+01
5119,-1,USQUBP_TCu,0.000000000000e+00
5119,-2,LUQUBP_TCu,0.000000000000e+00
5119,-3,PSQUAL_TCu,0.000000000000e+00
5119,-4,PSWDQUAL_TCu,0.000000000000e+00
5119,-4,PSDTQUAL_TCu,0.000000000000e+00
5119,-5,IRWDQUAL_TCu,0.000000000000e+00
5119,-7,INFILTQUAL_TCu,0.000000000000e+00
5119,-8,INFILTQUALTARGET_TCu,0.000000000000e+00
5119,0,ADTOT_TCu,0.000000000000e+00
5119,0,IQUAL_TCu,5.332093143526e+01
5119,0,ADQAL_TCu,0.000000000000e+00
5119,0,DSQAL_TCu,0.000000000000e+00
5119,0,DEPQAL_TCu,0.000000000000e+00
5119,0,SCRQAL_TCu,0.000000000000e+00
5119,1,QUAL_TCu,5.311920615165e+01
5119,1,QUBP_TCu,0.000000000000e+00
5119,0,DRAT_IGQL_TPb,1.398035308263e+01
5119,0,DRAT_OGQL_TPb,1.392620622130e+01
5119,-1,USQUAL_TPb,0.000000000000e+00
5119,-2,LUQUAL_TPb,1.398035308263e+01
5119,-1,USQUBP_TPb,0.000000000000e+00
5119,-2,LUQUBP_TPb,0.000000000000e+00
5119,-3,PSQUAL_TPb,0.000000000000e+00
5119,-4,PSWDQUAL_TPb,0.000000000000e+00
5119,-4,PSDTQUAL_TPb,0.000000000000e+00
5119,-5,IRWDQUAL_TPb,0.000000000000e+00
5119,-7,INFILTQUAL_TPb,0.000000000000e+00
5119,-8,INFILTQUALTARGET_TPb,0.000000000000e+00
5119,0,ADTOT_TPb,0.000000000000e+00
5119,0,IQUAL_TPb,1.398035308263e+01
5119,0,ADQAL_TPb,0.000000000000e+00
5119,0,DSQAL_TPb,0.000000000000e+00
5119,0,DEPQAL_TPb,0.000000000000e+00
5119,0,SCRQAL_TPb,0.000000000000e+00
5119,1,QUAL_TPb,1.392620622130e+01
5119,1,QUBP_TPb,0.000000000000e+00
5119,0,DRAT_IGQL_TZn,2.023132942168e+02
5119,0,DRAT_OGQL_TZn,2.015446599088e+02
5119,-1,USQUAL_TZn,0.000000000000e+00
5119,-2,LUQUAL_TZn,2.023132942168e+02
5119,-1,USQUBP_TZn,0.000000000000e+00
5119,-2,LUQUBP_TZn,0.000000000000e+00
5119,-3,PSQUAL_TZn,0.000000000000e+00
5119,-4,PSWDQUAL_TZn,0.000000000000e+00
5119,-4,PSDTQUAL_TZn,0.000000000000e+00
5119,-5,IRWDQUAL_TZn,0.000000000000e+00
5119,-7,INFILTQUAL_TZn,0.000000000000e+00
5119,-8,INFILTQUALTARGET_TZn,0.000000000000e+00
5119,0,ADTOT_TZn,0.000000000000e+00
5119,0,IQUAL_TZn,2.023132942168e+02
5119,0,ADQAL_TZn,0.000000000000e+00
5119,0,DSQAL_TZn,0.000000000000e+00
5119,0,DEPQAL_TZn,0.000000000000e+00
5119,0,SCRQAL_TZn,0.000000000000e+00
5119,1,QUAL_TZn,2.015446599088e+02
5119,1,QUBP_TZn,0.000000000000e+00
5120,0,DRAT_IVOL,1.938160674435e+07
5120,0,DRAT_OVOL,1.919108093078e+07
5120,-1,USLINK,0.000000000000e+00
5120,-1,PCP,1.926909099202e+05
5120,-1,EVAP,1.905526413440e+05
5120,-1,INFILT,0.000000000000e+00
5120,-1,USIF,0.000000000000e+00
5120,-2,LUIF,1.918891583443e+07
5120,-1,USBP,0.000000000000e+00
5120,-2,LUBP,0.000000000000e+00
5120,-3,PSIF,0.000000000000e+00
5120,-4,PSWD,0.000000000000e+00
5120,-4,PSDT,0.000000000000e+00
5120,-5,IRWD,0.000000000000e+00
5120,0,IVOL,1.918891583443e+07
5120,1,RO,1.919108093078e+07
5120,1,BP,0.000000000000e+00
5120,0,DRAT_ISED_1,1.165960229130e+01
5120,0,DRAT_OSED_1,1.243054296293e+00
5120,-1,USSED_1,0.000000000000e+00
5120,-2,LUSED_1,1.161337275056e+01
5120,-1,USSBP_1,0.000000000000e+00
5120,-2,LUSBP_1,0.000000000000e+00
5120,-3,PSSED_1,0.000000000000e+00
5120,-4,PSWDSED_1,0.000000000000e+00
5120,-4,PSDTSED_1,0.000000000000e+00
5120,-5,IRWDSED_1,0.000000000000e+00
5120,0,ISED_1,1.161337275056e+01
5120,0,DEPSCR_1,1.037031845427e+01
5120,0,DEPMASS_1,1.041654799501e+01
5120,0,SCRMASS_1,4.622954073441e-02
5120,0,BEDSED_1,2.363938663640e+06
5120,1,ROSED_1,1.243054296293e+00
5120,1,BPSED_1,0.000000000000e+00
5120,0,DRAT_ISED_2,4.728518487841e+01
5120,0,DRAT_OSED_2,4.531486183393e+01
5120,-1,USSED_2,0.000000000000e+00
5120,-2,LUSED_2,4.728478067312e+01
5120,-1,USSBP_2,0.000000000000e+00
5120,-2,LUSBP_2,0.000000000000e+00
5120,-3,PSSED_2,0.000000000000e+00
5120,-4,PSWDSED_2,0.000000000000e+00
5120,-4,PSDTSED_2,0.000000000000e+00
5120,-5,IRWDSED_2,0.000000000000e+00
5120,0,ISED_2,4.728478067312e+01
5120,0,DEPSCR_2,1.970026077054e+00
5120,0,DEPMASS_2,1.970430282344e+00
5120,0,SCRMASS_2,4.042052899157e-04
5120,0,BEDSED_2,1.314459609913e+07
5120,1,ROSED_2,4.531486183393e+01
5120,1,BPSED_2,0.000000000000e+00
5120,0,DRAT_ISED_3,1.475330749086e+01
5120,0,DRAT_OSED_3,1.475333809885e+01
5120,-1,USSED_3,0.000000000000e+00
5120,-2,LUSED_3,1.472961961092e+01
5120,-1,USSBP_3,0.000000000000e+00
5120,-2,LUSBP_3,0.000000000000e+00
5120,-3,PSSED_3,0.000000000000e+00
5120,-4,PSWDSED_3,0.000000000000e+00
5120,-4,PSDTSED_3,0.000000000000e+00
5120,-5,IRWDSED_3,0.000000000000e+00
5120,0,ISED_3,1.472961961092e+01
5120,0,DEPSCR_3,-2.368787994524e-02
5120,0,DEPMASS_3,0.000000000000e+00
5120,0,SCRMASS_3,2.368787994524e-02
5120,0,BEDSED_3,3.720689575744e+06
5120,1,ROSED_3,1.475333809885e+01
5120,1,BPSED_3,0.000000000000e+00
5120,0,DRAT_IGQL_TN,2.502797360604e+03
5120,0,DRAT_OGQL_TN,2.488344403263e+03
5120,-1,USQUAL_TN,0.000000000000e+00
5120,-2,LUQUAL_TN,2.502797360604e+03
5120,-1,USQUBP_TN,0.000000000000e+00
5120,-2,LUQUBP_TN,0.000000000000e+00
5120,-3,PSQUAL_TN,0.000000000000e+00
5120,-4,PSWDQUAL_TN,0.000000000000e+00
5120,-4,PSDTQUAL_TN,0.000000000000e+00
5120,-5,IRWDQUAL_TN,0.000000000000e+00
5120,-7,INFILTQUAL_TN,0.000000000000e+00
5120,-8,INFILTQUALTARGET_TN,0.000000000000e+00
5120,0,ADTOT_TN,0.000000000000e+00
5120,0,IQUAL_TN,2.502797360604e+03
5120,0,ADQAL_TN,0.000000000000e+00
5120,0,DSQAL_TN,0.000000000000e+00
5120,0,DEPQAL_TN,0.000000000000e+00
5120,0,SCRQAL_TN,0.000000000000e+00
5120,1,QUAL_TN,2.488344403263e+03
5120,1,QUBP_TN,0.000000000000e+00
5120,0,DRAT_IGQL_TP,3.784455965817e+02
5120,0,DRAT_OGQL_TP,3.765777693432e+02
5120,-1,USQUAL_TP,0.000000000000e+00
5120,-2,LUQUAL_TP,3.784455965817e+02
5120,-1,USQUBP_TP,0.000000000000e+00
5120,-2,LUQUBP_TP,0.000000000000e+00
5120,-3,PSQUAL_TP,0.000000000000e+00
5120,-4,PSWDQUAL_TP,0.000000000000e+00
5120,-4,PSDTQUAL_TP,0.000000000000e+00
5120,-5,IRWDQUAL_TP,0.000000000000e+00
5120,-7,INFILTQUAL_TP,0.000000000000e+00
5120,-8,INFILTQUALTARGET_TP,0.000000000000e+00
5120,0,ADTOT_TP,0.000000000000e+00
5120,0,IQUAL_TP,3.784455965817e+02
5120,0,ADQAL_TP,0.000000000000e+00
5120,0,DSQAL_TP,0.000000000000e+00
5120,0,DEPQAL_TP,0.000000000000e+00
5120,0,SCRQAL_TP,0.000000000000e+00
5120,1,QUAL_TP,3.765777693432e+02
5120,1,QUBP_TP,0.000000000000e+00
5120,0,DRAT_IGQL_TCd,7.469172630671e-01
5120,0,DRAT_OGQL_TCd,7.431845846879e-01
5120,-1,USQUAL_TCd,0.000000000000e+00
5120,-2,LUQUAL_TCd,7.469172630671e-01
5120,-1,USQUBP_TCd,0.000000000000e+00
5120,-2,LUQUBP_TCd,0.000000000000e+00
5120,-3,PSQUAL_TCd,0.000000000000e+00
5120,-4,PSWDQUAL_TCd,0.000000000000e+00
5120,-4,PSDTQUAL_TCd,0.000000000000e+00
5120,-5,IRWDQUAL_TCd,0.000000000000e+00
5120,-7,INFILTQUAL_TCd,0.000000000000e+00
5120,-8,INFILTQUALTARGET_TCd,0.000000000000e+00
5120,0,ADTOT_TCd,0.000000000000e+00
5120,0,IQUAL_TCd,7.469172630671e-01
5120,0,ADQAL_TCd,0.000000000000e+00
5120,0,DSQAL_TCd,0.000000000000e+00
5120,0,DEPQAL_TCd,0.000000000000e+00
5120,0,SCRQAL_TCd,0.000000000000e+00
5120,1,QUAL_TCd,7.431845846879e-01
5120,1,QUBP_TCd,0.000000000000e+00
5120,0,DRAT_IGQL_TCu,7.502370906015e+01
5120,0,DRAT_OGQL_TCu,7.464966539371e+01
5120,-1,USQUAL_TCu,0.000000000000e+00
5120,-2,LUQUAL_TCu,7.502370906015e+01
5120,-1,USQUBP_TCu,0.000000000000e+00
5120,-2,LUQUBP_TCu,0.000000000000e+00
5120,-3,PSQUAL_TCu,0.000000000000e+00
5120,-4,PSWDQUAL_TCu,0.000000000000e+00
5120,-4,PSDTQUAL_TCu,0.000000000000e+00
5120,-5,IRWDQUAL_TCu,0.000000000000e+00
5120,-7,INFILTQUAL_TCu,0.000000000000e+00
5120,-8,INFILTQUALTARGET_TCu,0.000000000000e+00
5120,0,ADTOT_TCu,0.000000000000e+00
5120,0,IQUAL_TCu,7.502370906015e+01
5120,0,ADQAL_TCu,0.000000000000e+00
5120,0,DSQAL_TCu,0.000000000000e+00
5120,0,DEPQAL_TCu,0.000000000000e+00
5120,0,SCRQAL_TCu,0.000000000000e+00
5120,1,QUAL_TCu,7.464966539371e+01
5120,1,QUBP_TCu,0.000000000000e+00
5120,0,DRAT_IGQL_TPb,2.098986617899e+01
5120,0,DRAT_OGQL_TPb,2.088279380846e+01
5120,-1,USQUAL_TPb,0.000000000000e+00
5120,-2,LUQUAL_TPb,2.098986617899e+01
5120,-1,USQUBP_TPb,0.000000000000e+00
5120,-2,LUQUBP_TPb,0.000000000000e+00
5120,-3,PSQUAL_TPb,0.000000000000e+00
5120,-4,PSWDQUAL_TPb,0.000000000000e+00
5120,-4,PSDTQUAL_TPb,0.000000000000e+00
5120,-5,IRWDQUAL_TPb,0.000000000000e+00
5120,-7,INFILTQUAL_TPb,0.000000000000e+00
5120,-8,INFILTQUALTARGET_TPb,0.000000000000e+00
5120,0,ADTOT_TPb,0.000000000000e+00
5120,0,IQUAL_TPb,2.098986617899e+01
5120,0,ADQAL_TPb,0.000000000000e+00
5120,0,DSQAL_TPb,0.000000000000e+00
5120,0,DEPQAL_TPb,0.000000000000e+00
5120,0,SCRQAL_TPb,0.000000000000e+00
5120,1,QUAL_TPb,2.088279380846e+01
5120,1,QUBP_TPb,0.000000000000e+00
5120,0,DRAT_IGQL_TZn,3.612850953750e+02
5120,0,DRAT_OGQL_TZn,3.594887626967e+02
5120,-1,USQUAL_TZn,0.000000000000e+00
5120,-2,LUQUAL_TZn,3.612850953750e+02
5120,-1,USQUBP_TZn,0.000000000000e+00
5120,-2,LUQUBP_TZn,0.000000000000e+00
5120,-3,PSQUAL_TZn,0.000000000000e+00
5120,-4,PSWDQUAL_TZn,0.000000000000e+00
5120,-4,PSDTQUAL_TZn,0.000000000000e+00
5120,-5,IRWDQUAL_TZn,0.000000000000e+00
5120,-7,INFILTQUAL_TZn,0.000000000000e+00
5120,-8,INFILTQUALTARGET_TZn,0.000000000000e+00
5120,0,ADTOT_TZn,0.000000000000e+00
5120,0,IQUAL_TZn,3.612850953750e+02
5120,0,ADQAL_TZn,0.000000000000e+00
5120,0,DSQAL_TZn,0.000000000000e+00
5120,0,DEPQAL_TZn,0.000000000000e+00
5120,0,SCRQAL_TZn,0.000000000000e+00
5120,1,QUAL_TZn,3.594887626967e+02
5120,1,QUBP_TZn,0.000000000000e+00
5121,0,DRAT_IVOL,1.290121402611e+07
5121,0,DRAT_OVOL,1.276338893043e+07
5121,-1,USLINK,0.000000000000e+00
5121,-1,PCP,9.343828363930e+04
