"subbasin","deluid","deluname","lutype","acrea_ac","slsur","lsur"
6873,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6873,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6873,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6873,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6873,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6873,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
6873,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6873,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6873,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6873,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6873,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6873,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6873,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
6873,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6873,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6873,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6873,13231,"Agriculture-B-High-Confined",2,0,0.01,400
6873,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6873,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
6873,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6873,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6873,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6873,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6873,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6873,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6873,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6873,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6873,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6873,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6873,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
6873,14122,"Veg_Low-A-Med-Unconfined",2,5.644691,0.01,300
6873,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6873,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6873,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
6873,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
6873,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
6873,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
6873,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6873,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6873,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6873,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6873,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6873,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
6873,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6873,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6873,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6873,15122,"Veg_High-A-Med-Unconfined",2,6.937283,0.01,300
6873,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6873,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6873,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6873,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
6873,15231,"Veg_High-B-High-Confined",2,0,0.01,400
6873,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6873,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6873,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6873,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6873,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6873,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6873,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
6873,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6873,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6873,16000,"Water-All-All-All",1,0,0.01,100
