6873	2008	10	11	0	0		0.000000000000e+00	2.677203876966e-02	0.000000000000e+00	1.846362366880e-01	2.114082754577e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.900526095505e-03	4.759226100258e-04	8.877204139684e+00	6.227648375474e+01	1.802651783767e+01	8.918020573209e+01	3.681913137580e-02	1.079489538807e-02	6.066702439456e-07	1.516675609844e-04	2.426680975732e-05	2.577389798241e-03	2.489709056666e+00	3.183589914051e-01	5.918148734127e-02	1.479537183512e+01	2.367259493601e+00	6.775345038410e+01
6873	2008	10	12	0	0		0.000000000000e+00	2.672159016730e-02	0.000000000000e+00	1.729487345624e-01	1.996703247297e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.849302811961e-03	4.737562266365e-04	9.106206254575e+00	6.387441626437e+01	1.847435747384e+01	9.145497999279e+01	3.597965479625e-02	1.026069486175e-02	6.055474265771e-07	1.513868566443e-04	2.422189706308e-05	2.444064230123e-03	2.546202340665e+00	3.214163427387e-01	6.070817136933e-02	1.517704284233e+01	2.428326854773e+00	6.821245141080e+01
6873	2008	10	13	0	0		0.000000000000e+00	2.330280080803e-02	0.000000000000e+00	1.591128357974e-01	1.824156366054e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.647536184347e-03	4.140828038327e-04	8.913666376731e+00	6.253091578341e+01	1.809783504606e+01	8.954241720620e+01	3.194005827751e-02	9.323716859310e-03	5.280730290749e-07	1.320182572687e-04	2.112292116300e-05	2.225314609013e-03	2.498709069352e+00	3.188491388839e-01	5.942456944194e-02	1.485614236048e+01	2.376982777677e+00	6.782737083258e+01
6873	2008	10	14	0	0		0.000000000000e+00	2.483877863611e-02	0.000000000000e+00	1.463838089336e-01	1.712225875697e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.658588994120e-03	4.387459908330e-04	9.437884795942e+00	6.618879541969e+01	1.912297328807e+01	9.474965350370e+01	3.246698082868e-02	8.886032231902e-03	5.628803670831e-07	1.407200917708e-04	2.251521468333e-05	2.108931984559e-03	2.628016555624e+00	3.258387327364e-01	6.291936636820e-02	1.572984159205e+01	2.516774654728e+00	6.887580991046e+01
6873	2008	10	15	0	0		0.000000000000e+00	2.687030929167e-02	0.000000000000e+00	1.355726091172e-01	1.624429184089e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.698519442573e-03	4.720475997361e-04	9.969746754444e+00	6.990000934693e+01	2.016305764072e+01	1.000328137421e+02	3.357341199745e-02	8.580181415735e-03	6.089158786429e-07	1.522289696607e-04	2.435663514570e-05	2.023262178206e-03	2.759208887499e+00	3.329298641446e-01	6.646512033187e-02	1.661628008296e+01	2.658604813273e+00	6.993944196981e+01
6873	2008	10	16	0	0		0.000000000000e+00	2.969453483860e-02	0.000000000000e+00	1.261917195932e-01	1.558862544318e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.777763375885e-03	5.189850632956e-04	1.052651349873e+01	7.378500392559e+01	2.125184586662e+01	1.055633632909e+02	3.549568457906e-02	8.411016447350e-03	6.729164678840e-07	1.682291169709e-04	2.691665871534e-05	1.968170818261e-03	2.896544944453e+00	3.403534143800e-01	7.017690655545e-02	1.754422663885e+01	2.807076262216e+00	7.105297228395e+01
6873	2008	10	17	0	0		0.000000000000e+00	3.167680941536e-02	0.000000000000e+00	1.200280796863e-01	1.517048891016e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.835150591480e-03	5.519711596001e-04	1.087794202148e+01	7.623719127531e+01	2.193907829576e+01	1.090542115925e+02	3.687316306110e-02	8.311314366750e-03	7.178291620960e-07	1.794572905227e-04	2.871316648352e-05	1.934262759275e-03	2.983228325093e+00	3.450374668602e-01	7.251976837741e-02	1.812994209423e+01	2.900790735064e+00	7.175541304027e+01
6873	2008	10	18	0	0		0.000000000000e+00	3.747418549070e-02	0.000000000000e+00	1.177283266940e-01	1.552025121847e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.069058749087e-03	6.502376791884e-04	1.141389559881e+01	7.997695460595e+01	2.298716203080e+01	1.143780122356e+02	4.197160172979e-02	8.732561853474e-03	8.491987926503e-07	2.122996981603e-04	3.396795170542e-05	2.013300704851e-03	3.115429022674e+00	3.521825517040e-01	7.609279985783e-02	1.902319996425e+01	3.043711994260e+00	7.282707795558e+01
6873	2008	10	19	0	0		0.000000000000e+00	3.955598371922e-02	0.000000000000e+00	1.237272029487e-01	1.632831866680e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.181726800592e-03	6.862860930583e-04	1.142557477067e+01	8.005844442207e+01	2.300999160505e+01	1.144940107978e+02	4.426576286992e-02	9.193080491507e-03	8.963571215805e-07	2.240892803904e-04	3.585428486203e-05	2.118998698586e-03	3.118305528568e+00	3.523353659484e-01	7.617066116873e-02	1.904266529178e+01	3.046826446648e+00	7.284970925554e+01
6873	2008	10	20	0	0		0.000000000000e+00	4.024987740453e-02	0.000000000000e+00	1.329244187851e-01	1.731742961896e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.249521053211e-03	6.991177657101e-04	1.127557205993e+01	7.901175773027e+01	2.271665075148e+01	1.130039805417e+02	4.551980469318e-02	9.672800999664e-03	9.120765645573e-07	2.280191411338e-04	3.648306258090e-05	2.235784937034e-03	3.081303782273e+00	3.503346598062e-01	7.517064096082e-02	1.879266023975e+01	3.006825638318e+00	7.254953676187e+01
