subbasin,deluid,parmname,value1
2074,1000,AREA,0.000000000000e+00
2074,1000,PREC,0.000000000000e+00
2074,1000,SURO,0.000000000000e+00
2074,1000,IFWO,0.000000000000e+00
2074,1000,AGWO,0.000000000000e+00
2074,1000,PERO,0.000000000000e+00
2074,1000,TAET,0.000000000000e+00
2074,1000,SEDLOAD,0.000000000000e+00
2074,1000,SEDWSSD, 0.00000e+00
2074,1000,SEDSCRS, 0.00000e+00
2074,1000,SEDSURO, 0.00000e+00
2074,1000,SEDIFWO, 0.00000e+00
2074,1000,SEDAGWO, 0.00000e+00
2074,1000,SO_TN,0.000000000000e+00
2074,1000,IO_TN,0.000000000000e+00
2074,1000,AO_TN,0.000000000000e+00
2074,1000,PO_TN,0.000000000000e+00
2074,1000,SO_TP,0.000000000000e+00
2074,1000,IO_TP,0.000000000000e+00
2074,1000,AO_TP,0.000000000000e+00
2074,1000,PO_TP,0.000000000000e+00
2074,1000,SED_TP,0.000000000000e+00
2074,1000,SEDWSSD_TP,0.000000000000e+00
2074,1000,SEDSCRS_TP,0.000000000000e+00
2074,1000,SO_TCd,0.000000000000e+00
2074,1000,IO_TCd,0.000000000000e+00
2074,1000,AO_TCd,0.000000000000e+00
2074,1000,PO_TCd,0.000000000000e+00
2074,1000,SED_TCd,0.000000000000e+00
2074,1000,SEDWSSD_TCd,0.000000000000e+00
2074,1000,SEDSCRS_TCd,0.000000000000e+00
2074,1000,SO_TCu,0.000000000000e+00
2074,1000,IO_TCu,0.000000000000e+00
2074,1000,AO_TCu,0.000000000000e+00
2074,1000,PO_TCu,0.000000000000e+00
2074,1000,SED_TCu,0.000000000000e+00
2074,1000,SEDWSSD_TCu,0.000000000000e+00
2074,1000,SEDSCRS_TCu,0.000000000000e+00
2074,1000,SO_TPb,0.000000000000e+00
2074,1000,IO_TPb,0.000000000000e+00
2074,1000,AO_TPb,0.000000000000e+00
2074,1000,PO_TPb,0.000000000000e+00
2074,1000,SED_TPb,0.000000000000e+00
2074,1000,SEDWSSD_TPb,0.000000000000e+00
2074,1000,SEDSCRS_TPb,0.000000000000e+00
2074,1000,SO_TZn,0.000000000000e+00
2074,1000,IO_TZn,0.000000000000e+00
2074,1000,AO_TZn,0.000000000000e+00
2074,1000,PO_TZn,0.000000000000e+00
2074,1000,SED_TZn,0.000000000000e+00
2074,1000,SEDWSSD_TZn,0.000000000000e+00
2074,1000,SEDSCRS_TZn,0.000000000000e+00
2074,2000,AREA,1.224869399998e+01
2074,2000,PREC,1.295293556192e+02
2074,2000,SURO,1.179370028968e+02
2074,2000,IFWO,0.000000000000e+00
2074,2000,AGWO,0.000000000000e+00
2074,2000,PERO,1.179370028968e+02
2074,2000,TAET,1.159235272242e+01
2074,2000,SEDLOAD,2.729989728831e+00
2074,2000,SEDWSSD, 2.72999e+00
2074,2000,SEDSCRS, 0.00000e+00
2074,2000,SEDSURO, 0.00000e+00
2074,2000,SEDIFWO, 0.00000e+00
2074,2000,SEDAGWO, 0.00000e+00
2074,2000,SO_TN,3.942090481042e+00
2074,2000,IO_TN,0.000000000000e+00
2074,2000,AO_TN,0.000000000000e+00
2074,2000,PO_TN,3.942090481042e+00
2074,2000,SO_TP,1.218257916491e+01
2074,2000,IO_TP,0.000000000000e+00
2074,2000,AO_TP,0.000000000000e+00
2074,2000,PO_TP,1.218257916491e+01
2074,2000,SED_TP,1.218257916491e+01
2074,2000,SEDWSSD_TP,1.218257916491e+01
2074,2000,SEDSCRS_TP,0.000000000000e+00
2074,2000,SO_TCd,4.094984593246e-02
2074,2000,IO_TCd,0.000000000000e+00
2074,2000,AO_TCd,0.000000000000e+00
2074,2000,PO_TCd,4.094984593246e-02
2074,2000,SED_TCd,4.094984593246e-02
2074,2000,SEDWSSD_TCd,4.094984593246e-02
2074,2000,SEDSCRS_TCd,0.000000000000e+00
2074,2000,SO_TCu,4.094984593246e+00
2074,2000,IO_TCu,0.000000000000e+00
2074,2000,AO_TCu,0.000000000000e+00
2074,2000,PO_TCu,4.094984593246e+00
2074,2000,SED_TCu,4.094984593246e+00
2074,2000,SEDWSSD_TCu,4.094984593246e+00
2074,2000,SEDSCRS_TCu,0.000000000000e+00
2074,2000,SO_TPb,8.845166721412e-01
2074,2000,IO_TPb,0.000000000000e+00
2074,2000,AO_TPb,0.000000000000e+00
2074,2000,PO_TPb,8.845166721412e-01
2074,2000,SED_TPb,8.845166721412e-01
2074,2000,SEDWSSD_TPb,8.845166721412e-01
2074,2000,SEDSCRS_TPb,0.000000000000e+00
2074,2000,SO_TZn,1.886968900568e+01
2074,2000,IO_TZn,0.000000000000e+00
2074,2000,AO_TZn,0.000000000000e+00
2074,2000,PO_TZn,1.886968900568e+01
2074,2000,SED_TZn,1.886968900568e+01
2074,2000,SEDWSSD_TZn,1.886968900568e+01
2074,2000,SEDSCRS_TZn,0.000000000000e+00
2074,3000,AREA,3.087240500002e+01
2074,3000,PREC,3.264742123580e+02
2074,3000,SURO,2.972560926018e+02
2074,3000,IFWO,0.000000000000e+00
2074,3000,AGWO,0.000000000000e+00
2074,3000,PERO,2.972560926018e+02
2074,3000,TAET,2.921811975622e+01
2074,3000,SEDLOAD,5.186336943345e+00
2074,3000,SEDWSSD, 5.18634e+00
2074,3000,SEDSCRS, 0.00000e+00
2074,3000,SEDSURO, 0.00000e+00
2074,3000,SEDIFWO, 0.00000e+00
2074,3000,SEDAGWO, 0.00000e+00
2074,3000,SO_TN,9.935901237908e+00
2074,3000,IO_TN,0.000000000000e+00
2074,3000,AO_TN,0.000000000000e+00
2074,3000,PO_TN,9.935901237908e+00
2074,3000,SO_TP,2.314402860968e+01
2074,3000,IO_TP,0.000000000000e+00
2074,3000,AO_TP,0.000000000000e+00
2074,3000,PO_TP,2.314402860968e+01
2074,3000,SED_TP,2.314402860968e+01
2074,3000,SEDWSSD_TP,2.314402860968e+01
2074,3000,SEDSCRS_TP,0.000000000000e+00
2074,3000,SO_TCd,6.223604332014e-02
2074,3000,IO_TCd,0.000000000000e+00
2074,3000,AO_TCd,0.000000000000e+00
2074,3000,PO_TCd,6.223604332014e-02
2074,3000,SED_TCd,6.223604332014e-02
2074,3000,SEDWSSD_TCd,6.223604332014e-02
2074,3000,SEDSCRS_TCd,0.000000000000e+00
