subbasin,deluid,parmname,value1
6480,1000,AREA,1.605698899997e+01
6480,1000,PREC,2.104012498814e+02
6480,1000,SURO,1.966969720008e+02
6480,1000,IFWO,0.000000000000e+00
6480,1000,AGWO,0.000000000000e+00
6480,1000,PERO,1.966969720008e+02
6480,1000,TAET,1.370427788059e+01
6480,1000,SEDLOAD,1.193515477892e+00
6480,1000,SEDWSSD, 1.19352e+00
6480,1000,SEDSCRS, 0.00000e+00
6480,1000,SEDSURO, 0.00000e+00
6480,1000,SEDIFWO, 0.00000e+00
6480,1000,SEDAGWO, 0.00000e+00
6480,1000,SO_TN,5.196224814722e+00
6480,1000,IO_TN,0.000000000000e+00
6480,1000,AO_TN,0.000000000000e+00
6480,1000,PO_TN,5.196224814722e+00
6480,1000,SO_TP,5.326062820092e+00
6480,1000,IO_TP,0.000000000000e+00
6480,1000,AO_TP,0.000000000000e+00
6480,1000,PO_TP,5.326062820092e+00
6480,1000,SED_TP,5.326062820092e+00
6480,1000,SEDWSSD_TP,5.326062820092e+00
6480,1000,SEDSCRS_TP,0.000000000000e+00
6480,1000,SO_TCd,2.088652086310e-02
6480,1000,IO_TCd,0.000000000000e+00
6480,1000,AO_TCd,0.000000000000e+00
6480,1000,PO_TCd,2.088652086310e-02
6480,1000,SED_TCd,2.088652086310e-02
6480,1000,SEDWSSD_TCd,2.088652086310e-02
6480,1000,SEDSCRS_TCd,0.000000000000e+00
6480,1000,SO_TCu,2.088652086310e+00
6480,1000,IO_TCu,0.000000000000e+00
6480,1000,AO_TCu,0.000000000000e+00
6480,1000,PO_TCu,2.088652086310e+00
6480,1000,SED_TCu,2.088652086310e+00
6480,1000,SEDWSSD_TCu,2.088652086310e+00
6480,1000,SEDSCRS_TCu,0.000000000000e+00
6480,1000,SO_TPb,2.744308588534e+00
6480,1000,IO_TPb,0.000000000000e+00
6480,1000,AO_TPb,0.000000000000e+00
6480,1000,PO_TPb,2.744308588534e+00
6480,1000,SED_TPb,5.155986864492e-01
6480,1000,SEDWSSD_TPb,5.155986864492e-01
6480,1000,SEDSCRS_TPb,0.000000000000e+00
6480,1000,SO_TZn,1.649915796637e+01
