rchid,type,parmname,value1
1077,-1,USQUBP_TPb,0.000000000000e+00
1077,-2,LUQUBP_TPb,0.000000000000e+00
1077,-5,IRWDQUAL_TPb,0.000000000000e+00
1077,-7,INFILTQUAL_TPb,0.000000000000e+00
1077,-8,INFILTQUALTARGET_TPb,0.000000000000e+00
1077,0,ADTOT_TPb,0.000000000000e+00
1077,0,IQUAL_TPb,3.605017503939e+01
1077,0,ADQAL_TPb,0.000000000000e+00
1077,0,DSQAL_TPb,0.000000000000e+00
1077,0,DEPQAL_TPb,0.000000000000e+00
1077,0,SCRQAL_TPb,0.000000000000e+00
1077,1,QUAL_TPb,3.592895738885e+01
1077,1,QUBP_TPb,0.000000000000e+00
1077,0,DRAT_IGQL_TZn,1.928976350936e+02
1077,0,DRAT_OGQL_TZn,1.922342650356e+02
1077,-1,USQUAL_TZn,0.000000000000e+00
1077,-2,LUQUAL_TZn,1.928976350936e+02
1077,-1,USQUBP_TZn,0.000000000000e+00
1077,-2,LUQUBP_TZn,0.000000000000e+00
1077,-5,IRWDQUAL_TZn,0.000000000000e+00
1077,-7,INFILTQUAL_TZn,0.000000000000e+00
1077,-8,INFILTQUALTARGET_TZn,0.000000000000e+00
1077,0,ADTOT_TZn,0.000000000000e+00
1077,0,IQUAL_TZn,1.928976350936e+02
1077,0,ADQAL_TZn,0.000000000000e+00
1077,0,DSQAL_TZn,0.000000000000e+00
1077,0,DEPQAL_TZn,0.000000000000e+00
1077,0,SCRQAL_TZn,0.000000000000e+00
1077,1,QUAL_TZn,1.922342650356e+02
1077,1,QUBP_TZn,0.000000000000e+00
