subbasin,deluid,parmname,value1
5120,1000,AREA,2.971977499998e+01
5120,1000,PREC,2.957960920268e+02
5120,1000,SURO,2.674019186763e+02
5120,1000,IFWO,0.000000000000e+00
5120,1000,AGWO,0.000000000000e+00
5120,1000,PERO,2.674019186763e+02
5120,1000,TAET,2.839417335052e+01
5120,1000,SEDLOAD,1.993311640685e+00
5120,1000,SEDWSSD, 1.99331e+00
5120,1000,SEDSCRS, 0.00000e+00
5120,1000,SEDSURO, 0.00000e+00
5120,1000,SEDIFWO, 0.00000e+00
5120,1000,SEDAGWO, 0.00000e+00
5120,1000,SO_TN,9.528175870691e+00
5120,1000,IO_TN,0.000000000000e+00
5120,1000,AO_TN,0.000000000000e+00
5120,1000,PO_TN,9.528175870691e+00
5120,1000,SO_TP,8.895153196555e+00
5120,1000,IO_TP,0.000000000000e+00
5120,1000,AO_TP,0.000000000000e+00
5120,1000,PO_TP,8.895153196555e+00
5120,1000,SED_TP,8.895153196555e+00
5120,1000,SEDWSSD_TP,8.895153196555e+00
5120,1000,SEDSCRS_TP,0.000000000000e+00
5120,1000,SO_TCd,3.488295371198e-02
5120,1000,IO_TCd,0.000000000000e+00
5120,1000,AO_TCd,0.000000000000e+00
5120,1000,PO_TCd,3.488295371198e-02
5120,1000,SED_TCd,3.488295371198e-02
5120,1000,SEDWSSD_TCd,3.488295371198e-02
5120,1000,SEDSCRS_TCd,0.000000000000e+00
5120,1000,SO_TCu,3.488295371198e+00
5120,1000,IO_TCu,0.000000000000e+00
5120,1000,AO_TCu,0.000000000000e+00
5120,1000,PO_TCu,3.488295371198e+00
5120,1000,SED_TCu,3.488295371198e+00
5120,1000,SEDWSSD_TCu,3.488295371198e+00
5120,1000,SEDSCRS_TCu,0.000000000000e+00
5120,1000,SO_TPb,8.611106287757e-01
5120,1000,IO_TPb,0.000000000000e+00
5120,1000,AO_TPb,0.000000000000e+00
5120,1000,PO_TPb,8.611106287757e-01
5120,1000,SED_TPb,8.611106287757e-01
5120,1000,SEDWSSD_TPb,8.611106287757e-01
5120,1000,SEDSCRS_TPb,0.000000000000e+00
5120,1000,SO_TZn,2.755554012082e+01
5120,1000,IO_TZn,0.000000000000e+00
5120,1000,AO_TZn,0.000000000000e+00
5120,1000,PO_TZn,2.755554012082e+01
5120,1000,SED_TZn,2.755554012082e+01
5120,1000,SEDWSSD_TZn,2.755554012082e+01
5120,1000,SEDSCRS_TZn,0.000000000000e+00
5120,2000,AREA,2.403924400005e+01
5120,2000,PREC,2.392586898952e+02
5120,2000,SURO,2.162916768087e+02
5120,2000,IFWO,0.000000000000e+00
5120,2000,AGWO,0.000000000000e+00
5120,2000,PERO,2.162916768087e+02
5120,2000,TAET,2.296701308645e+01
5120,2000,SEDLOAD,4.886193645816e+00
5120,2000,SEDWSSD, 4.88619e+00
5120,2000,SEDSCRS, 0.00000e+00
5120,2000,SEDSURO, 0.00000e+00
5120,2000,SEDIFWO, 0.00000e+00
5120,2000,SEDAGWO, 0.00000e+00
5120,2000,SO_TN,7.706994572821e+00
5120,2000,IO_TN,0.000000000000e+00
5120,2000,AO_TN,0.000000000000e+00
5120,2000,PO_TN,7.706994572821e+00
5120,2000,SO_TP,2.180463914445e+01
5120,2000,IO_TP,0.000000000000e+00
5120,2000,AO_TP,0.000000000000e+00
5120,2000,PO_TP,2.180463914445e+01
5120,2000,SED_TP,2.180463914445e+01
5120,2000,SEDWSSD_TP,2.180463914445e+01
5120,2000,SEDSCRS_TP,0.000000000000e+00
5120,2000,SO_TCd,7.329290468724e-02
5120,2000,IO_TCd,0.000000000000e+00
5120,2000,AO_TCd,0.000000000000e+00
5120,2000,PO_TCd,7.329290468724e-02
5120,2000,SED_TCd,7.329290468724e-02
5120,2000,SEDWSSD_TCd,7.329290468724e-02
5120,2000,SEDSCRS_TCd,0.000000000000e+00
5120,2000,SO_TCu,7.329290468724e+00
5120,2000,IO_TCu,0.000000000000e+00
5120,2000,AO_TCu,0.000000000000e+00
5120,2000,PO_TCu,7.329290468724e+00
5120,2000,SED_TCu,7.329290468724e+00
5120,2000,SEDWSSD_TCu,7.329290468724e+00
5120,2000,SEDSCRS_TCu,0.000000000000e+00
5120,2000,SO_TPb,1.583126741244e+00
5120,2000,IO_TPb,0.000000000000e+00
5120,2000,AO_TPb,0.000000000000e+00
5120,2000,PO_TPb,1.583126741244e+00
5120,2000,SED_TPb,1.583126741244e+00
5120,2000,SEDWSSD_TPb,1.583126741244e+00
5120,2000,SEDSCRS_TPb,0.000000000000e+00
5120,2000,SO_TZn,3.377337047988e+01
5120,2000,IO_TZn,0.000000000000e+00
5120,2000,AO_TZn,0.000000000000e+00
5120,2000,PO_TZn,3.377337047988e+01
5120,2000,SED_TZn,3.377337047988e+01
5120,2000,SEDWSSD_TZn,3.377337047988e+01
5120,2000,SEDSCRS_TZn,0.000000000000e+00
5120,3000,AREA,7.184646899998e+01
5120,3000,PREC,7.150762331184e+02
5120,3000,SURO,6.464343576194e+02
5120,3000,IFWO,0.000000000000e+00
5120,3000,AGWO,0.000000000000e+00
5120,3000,PERO,6.464343576194e+02
5120,3000,TAET,6.864187549901e+01
5120,3000,SEDLOAD,1.140773038624e+01
5120,3000,SEDWSSD, 1.14077e+01
5120,3000,SEDSCRS, 0.00000e+00
5120,3000,SEDSURO, 0.00000e+00
5120,3000,SEDIFWO, 0.00000e+00
5120,3000,SEDAGWO, 0.00000e+00
5120,3000,SO_TN,2.303401665457e+01
5120,3000,IO_TN,0.000000000000e+00
5120,3000,AO_TN,0.000000000000e+00
5120,3000,PO_TN,2.303401665457e+01
5120,3000,SO_TP,5.090699684861e+01
5120,3000,IO_TP,0.000000000000e+00
5120,3000,AO_TP,0.000000000000e+00
5120,3000,PO_TP,5.090699684861e+01
5120,3000,SED_TP,5.090699684861e+01
5120,3000,SEDWSSD_TP,5.090699684861e+01
5120,3000,SEDSCRS_TP,0.000000000000e+00
5120,3000,SO_TCd,1.368927646349e-01
5120,3000,IO_TCd,0.000000000000e+00
5120,3000,AO_TCd,0.000000000000e+00
5120,3000,PO_TCd,1.368927646349e-01
5120,3000,SED_TCd,1.368927646349e-01
5120,3000,SEDWSSD_TCd,1.368927646349e-01
5120,3000,SEDSCRS_TCd,0.000000000000e+00
5120,3000,SO_TCu,1.368927646349e+01
5120,3000,IO_TCu,0.000000000000e+00
5120,3000,AO_TCu,0.000000000000e+00
5120,3000,PO_TCu,1.368927646349e+01
5120,3000,SED_TCu,1.368927646349e+01
5120,3000,SEDWSSD_TCu,1.368927646349e+01
5120,3000,SEDSCRS_TCu,0.000000000000e+00
5120,3000,SO_TPb,1.232034881714e+00
5120,3000,IO_TPb,0.000000000000e+00
5120,3000,AO_TPb,0.000000000000e+00
5120,3000,PO_TPb,1.232034881714e+00
5120,3000,SED_TPb,1.232034881714e+00
5120,3000,SEDWSSD_TPb,1.232034881714e+00
5120,3000,SEDSCRS_TPb,0.000000000000e+00
5120,3000,SO_TZn,5.913767432228e+01
5120,3000,IO_TZn,0.000000000000e+00
5120,3000,AO_TZn,0.000000000000e+00
5120,3000,PO_TZn,5.913767432228e+01
5120,3000,SED_TZn,5.913767432228e+01
5120,3000,SEDWSSD_TZn,5.913767432228e+01
5120,3000,SEDSCRS_TZn,0.000000000000e+00
5120,4000,AREA,4.889916000001e+00
5120,4000,PREC,4.866853948724e+01
5120,4000,SURO,4.399673014234e+01
5120,4000,IFWO,0.000000000000e+00
5120,4000,AGWO,0.000000000000e+00
5120,4000,PERO,4.399673014234e+01
5120,4000,TAET,4.671809344905e+00
5120,4000,SEDLOAD,9.939196294098e-01
5120,4000,SEDWSSD, 9.93920e-01
5120,4000,SEDSCRS, 0.00000e+00
5120,4000,SEDSURO, 0.00000e+00
5120,4000,SEDIFWO, 0.00000e+00
5120,4000,SEDAGWO, 0.00000e+00
5120,4000,SO_TN,3.294993210912e+01
5120,4000,IO_TN,0.000000000000e+00
5120,4000,AO_TN,0.000000000000e+00
5120,4000,PO_TN,3.294993210912e+01
5120,4000,SO_TP,7.305309276162e+00
5120,4000,IO_TP,0.000000000000e+00
5120,4000,AO_TP,0.000000000000e+00
5120,4000,PO_TP,7.305309276162e+00
5120,4000,SED_TP,7.305309276162e+00
5120,4000,SEDWSSD_TP,7.305309276162e+00
5120,4000,SEDSCRS_TP,0.000000000000e+00
5120,4000,SO_TCd,1.490879444115e-02
5120,4000,IO_TCd,0.000000000000e+00
5120,4000,AO_TCd,0.000000000000e+00
5120,4000,PO_TCd,1.490879444115e-02
5120,4000,SED_TCd,1.490879444115e-02
5120,4000,SEDWSSD_TCd,1.490879444115e-02
5120,4000,SEDSCRS_TCd,0.000000000000e+00
5120,4000,SO_TCu,1.490879444115e+00
5120,4000,IO_TCu,0.000000000000e+00
5120,4000,AO_TCu,0.000000000000e+00
5120,4000,PO_TCu,1.490879444115e+00
5120,4000,SED_TCu,1.490879444115e+00
5120,4000,SEDWSSD_TCu,1.490879444115e+00
5120,4000,SEDSCRS_TCu,0.000000000000e+00
5120,4000,SO_TPb,4.293732799050e-01
5120,4000,IO_TPb,0.000000000000e+00
5120,4000,AO_TPb,0.000000000000e+00
5120,4000,PO_TPb,4.293732799050e-01
5120,4000,SED_TPb,4.293732799050e-01
5120,4000,SEDWSSD_TPb,4.293732799050e-01
5120,4000,SEDSCRS_TPb,0.000000000000e+00
5120,4000,SO_TZn,4.472638332344e+00
5120,4000,IO_TZn,0.000000000000e+00
5120,4000,AO_TZn,0.000000000000e+00
5120,4000,PO_TZn,4.472638332344e+00
5120,4000,SED_TZn,4.472638332344e+00
5120,4000,SEDWSSD_TZn,4.472638332344e+00
5120,4000,SEDSCRS_TZn,0.000000000000e+00
5120,5000,AREA,2.090088509996e+02
5120,5000,PREC,2.080231136501e+03
5120,5000,SURO,1.880544781302e+03
5120,5000,IFWO,0.000000000000e+00
5120,5000,AGWO,0.000000000000e+00
5120,5000,PERO,1.880544781302e+03
5120,5000,TAET,1.996863551991e+02
5120,5000,SEDLOAD,2.708493022774e+01
5120,5000,SEDWSSD, 2.70849e+01
5120,5000,SEDSCRS, 0.00000e+00
5120,5000,SEDSURO, 0.00000e+00
5120,5000,SEDIFWO, 0.00000e+00
5120,5000,SEDAGWO, 0.00000e+00
5120,5000,SO_TN,1.584632716211e+03
5120,5000,IO_TN,0.000000000000e+00
5120,5000,AO_TN,0.000000000000e+00
5120,5000,PO_TN,1.584632716211e+03
5120,5000,SO_TP,1.848546488043e+02
5120,5000,IO_TP,0.000000000000e+00
5120,5000,AO_TP,0.000000000000e+00
5120,5000,PO_TP,1.848546488043e+02
5120,5000,SED_TP,1.848546488043e+02
5120,5000,SEDWSSD_TP,1.848546488043e+02
5120,5000,SEDSCRS_TP,0.000000000000e+00
5120,5000,SO_TCd,2.031369767081e-01
5120,5000,IO_TCd,0.000000000000e+00
5120,5000,AO_TCd,0.000000000000e+00
5120,5000,PO_TCd,2.031369767081e-01
5120,5000,SED_TCd,2.031369767081e-01
5120,5000,SEDWSSD_TCd,2.031369767081e-01
5120,5000,SEDSCRS_TCd,0.000000000000e+00
5120,5000,SO_TCu,2.031369767081e+01
5120,5000,IO_TCu,0.000000000000e+00
5120,5000,AO_TCu,0.000000000000e+00
5120,5000,PO_TCu,2.031369767081e+01
5120,5000,SED_TCu,2.031369767081e+01
5120,5000,SEDWSSD_TCu,2.031369767081e+01
5120,5000,SEDSCRS_TCu,0.000000000000e+00
5120,5000,SO_TPb,1.023810362609e+01
5120,5000,IO_TPb,0.000000000000e+00
5120,5000,AO_TPb,0.000000000000e+00
5120,5000,PO_TPb,1.023810362609e+01
5120,5000,SED_TPb,1.023810362609e+01
5120,5000,SEDWSSD_TPb,1.023810362609e+01
5120,5000,SEDSCRS_TPb,0.000000000000e+00
5120,5000,SO_TZn,7.312931161491e+01
5120,5000,IO_TZn,0.000000000000e+00
5120,5000,AO_TZn,0.000000000000e+00
5120,5000,PO_TZn,7.312931161491e+01
5120,5000,SED_TZn,7.312931161491e+01
5120,5000,SEDWSSD_TZn,7.312931161491e+01
5120,5000,SEDSCRS_TZn,0.000000000000e+00
5120,6000,AREA,2.023094099998e+01
5120,6000,PREC,2.013552688681e+02
5120,6000,SURO,1.820266956943e+02
5120,6000,IFWO,0.000000000000e+00
5120,6000,AGWO,0.000000000000e+00
5120,6000,PERO,1.820266956943e+02
5120,6000,TAET,1.932857317386e+01
5120,6000,SEDLOAD,4.112121635900e+00
5120,6000,SEDWSSD, 4.11212e+00
5120,6000,SEDSCRS, 0.00000e+00
5120,6000,SEDSURO, 0.00000e+00
5120,6000,SEDIFWO, 0.00000e+00
5120,6000,SEDAGWO, 0.00000e+00
5120,6000,SO_TN,1.166627345218e+02
5120,6000,IO_TN,0.000000000000e+00
5120,6000,AO_TN,0.000000000000e+00
5120,6000,PO_TN,1.166627345218e+02
5120,6000,SO_TP,3.238295788271e+01
5120,6000,IO_TP,0.000000000000e+00
5120,6000,AO_TP,0.000000000000e+00
5120,6000,PO_TP,3.238295788271e+01
5120,6000,SED_TP,3.238295788271e+01
5120,6000,SEDWSSD_TP,3.238295788271e+01
5120,6000,SEDSCRS_TP,0.000000000000e+00
5120,6000,SO_TCd,8.224243271799e-02
5120,6000,IO_TCd,0.000000000000e+00
5120,6000,AO_TCd,0.000000000000e+00
5120,6000,PO_TCd,8.224243271799e-02
5120,6000,SED_TCd,8.224243271799e-02
5120,6000,SEDWSSD_TCd,8.224243271799e-02
5120,6000,SEDSCRS_TCd,0.000000000000e+00
5120,6000,SO_TCu,8.224243271799e+00
5120,6000,IO_TCu,0.000000000000e+00
5120,6000,AO_TCu,0.000000000000e+00
5120,6000,PO_TCu,8.224243271799e+00
5120,6000,SED_TCu,8.224243271799e+00
5120,6000,SEDWSSD_TCu,8.224243271799e+00
5120,6000,SEDSCRS_TCu,0.000000000000e+00
5120,6000,SO_TPb,2.131723856050e+00
5120,6000,IO_TPb,0.000000000000e+00
5120,6000,AO_TPb,0.000000000000e+00
5120,6000,PO_TPb,2.131723856050e+00
5120,6000,SED_TPb,2.131723856050e+00
5120,6000,SEDWSSD_TPb,2.131723856050e+00
5120,6000,SEDSCRS_TPb,0.000000000000e+00
5120,6000,SO_TZn,2.368582062278e+01
5120,6000,IO_TZn,0.000000000000e+00
5120,6000,AO_TZn,0.000000000000e+00
5120,6000,PO_TZn,2.368582062278e+01
5120,6000,SED_TZn,2.368582062278e+01
5120,6000,SEDWSSD_TZn,2.368582062278e+01
5120,6000,SEDSCRS_TZn,0.000000000000e+00
5120,7000,AREA,5.567022999994e+00
5120,7000,PREC,5.540767544921e+01
5120,7000,SURO,5.008896034762e+01
5120,7000,IFWO,0.000000000000e+00
5120,7000,AGWO,0.000000000000e+00
5120,7000,PERO,5.008896034762e+01
5120,7000,TAET,5.318715101588e+00
5120,7000,SEDLOAD,1.340044083216e+00
5120,7000,SEDWSSD, 1.34004e+00
5120,7000,SEDSCRS, 0.00000e+00
5120,7000,SEDSURO, 0.00000e+00
5120,7000,SEDIFWO, 0.00000e+00
5120,7000,SEDAGWO, 0.00000e+00
5120,7000,SO_TN,2.723892638763e+01
5120,7000,IO_TN,0.000000000000e+00
5120,7000,AO_TN,0.000000000000e+00
5120,7000,PO_TN,2.723892638763e+01
5120,7000,SO_TP,9.849324011638e+00
5120,7000,IO_TP,0.000000000000e+00
5120,7000,AO_TP,0.000000000000e+00
5120,7000,PO_TP,9.849324011638e+00
5120,7000,SED_TP,9.849324011638e+00
5120,7000,SEDWSSD_TP,9.849324011638e+00
5120,7000,SEDSCRS_TP,0.000000000000e+00
5120,7000,SO_TCd,3.350110208040e-02
5120,7000,IO_TCd,0.000000000000e+00
5120,7000,AO_TCd,0.000000000000e+00
5120,7000,PO_TCd,3.350110208040e-02
5120,7000,SED_TCd,3.350110208040e-02
5120,7000,SEDWSSD_TCd,3.350110208040e-02
5120,7000,SEDSCRS_TCd,0.000000000000e+00
5120,7000,SO_TCu,3.350110208040e+00
5120,7000,IO_TCu,0.000000000000e+00
5120,7000,AO_TCu,0.000000000000e+00
5120,7000,PO_TCu,3.350110208040e+00
5120,7000,SED_TCu,3.350110208040e+00
5120,7000,SEDWSSD_TCu,3.350110208040e+00
5120,7000,SEDSCRS_TCu,0.000000000000e+00
5120,7000,SO_TPb,9.262384703189e-01
5120,7000,IO_TPb,0.000000000000e+00
5120,7000,AO_TPb,0.000000000000e+00
5120,7000,PO_TPb,9.262384703189e-01
5120,7000,SED_TPb,9.262384703189e-01
5120,7000,SEDWSSD_TPb,9.262384703189e-01
5120,7000,SEDSCRS_TPb,0.000000000000e+00
5120,7000,SO_TZn,1.543730783865e+01
5120,7000,IO_TZn,0.000000000000e+00
5120,7000,AO_TZn,0.000000000000e+00
5120,7000,PO_TZn,1.543730783865e+01
5120,7000,SED_TZn,1.543730783865e+01
5120,7000,SEDWSSD_TZn,1.543730783865e+01
5120,7000,SEDSCRS_TZn,0.000000000000e+00
5120,8000,AREA,1.848512599997e+01
5120,8000,PREC,1.839794558143e+02
5120,8000,SURO,1.663188284357e+02
5120,8000,IFWO,0.000000000000e+00
5120,8000,AGWO,0.000000000000e+00
5120,8000,PERO,1.663188284357e+02
5120,8000,TAET,1.766062737858e+01
5120,8000,SEDLOAD,3.378085286623e+00
5120,8000,SEDWSSD, 3.37809e+00
5120,8000,SEDSCRS, 0.00000e+00
5120,8000,SEDSURO, 0.00000e+00
5120,8000,SEDIFWO, 0.00000e+00
5120,8000,SEDAGWO, 0.00000e+00
5120,8000,SO_TN,5.522584040108e+01
5120,8000,IO_TN,0.000000000000e+00
5120,8000,AO_TN,0.000000000000e+00
5120,8000,PO_TN,5.522584040108e+01
5120,8000,SO_TP,3.546989550954e+00
5120,8000,IO_TP,0.000000000000e+00
5120,8000,AO_TP,0.000000000000e+00
5120,8000,PO_TP,3.546989550954e+00
5120,8000,SED_TP,3.546989550954e+00
5120,8000,SEDWSSD_TP,3.546989550954e+00
5120,8000,SEDSCRS_TP,0.000000000000e+00
5120,8000,SO_TCd,3.800345947451e-02
5120,8000,IO_TCd,0.000000000000e+00
5120,8000,AO_TCd,0.000000000000e+00
5120,8000,PO_TCd,3.800345947451e-02
5120,8000,SED_TCd,3.800345947451e-02
5120,8000,SEDWSSD_TCd,3.800345947451e-02
5120,8000,SEDSCRS_TCd,0.000000000000e+00
5120,8000,SO_TCu,3.800345947451e+00
5120,8000,IO_TCu,0.000000000000e+00
5120,8000,AO_TCu,0.000000000000e+00
5120,8000,PO_TCu,3.800345947451e+00
5120,8000,SED_TCu,3.800345947451e+00
5120,8000,SEDWSSD_TCu,3.800345947451e+00
5120,8000,SEDSCRS_TCu,0.000000000000e+00
5120,8000,SO_TPb,9.120830273882e-01
5120,8000,IO_TPb,0.000000000000e+00
5120,8000,AO_TPb,0.000000000000e+00
5120,8000,PO_TPb,9.120830273882e-01
5120,8000,SED_TPb,9.120830273882e-01
5120,8000,SEDWSSD_TPb,9.120830273882e-01
5120,8000,SEDSCRS_TPb,0.000000000000e+00
5120,8000,SO_TZn,1.459332843821e+01
5120,8000,IO_TZn,0.000000000000e+00
5120,8000,AO_TZn,0.000000000000e+00
5120,8000,PO_TZn,1.459332843821e+01
5120,8000,SED_TZn,1.459332843821e+01
5120,8000,SEDWSSD_TZn,1.459332843821e+01
5120,8000,SEDSCRS_TZn,0.000000000000e+00
5120,9000,AREA,1.276026850001e+02
5120,9000,PREC,1.270008792298e+03
5120,9000,SURO,1.190211441095e+03
5120,9000,IFWO,0.000000000000e+00
5120,9000,AGWO,0.000000000000e+00
5120,9000,PERO,1.190211441095e+03
5120,9000,TAET,7.979735120314e+01
5120,9000,SEDLOAD,3.104350785135e+00
5120,9000,SEDWSSD, 3.10435e+00
5120,9000,SEDSCRS, 0.00000e+00
5120,9000,SEDSURO, 0.00000e+00
5120,9000,SEDIFWO, 0.00000e+00
5120,9000,SEDAGWO, 0.00000e+00
5120,9000,SO_TN,3.932741842090e+02
5120,9000,IO_TN,0.000000000000e+00
5120,9000,AO_TN,0.000000000000e+00
5120,9000,PO_TN,3.932741842090e+02
5120,9000,SO_TP,3.259568324392e+00
5120,9000,IO_TP,0.000000000000e+00
5120,9000,AO_TP,0.000000000000e+00
5120,9000,PO_TP,3.259568324392e+00
5120,9000,SED_TP,3.259568324392e+00
5120,9000,SEDWSSD_TP,3.259568324392e+00
5120,9000,SEDSCRS_TP,0.000000000000e+00
5120,9000,SO_TCd,1.164131544426e-02
5120,9000,IO_TCd,0.000000000000e+00
5120,9000,AO_TCd,0.000000000000e+00
5120,9000,PO_TCd,1.164131544426e-02
5120,9000,SED_TCd,1.164131544426e-02
5120,9000,SEDWSSD_TCd,1.164131544426e-02
5120,9000,SEDSCRS_TCd,0.000000000000e+00
5120,9000,SO_TCu,1.164131544426e+00
5120,9000,IO_TCu,0.000000000000e+00
5120,9000,AO_TCu,0.000000000000e+00
5120,9000,PO_TCu,1.164131544426e+00
5120,9000,SED_TCu,1.164131544426e+00
5120,9000,SEDWSSD_TCu,1.164131544426e+00
5120,9000,SEDSCRS_TCu,0.000000000000e+00
5120,9000,SO_TPb,2.793915706621e-01
5120,9000,IO_TPb,0.000000000000e+00
5120,9000,AO_TPb,0.000000000000e+00
5120,9000,PO_TPb,2.793915706621e-01
5120,9000,SED_TPb,2.793915706621e-01
5120,9000,SEDWSSD_TPb,2.793915706621e-01
5120,9000,SEDSCRS_TPb,0.000000000000e+00
5120,9000,SO_TZn,1.676349423973e+01
5120,9000,IO_TZn,0.000000000000e+00
5120,9000,AO_TZn,0.000000000000e+00
5120,9000,PO_TZn,1.676349423973e+01
5120,9000,SED_TZn,1.676349423973e+01
5120,9000,SEDWSSD_TZn,1.676349423973e+01
5120,9000,SEDSCRS_TZn,0.000000000000e+00
5120,10000,AREA,4.799525999992e+00
5120,10000,PREC,4.776890250283e+01
5120,10000,SURO,9.766487523511e+01
5120,10000,IFWO,0.000000000000e+00
5120,10000,AGWO,0.000000000000e+00
5120,10000,PERO,9.766487523511e+01
5120,10000,TAET,9.040822243891e+01
5120,10000,SEDLOAD,1.659911643258e+00
5120,10000,SEDWSSD, 0.00000e+00
5120,10000,SEDSCRS, 0.00000e+00
5120,10000,SEDSURO, 1.65991e+00
5120,10000,SEDIFWO, 0.00000e+00
5120,10000,SEDAGWO, 0.00000e+00
5120,10000,SO_TN,8.852873424872e+01
5120,10000,IO_TN,0.000000000000e+00
5120,10000,AO_TN,0.000000000000e+00
5120,10000,PO_TN,8.852873424872e+01
5120,10000,SO_TP,8.852873424872e+00
5120,10000,IO_TP,0.000000000000e+00
5120,10000,AO_TP,0.000000000000e+00
5120,10000,PO_TP,8.852873424872e+00
5120,10000,SED_TP,0.000000000000e+00
5120,10000,SEDWSSD_TP,0.000000000000e+00
5120,10000,SEDSCRS_TP,0.000000000000e+00
5120,10000,SO_TCd,2.213218356218e-03
5120,10000,IO_TCd,0.000000000000e+00
5120,10000,AO_TCd,0.000000000000e+00
5120,10000,PO_TCd,2.213218356218e-03
5120,10000,SED_TCd,0.000000000000e+00
5120,10000,SEDWSSD_TCd,0.000000000000e+00
5120,10000,SEDSCRS_TCd,0.000000000000e+00
5120,10000,SO_TCu,5.533045890545e-01
5120,10000,IO_TCu,0.000000000000e+00
5120,10000,AO_TCu,0.000000000000e+00
5120,10000,PO_TCu,5.533045890545e-01
5120,10000,SED_TCu,0.000000000000e+00
5120,10000,SEDWSSD_TCu,0.000000000000e+00
5120,10000,SEDSCRS_TCu,0.000000000000e+00
5120,10000,SO_TPb,8.852873424872e-02
5120,10000,IO_TPb,0.000000000000e+00
5120,10000,AO_TPb,0.000000000000e+00
5120,10000,PO_TPb,8.852873424872e-02
5120,10000,SED_TPb,0.000000000000e+00
5120,10000,SEDWSSD_TPb,0.000000000000e+00
5120,10000,SEDSCRS_TPb,0.000000000000e+00
5120,10000,SO_TZn,1.770574684974e+00
5120,10000,IO_TZn,0.000000000000e+00
5120,10000,AO_TZn,0.000000000000e+00
5120,10000,PO_TZn,1.770574684974e+00
5120,10000,SED_TZn,0.000000000000e+00
5120,10000,SEDWSSD_TZn,0.000000000000e+00
5120,10000,SEDSCRS_TZn,0.000000000000e+00
5120,11111,AREA,0.000000000000e+00
5120,11111,PREC,0.000000000000e+00
5120,11111,SURO,0.000000000000e+00
5120,11111,IFWO,0.000000000000e+00
5120,11111,AGWO,0.000000000000e+00
5120,11111,PERO,0.000000000000e+00
5120,11111,TAET,0.000000000000e+00
5120,11111,SEDLOAD,0.000000000000e+00
5120,11111,SEDWSSD, 0.00000e+00
5120,11111,SEDSCRS, 0.00000e+00
5120,11111,SEDSURO, 0.00000e+00
5120,11111,SEDIFWO, 0.00000e+00
5120,11111,SEDAGWO, 0.00000e+00
5120,11111,SO_TN,0.000000000000e+00
5120,11111,IO_TN,0.000000000000e+00
5120,11111,AO_TN,0.000000000000e+00
5120,11111,PO_TN,0.000000000000e+00
5120,11111,SO_TP,0.000000000000e+00
5120,11111,IO_TP,0.000000000000e+00
5120,11111,AO_TP,0.000000000000e+00
5120,11111,PO_TP,0.000000000000e+00
