"subbasin","year","month","day","...5","...6","...7","TT PREC     precipitation (rain + snow) volume (in-acre/day)","TT SURO     surface outflow volume (in-acre/day)","TT IFWO     interflow outflow volume (in-acre/day)","TT AGWO     groundwater outflow volume (in-acre/day)","TT PERO     total outflow rate volume (SURO+IFWO+AGWO) (in-acre/day)","TT DEP      stream depth (ft)","TT AVDEP    stream average depth (ft)","TT TAU      bed shear stress (kg/m^2)","TT RO       total rate of outflow from RCHRES (cfs)","TT SOSED    sediments load from land (english tons/day)","TT SSEDOUT1 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT2 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT3 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT  total suspended solid concentration in outflow from the RCHRES (mg/l)","TT POQUAL1  total flux of QUAL from the PLS_TN (lb/day)","TT POQUAL2  total flux of QUAL from the PLS_TP (lb/day)","TT POQUAL3  total flux of QUAL from the PLS_TCd (lb/day)","TT POQUAL4  total flux of QUAL from the PLS_TCu (lb/day)","TT POQUAL5  total flux of QUAL from the PLS_TPb (lb/day)","TT POQUAL6  total flux of QUAL from the PLS_TZn (lb/day)","TT CONC1    TN dissolved concentration (average) in RCHRES (mg/l)","TT CONC2    TP dissolved concentration (average) in RCHRES (mg/l)","TT CONC3    TCd dissolved concentration (average) in RCHRES (ug/l)","TT CONC4    TCu dissolved concentration (average) in RCHRES (ug/l)","TT CONC5    TPb dissolved concentration (average) in RCHRES (ug/l)","TT CONC6    TZn dissolved concentration (average) in RCHRES (ug/l)"
6387,2008,10,1,0,0,NA,0,0.02847397528456,0,0.246100725122,0.2745747004066,0.2449352651847,0.2392726919884,1740.403853064,48.02700333897,0.0004987088236554,1.435283114712,39.16899516838,3.896188522673,44.50046680576,0.04265887276212,0.01366501043638,6.277722010591e-07,0.000156941804486,2.511057244507e-05,0.00329070497914,9.793187153247,0.9920126419496,0.1833053418941,19.78897073286,2.931448762407,52.8067751471
6387,2008,10,2,0,0,NA,0,0.02993777523161,0,0.238046577763,0.2679843529946,0.2483692463892,0.2426549285705,1.583667289143,49.17380871565,0.000527160597496,1.455022353702,33.49154291458,3.631179994643,38.57774526292,0.04339590575601,0.01345658683729,6.669224837827e-07,0.0001667298354336,2.667670035491e-05,0.003230766506698,10.0714589017,0.8960611883958,0.1837279444343,19.4398956357,2.816861424451,52.93394428668
6387,2008,10,3,0,0,NA,0,0.03296888100538,0,0.2332756748905,0.2662445558958,0.2529002161255,0.2470416498337,1.612350091117,50.66364287092,0.0005741897938418,1.483155945611,35.18614024349,3.483705123219,40.15300131232,0.04585574471898,0.01349406087314,7.303505692302e-07,0.0001825865208064,2.921373865559e-05,0.003227451235311,9.987241467713,0.8582815355822,0.1840505781064,17.81286743238,2.4663797729,53.30860488979
6387,2008,10,4,0,0,NA,0,0.04227095136053,0,0.2363317974841,0.2786027488446,0.2679061355174,0.2614612798926,1.707038150827,55.58190384071,0.0007242548413204,1.534303210653,39.66185081399,4.77204530644,45.96819933108,0.05425688455122,0.01443107180627,9.299779857546e-07,0.0002324929379494,3.719872461292e-05,0.003421780874157,9.645562584558,0.8248722335998,0.1765747401815,16.83155126797,2.407020891202,52.13825556412
6387,2008,10,5,0,0,NA,0,0.03212724875556,0,0.2464848872705,0.2786121360261,0.2703202848559,0.2631961777782,1.718474884378,56.17594748695,0.0005606647398493,1.565336626486,40.44143021925,5.273733629112,47.28050047485,0.04599239880918,0.01401262159599,7.103220861719e-07,0.0001775792903444,2.841257154322e-05,0.003361097712316,9.510679536455,0.8136167668375,0.1770762298719,16.99337018008,2.693949842821,53.7953648695
6387,2008,10,6,0,0,NA,0,0.02904002666884,0,0.2434968884196,0.2725369150885,0.2617479066373,0.255066906825,1.665008847044,53.3988293853,0.0005082502208104,1.563158142448,43.9578443816,4.662060026047,50.1830625501,0.04299507960438,0.01359945881802,6.408871352167e-07,0.0001602206037739,2.563518646765e-05,0.003271693728295,9.53986559299,0.8018923902441,0.1813542144621,17.21780353996,2.86498995244,54.30575538906
6387,2008,10,7,0,0,NA,0,0.02564777002514,0,0.2366758702849,0.2623236403101,0.2520959026839,0.2459801862829,1.605432096427,50.30431030693,0.0004528974124969,1.493854775179,48.15826458865,6.105068838007,55.75718820183,0.03942808768894,0.01299921974478,5.681123108979e-07,0.0001420271995076,2.272426995431e-05,0.003136187274935,9.744303296688,0.8288377600898,0.1899146657604,18.19430533324,3.345995600371,59.12685028179
6387,2008,10,8,0,0,NA,0,0.0247676592541,0,0.2259131747523,0.2506808340064,0.2489506403195,0.2430946842602,1.586551528335,49.32362106884,0.0004411620171607,1.46389150629,40.70691963816,4.585026470914,46.75583761536,0.03784930085771,0.01245534225464,5.540889282742e-07,0.0001385217937359,2.216344608669e-05,0.003003020174223,10.0604630097,0.8737944334968,0.186875791416,17.83308581131,2.665190242645,55.69361925471
6387,2008,10,9,0,0,NA,0,0.02987828389621,0,0.2154488638646,0.2453271477608,0.2498457608204,0.2440394111771,1.592716359412,49.64383301703,0.00052610203467,1.455937319808,36.33549713308,4.026288756481,41.81772320937,0.04177920500399,0.01244040835119,6.689239990464e-07,0.0001672304251756,2.675681440006e-05,0.002976320429058,10.15461491293,0.887976822751,0.185675185215,17.69960502687,2.45229513957,54.55290147283
6387,2008,10,10,0,0,NA,0,0.03178251851295,0,0.2126006296731,0.2443831481861,0.2542911939828,0.2482980592115,1.620577844286,51.091006547,0.0005518180974937,1.481543913643,35.84594241219,3.938075710123,41.26556203596,0.0433684338705,0.01245018956417,7.036455102762e-07,0.000175910172036,2.814551500935e-05,0.002971824879234,10.03070899336,0.8645418130082,0.1850551717571,17.49949306879,2.383904782463,53.53614427808
