"subbasin","deluid","deluname","lutype","area_ac","slsur","lsur"
6585,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
6585,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
6585,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
6585,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6585,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
6585,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
6585,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
6585,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
6585,12212,"Dev_Pervious-B-Low-Unconfined",2,0.001367,0.1,400
6585,12221,"Dev_Pervious-B-Med-Confined",2,7.088273,0.32,300
6585,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
6585,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6585,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6585,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6585,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6585,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6585,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
6585,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6585,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6585,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6585,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6585,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6585,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6585,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
6585,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6585,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6585,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6585,13231,"Agriculture-B-High-Confined",2,0,0.01,400
6585,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6585,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
6585,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6585,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6585,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6585,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6585,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6585,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6585,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6585,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6585,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6585,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6585,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
6585,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
6585,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6585,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6585,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
6585,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
6585,14231,"Veg_Low-B-High-Confined",2,190.890511,0.62,400
6585,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
6585,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6585,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6585,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6585,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6585,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6585,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
6585,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6585,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6585,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6585,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
6585,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6585,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6585,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6585,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
6585,15231,"Veg_High-B-High-Confined",2,468.315752,0.7,400
6585,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6585,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6585,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6585,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6585,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6585,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6585,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
6585,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6585,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6585,16000,"Water-All-All-All",1,0,0.01,100
6586,1000,"Road_Freeway-All-All-All",1,0,0.01,100
6586,2000,"Road_Primary-All-All-All",1,0.216235,0.01,100
6586,3000,"Road_Minor-All-All-All",1,1.287233,0.13,100
6586,4000,"Dev_ResHigh-All-All-All",1,0.0083,0.01,100
6586,5000,"Dev_ResLow-All-All-All",1,13.923787,0.26,100
6586,6000,"Dev_Com-All-All-All",1,0,0.01,100
6586,7000,"Dev_Ind-All-All-All",1,0,0.01,100
6586,8000,"Dev_Inst-All-All-All",1,0.009478,0.07,100
6586,9000,"Dev_Roof-All-All-All",1,4.181719,0.13,100
6586,10000,"Dev_Overspray-All-All-All",1,0.941114,0.22,100
6586,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6586,11112,"Dev_Irrigated-A-Low-Unconfined",2,10.509332,0.08,400
6586,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
6586,11122,"Dev_Irrigated-A-Med-Unconfined",2,1.836717,0.05,300
6586,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
6586,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
6586,11221,"Dev_Irrigated-B-Med-Confined",2,3.872595,0.38,300
6586,11222,"Dev_Irrigated-B-Med-Unconfined",2,2.603643,0.28,300
6586,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
6586,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
6586,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
6586,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
6586,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
6586,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
6586,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
6586,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
6586,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6586,12112,"Dev_Pervious-A-Low-Unconfined",2,14.881434,0.08,400
6586,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
6586,12122,"Dev_Pervious-A-Med-Unconfined",2,2.60083,0.04,300
6586,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
6586,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
6586,12221,"Dev_Pervious-B-Med-Confined",2,5.483675,0.36,300
6586,12222,"Dev_Pervious-B-Med-Unconfined",2,3.686812,0.27,300
6586,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6586,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6586,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6586,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6586,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6586,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
6586,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6586,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6586,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6586,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6586,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6586,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6586,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
6586,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6586,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6586,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6586,13231,"Agriculture-B-High-Confined",2,0,0.01,400
6586,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6586,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
6586,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6586,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6586,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6586,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6586,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6586,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6586,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6586,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6586,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6586,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6586,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
6586,14122,"Veg_Low-A-Med-Unconfined",2,5.878671,0.11,300
6586,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6586,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6586,14221,"Veg_Low-B-Med-Confined",2,2.000619,0.16,300
6586,14222,"Veg_Low-B-Med-Unconfined",2,0.818293,0.1,300
6586,14231,"Veg_Low-B-High-Confined",2,11.225516,0.52,400
6586,14232,"Veg_Low-B-High-Unconfined",2,0.955259,0.31,400
6586,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6586,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6586,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6586,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6586,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6586,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
6586,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6586,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6586,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6586,15122,"Veg_High-A-Med-Unconfined",2,15.588254,0.08,300
6586,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6586,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6586,15221,"Veg_High-B-Med-Confined",2,0.654452,0.26,300
6586,15222,"Veg_High-B-Med-Unconfined",2,1.248627,0.14,300
6586,15231,"Veg_High-B-High-Confined",2,15.399741,0.53,400
6586,15232,"Veg_High-B-High-Unconfined",2,3.751721,0.4,400
6586,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6586,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6586,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6586,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6586,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6586,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
6586,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6586,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6586,16000,"Water-All-All-All",1,0,0.01,100
6587,1000,"Road_Freeway-All-All-All",1,0,0.01,100
6587,2000,"Road_Primary-All-All-All",1,0.191502,0.01,100
6587,3000,"Road_Minor-All-All-All",1,0.44379,0.09,100
6587,4000,"Dev_ResHigh-All-All-All",1,0,0.01,100
6587,5000,"Dev_ResLow-All-All-All",1,3.537982,0.21,100
6587,6000,"Dev_Com-All-All-All",1,0,0.01,100
6587,7000,"Dev_Ind-All-All-All",1,0,0.01,100
6587,8000,"Dev_Inst-All-All-All",1,0.096198,0.21,100
6587,9000,"Dev_Roof-All-All-All",1,0.689478,0.12,100
6587,10000,"Dev_Overspray-All-All-All",1,0.218383,0.19,100
6587,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6587,11112,"Dev_Irrigated-A-Low-Unconfined",2,3.712374,0.08,400
6587,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
6587,11122,"Dev_Irrigated-A-Med-Unconfined",2,0.00045,0.05,300
6587,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
6587,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
6587,11221,"Dev_Irrigated-B-Med-Confined",2,0.038442,0.25,300
6587,11222,"Dev_Irrigated-B-Med-Unconfined",2,0.61639,0.32,300
6587,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
6587,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
6587,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
6587,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
6587,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
6587,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
6587,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
6587,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
6587,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6587,12112,"Dev_Pervious-A-Low-Unconfined",2,8.32045,0.08,400
6587,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
6587,12122,"Dev_Pervious-A-Med-Unconfined",2,0.001008,0.06,300
6587,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
6587,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
6587,12221,"Dev_Pervious-B-Med-Confined",2,0.086158,0.22,300
6587,12222,"Dev_Pervious-B-Med-Unconfined",2,1.3815,0.32,300
6587,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6587,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6587,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6587,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6587,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6587,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
6587,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6587,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6587,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6587,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6587,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6587,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6587,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
6587,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6587,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6587,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6587,13231,"Agriculture-B-High-Confined",2,0,0.01,400
6587,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6587,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
6587,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6587,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6587,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6587,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6587,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6587,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6587,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6587,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6587,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6587,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6587,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
6587,14122,"Veg_Low-A-Med-Unconfined",2,2.333039,0.08,300
6587,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6587,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6587,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
6587,14222,"Veg_Low-B-Med-Unconfined",2,0.638543,0.1,300
6587,14231,"Veg_Low-B-High-Confined",2,1.707981,0.5,400
6587,14232,"Veg_Low-B-High-Unconfined",2,2.967538,0.38,400
6587,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6587,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6587,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6587,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6587,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6587,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
6587,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6587,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6587,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6587,15122,"Veg_High-A-Med-Unconfined",2,6.953277,0.04,300
6587,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6587,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6587,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6587,15222,"Veg_High-B-Med-Unconfined",2,0.486925,0.09,300
6587,15231,"Veg_High-B-High-Confined",2,2.11685,0.5,400
6587,15232,"Veg_High-B-High-Unconfined",2,4.518631,0.45,400
6587,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6587,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6587,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6587,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6587,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6587,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
6587,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6587,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6587,16000,"Water-All-All-All",1,0,0.01,100
6588,1000,"Road_Freeway-All-All-All",1,0,0.01,100
6588,2000,"Road_Primary-All-All-All",1,0.003145,0.01,100
6588,3000,"Road_Minor-All-All-All",1,1.970054,0.01,100
6588,4000,"Dev_ResHigh-All-All-All",1,0.058092,0.01,100
6588,5000,"Dev_ResLow-All-All-All",1,8.219101,0.01,100
6588,6000,"Dev_Com-All-All-All",1,0,0.01,100
6588,7000,"Dev_Ind-All-All-All",1,0,0.01,100
6588,8000,"Dev_Inst-All-All-All",1,0.00032,0.01,100
6588,9000,"Dev_Roof-All-All-All",1,4.32363,0.01,100
6588,10000,"Dev_Overspray-All-All-All",1,0.762204,0.01,100
6588,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6588,11112,"Dev_Irrigated-A-Low-Unconfined",2,15.244086,0.06,400
6588,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
6588,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
6588,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
6588,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
6588,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
6588,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
6588,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
6588,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
6588,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
6588,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
6588,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
6588,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
6588,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
6588,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
6588,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6588,12112,"Dev_Pervious-A-Low-Unconfined",2,13.330293,0.06,400
6588,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
6588,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
6588,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
6588,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
6588,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
6588,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
6588,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6588,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6588,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6588,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6588,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6588,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
6588,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6588,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6588,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6588,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6588,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6588,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6588,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
6588,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6588,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6588,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6588,13231,"Agriculture-B-High-Confined",2,0,0.01,400
6588,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6588,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
6588,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6588,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6588,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6588,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6588,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6588,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6588,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6588,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6588,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6588,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6588,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
6588,14122,"Veg_Low-A-Med-Unconfined",2,5.496711,0.03,300
6588,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6588,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6588,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
6588,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
6588,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
6588,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
6588,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6588,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6588,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6588,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6588,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6588,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
6588,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6588,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6588,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6588,15122,"Veg_High-A-Med-Unconfined",2,14.152555,0.03,300
6588,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6588,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6588,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6588,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
6588,15231,"Veg_High-B-High-Confined",2,0,0.01,400
6588,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6588,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6588,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6588,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6588,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6588,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6588,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
6588,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6588,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6588,16000,"Water-All-All-All",1,0,0.01,100
6589,1000,"Road_Freeway-All-All-All",1,0,0.01,100
6589,2000,"Road_Primary-All-All-All",1,0.161079,0.01,100
6589,3000,"Road_Minor-All-All-All",1,0.515421,0.18,100
6589,4000,"Dev_ResHigh-All-All-All",1,0.064274,0.01,100
6589,5000,"Dev_ResLow-All-All-All",1,3.087278,0.22,100
6589,6000,"Dev_Com-All-All-All",1,0,0.01,100
6589,7000,"Dev_Ind-All-All-All",1,0,0.01,100
6589,8000,"Dev_Inst-All-All-All",1,0.023723,0.07,100
6589,9000,"Dev_Roof-All-All-All",1,0.776845,0.17,100
6589,10000,"Dev_Overspray-All-All-All",1,0.339137,0.2,100
6589,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6589,11112,"Dev_Irrigated-A-Low-Unconfined",2,4.494245,0.07,400
6589,11121,"Dev_Irrigated-A-Med-Confined",2,0.202679,0.1,300
6589,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.05,300
6589,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
6589,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
6589,11221,"Dev_Irrigated-B-Med-Confined",2,1.308489,0.34,300
6589,11222,"Dev_Irrigated-B-Med-Unconfined",2,0.777329,0.28,300
6589,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
6589,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
6589,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
6589,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
6589,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
6589,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
6589,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
6589,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
6589,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6589,12112,"Dev_Pervious-A-Low-Unconfined",2,3.304182,0.07,400
6589,12121,"Dev_Pervious-A-Med-Confined",2,0.14901,0.1,300
6589,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
6589,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
6589,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
6589,12221,"Dev_Pervious-B-Med-Confined",2,0.962005,0.31,300
6589,12222,"Dev_Pervious-B-Med-Unconfined",2,0.571495,0.27,300
6589,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6589,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6589,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6589,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6589,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6589,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
6589,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6589,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6589,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
