"subbasin","deluid","deluname","lutype","acrea_ac","slsur","lsur"
6682,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
6682,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6682,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6682,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6682,15222,"Veg_High-B-Med-Unconfined",2,3.835827,0.01,300
6682,15231,"Veg_High-B-High-Confined",2,0,0.01,400
6682,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6682,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6682,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6682,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6682,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6682,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6682,15422,"Veg_High-D-Med-Unconfined",2,9.121207,0.01,300
6682,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6682,15432,"Veg_High-D-High-Unconfined",2,0.032605,0.46,400
6682,16000,"Water-All-All-All",1,0,0.01,100
6697,1000,"Road_Freeway-All-All-All",1,5.110354,0.01,100
6697,2000,"Road_Primary-All-All-All",1,8.6838,0.01,100
6697,3000,"Road_Minor-All-All-All",1,21.522169,0.01,100
6697,4000,"Dev_ResHigh-All-All-All",1,2.025008,0.01,100
6697,5000,"Dev_ResLow-All-All-All",1,58.754606,0.02,100
6697,6000,"Dev_Com-All-All-All",1,11.5466,0.01,100
6697,7000,"Dev_Ind-All-All-All",1,8.813191,0.02,100
6697,8000,"Dev_Inst-All-All-All",1,10.852197,0.01,100
6697,9000,"Dev_Roof-All-All-All",1,38.928656,0.01,100
6697,10000,"Dev_Overspray-All-All-All",1,2.138158,0.02,100
6697,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6697,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
6697,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
6697,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
6697,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
6697,11212,"Dev_Irrigated-B-Low-Unconfined",2,1.915642,0.07,400
6697,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
6697,11222,"Dev_Irrigated-B-Med-Unconfined",2,0.263906,0.04,300
6697,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
6697,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
6697,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
6697,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
6697,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
6697,11412,"Dev_Irrigated-D-Low-Unconfined",2,40.583616,0.01,400
6697,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
6697,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
6697,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6697,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
6697,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
6697,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
6697,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
6697,12212,"Dev_Pervious-B-Low-Unconfined",2,3.511553,0.07,400
6697,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
6697,12222,"Dev_Pervious-B-Med-Unconfined",2,0.483765,0.04,300
6697,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6697,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6697,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6697,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6697,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6697,12412,"Dev_Pervious-D-Low-Unconfined",2,74.39362,0.01,400
6697,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6697,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6697,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6697,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6697,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6697,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6697,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
6697,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6697,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6697,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6697,13231,"Agriculture-B-High-Confined",2,0,0.01,400
6697,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6697,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
6697,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6697,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6697,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6697,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6697,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6697,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6697,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6697,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6697,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6697,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6697,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
6697,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
6697,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6697,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6697,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
6697,14222,"Veg_Low-B-Med-Unconfined",2,1.661215,0.04,300
6697,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
6697,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
6697,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6697,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6697,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6697,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6697,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6697,14422,"Veg_Low-D-Med-Unconfined",2,32.316415,0.01,300
6697,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6697,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6697,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6697,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
6697,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6697,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6697,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6697,15222,"Veg_High-B-Med-Unconfined",2,0.450682,0.08,300
6697,15231,"Veg_High-B-High-Confined",2,0,0.01,400
6697,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6697,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6697,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6697,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6697,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6697,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6697,15422,"Veg_High-D-Med-Unconfined",2,30.823499,0.01,300
6697,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6697,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6697,16000,"Water-All-All-All",1,0,0.01,100
6698,1000,"Road_Freeway-All-All-All",1,0,0.01,100
6698,2000,"Road_Primary-All-All-All",1,10.851013,0.01,100
6698,3000,"Road_Minor-All-All-All",1,32.542388,0.01,100
6698,4000,"Dev_ResHigh-All-All-All",1,5.280391,0.01,100
6698,5000,"Dev_ResLow-All-All-All",1,75.238428,0.01,100
6698,6000,"Dev_Com-All-All-All",1,11.413459,0.01,100
6698,7000,"Dev_Ind-All-All-All",1,8.917217,0.01,100
6698,8000,"Dev_Inst-All-All-All",1,12.332735,0.01,100
6698,9000,"Dev_Roof-All-All-All",1,59.098665,0.01,100
6698,10000,"Dev_Overspray-All-All-All",1,5.929045,0.01,100
6698,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6698,11112,"Dev_Irrigated-A-Low-Unconfined",2,10.813225,0.01,400
6698,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
6698,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
6698,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
6698,11212,"Dev_Irrigated-B-Low-Unconfined",2,11.396576,0.02,400
6698,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
6698,11222,"Dev_Irrigated-B-Med-Unconfined",2,0.102282,0.02,300
6698,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
6698,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
6698,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
6698,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
6698,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
6698,11412,"Dev_Irrigated-D-Low-Unconfined",2,96.268822,0.01,400
6698,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
6698,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
6698,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6698,12112,"Dev_Pervious-A-Low-Unconfined",2,7.364269,0.01,400
6698,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
6698,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
6698,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
6698,12212,"Dev_Pervious-B-Low-Unconfined",2,7.761556,0.03,400
6698,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
6698,12222,"Dev_Pervious-B-Med-Unconfined",2,0.069658,0.02,300
6698,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6698,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6698,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6698,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6698,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6698,12412,"Dev_Pervious-D-Low-Unconfined",2,65.563185,0.02,400
6698,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6698,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6698,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6698,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6698,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6698,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6698,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
6698,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6698,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6698,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6698,13231,"Agriculture-B-High-Confined",2,0,0.01,400
6698,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6698,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
6698,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6698,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6698,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6698,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6698,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6698,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6698,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6698,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6698,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6698,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6698,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
6698,14122,"Veg_Low-A-Med-Unconfined",2,3.660495,0.01,300
6698,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6698,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6698,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
6698,14222,"Veg_Low-B-Med-Unconfined",2,3.193873,0.01,300
6698,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
6698,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
6698,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6698,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6698,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6698,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6698,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6698,14422,"Veg_Low-D-Med-Unconfined",2,37.169127,0.01,300
6698,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6698,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6698,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6698,15122,"Veg_High-A-Med-Unconfined",2,3.473606,0.01,300
6698,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6698,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6698,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6698,15222,"Veg_High-B-Med-Unconfined",2,7.334101,0.01,300
6698,15231,"Veg_High-B-High-Confined",2,0,0.01,400
6698,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6698,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6698,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6698,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6698,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6698,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6698,15422,"Veg_High-D-Med-Unconfined",2,50.77273,0.01,300
6698,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6698,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6698,16000,"Water-All-All-All",1,0,0.01,100
6699,1000,"Road_Freeway-All-All-All",1,0.564639,0.01,100
6699,2000,"Road_Primary-All-All-All",1,7.337038,0.02,100
6699,3000,"Road_Minor-All-All-All",1,13.564147,0.01,100
6699,4000,"Dev_ResHigh-All-All-All",1,0.764133,0.01,100
6699,5000,"Dev_ResLow-All-All-All",1,32.459904,0.02,100
6699,6000,"Dev_Com-All-All-All",1,21.63926,0.02,100
6699,7000,"Dev_Ind-All-All-All",1,52.115653,0.02,100
6699,8000,"Dev_Inst-All-All-All",1,19.943465,0.02,100
6699,9000,"Dev_Roof-All-All-All",1,52.155822,0.02,100
6699,10000,"Dev_Overspray-All-All-All",1,2.004784,0.02,100
6699,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6699,11112,"Dev_Irrigated-A-Low-Unconfined",2,9.992562,0.03,400
6699,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
6699,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
6699,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
6699,11212,"Dev_Irrigated-B-Low-Unconfined",2,2.246549,0.07,400
6699,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
6699,11222,"Dev_Irrigated-B-Med-Unconfined",2,0.993021,0.04,300
6699,11311,"Dev_Irrigated-C-Low-Confined",2,0,0.01,400
6699,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
6699,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
6699,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
6699,11411,"Dev_Irrigated-D-Low-Confined",2,0,0.01,400
6699,11412,"Dev_Irrigated-D-Low-Unconfined",2,26.83208,0.02,400
6699,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
6699,11422,"Dev_Irrigated-D-Med-Unconfined",2,0.031475,0.02,300
6699,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6699,12112,"Dev_Pervious-A-Low-Unconfined",2,7.200047,0.03,400
6699,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
6699,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
6699,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
6699,12212,"Dev_Pervious-B-Low-Unconfined",2,1.618729,0.08,400
6699,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
6699,12222,"Dev_Pervious-B-Med-Unconfined",2,0.715512,0.04,300
6699,12311,"Dev_Pervious-C-Low-Confined",2,0,0.01,400
6699,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
6699,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
6699,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6699,12411,"Dev_Pervious-D-Low-Confined",2,0,0.01,400
6699,12412,"Dev_Pervious-D-Low-Unconfined",2,19.333602,0.02,400
6699,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
6699,12422,"Dev_Pervious-D-Med-Unconfined",2,0.022679,0.02,300
6699,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6699,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6699,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6699,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6699,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
6699,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6699,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6699,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6699,13231,"Agriculture-B-High-Confined",2,0,0.01,400
6699,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6699,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
6699,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6699,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6699,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6699,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6699,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6699,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6699,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6699,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6699,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6699,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6699,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
6699,14122,"Veg_Low-A-Med-Unconfined",2,1.719064,0.02,300
6699,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6699,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6699,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
6699,14222,"Veg_Low-B-Med-Unconfined",2,1.466205,0.06,300
6699,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
6699,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
6699,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6699,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6699,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6699,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6699,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6699,14422,"Veg_Low-D-Med-Unconfined",2,5.162394,0.01,300
6699,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6699,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6699,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6699,15122,"Veg_High-A-Med-Unconfined",2,1.088661,0.02,300
6699,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6699,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6699,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6699,15222,"Veg_High-B-Med-Unconfined",2,0.405237,0.1,300
6699,15231,"Veg_High-B-High-Confined",2,0,0.01,400
6699,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6699,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6699,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6699,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6699,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6699,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6699,15422,"Veg_High-D-Med-Unconfined",2,12.666694,0.01,300
6699,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6699,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6699,16000,"Water-All-All-All",1,0,0.01,100
6700,1000,"Road_Freeway-All-All-All",1,0,0.01,100
6700,2000,"Road_Primary-All-All-All",1,12.826969,0.01,100
6700,3000,"Road_Minor-All-All-All",1,22.54887,0.01,100
6700,4000,"Dev_ResHigh-All-All-All",1,0.952643,0.01,100
6700,5000,"Dev_ResLow-All-All-All",1,71.912015,0.01,100
6700,6000,"Dev_Com-All-All-All",1,5.080952,0.01,100
6700,7000,"Dev_Ind-All-All-All",1,0.249396,0.01,100
6700,8000,"Dev_Inst-All-All-All",1,7.727521,0.01,100
6700,9000,"Dev_Roof-All-All-All",1,42.878007,0.01,100
6700,10000,"Dev_Overspray-All-All-All",1,4.051823,0.01,100
6700,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
6700,11112,"Dev_Irrigated-A-Low-Unconfined",2,4.782361,0.02,400
6700,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
6700,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
6700,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
6700,11212,"Dev_Irrigated-B-Low-Unconfined",2,1.241784,0.04,400
6700,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
6700,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
