rchid,type,parmname,value1
6682,0,DRAT_IVOL,2.384590878421e+06
6682,0,DRAT_OVOL,2.384590878421e+06
6682,-1,USLINK,0.000000000000e+00
6682,-1,PCP,0.000000000000e+00
6682,-1,EVAP,0.000000000000e+00
6682,-1,INFILT,0.000000000000e+00
6682,-1,USIF,0.000000000000e+00
6682,-2,LUIF,2.384590878421e+06
6682,-1,USBP,0.000000000000e+00
6682,-2,LUBP,0.000000000000e+00
6682,-3,PSIF,0.000000000000e+00
6682,-4,PSWD,0.000000000000e+00
6682,-4,PSDT,0.000000000000e+00
6682,-5,IRWD,0.000000000000e+00
6682,0,IVOL,2.384590878421e+06
6682,1,RO,2.384590878421e+06
6682,1,BP,0.000000000000e+00
6682,0,DRAT_ISED_1,1.259696365099e+00
6682,0,DRAT_OSED_1,1.259696365099e+00
6682,-1,USSED_1,0.000000000000e+00
6682,-2,LUSED_1,1.259696365099e+00
6682,-1,USSBP_1,0.000000000000e+00
6682,-2,LUSBP_1,0.000000000000e+00
6682,-3,PSSED_1,0.000000000000e+00
6682,-4,PSWDSED_1,0.000000000000e+00
6682,-4,PSDTSED_1,0.000000000000e+00
6682,-5,IRWDSED_1,0.000000000000e+00
6682,0,ISED_1,1.259696365099e+00
6682,0,DEPSCR_1,0.000000000000e+00
6682,0,DEPMASS_1,0.000000000000e+00
6682,0,SCRMASS_1,0.000000000000e+00
6682,0,BEDSED_1,0.000000000000e+00
6682,1,ROSED_1,1.259696365099e+00
6682,1,BPSED_1,0.000000000000e+00
6682,0,DRAT_ISED_2,5.225324471807e+00
6682,0,DRAT_OSED_2,5.225324471807e+00
6682,-1,USSED_2,0.000000000000e+00
6682,-2,LUSED_2,5.225324471807e+00
6682,-1,USSBP_2,0.000000000000e+00
6682,-2,LUSBP_2,0.000000000000e+00
6682,-3,PSSED_2,0.000000000000e+00
6682,-4,PSWDSED_2,0.000000000000e+00
6682,-4,PSDTSED_2,0.000000000000e+00
6682,-5,IRWDSED_2,0.000000000000e+00
6682,0,ISED_2,5.225324471807e+00
6682,0,DEPSCR_2,0.000000000000e+00
6682,0,DEPMASS_2,0.000000000000e+00
6682,0,SCRMASS_2,0.000000000000e+00
6682,0,BEDSED_2,0.000000000000e+00
6682,1,ROSED_2,5.225324471807e+00
6682,1,BPSED_2,0.000000000000e+00
6682,0,DRAT_ISED_3,1.612305406546e+00
6682,0,DRAT_OSED_3,1.612305406546e+00
6682,-1,USSED_3,0.000000000000e+00
6682,-2,LUSED_3,1.612305406546e+00
6682,-1,USSBP_3,0.000000000000e+00
6682,-2,LUSBP_3,0.000000000000e+00
6682,-3,PSSED_3,0.000000000000e+00
6682,-4,PSWDSED_3,0.000000000000e+00
6682,-4,PSDTSED_3,0.000000000000e+00
6682,-5,IRWDSED_3,0.000000000000e+00
6682,0,ISED_3,1.612305406546e+00
6682,0,DEPSCR_3,0.000000000000e+00
6682,0,DEPMASS_3,0.000000000000e+00
6682,0,SCRMASS_3,0.000000000000e+00
6682,0,BEDSED_3,0.000000000000e+00
6682,1,ROSED_3,1.612305406546e+00
6682,1,BPSED_3,0.000000000000e+00
6682,0,DRAT_IGQL_TN,3.604800176206e+02
6682,0,DRAT_OGQL_TN,3.604800176206e+02
6682,-1,USQUAL_TN,0.000000000000e+00
6682,-2,LUQUAL_TN,3.604800176206e+02
6682,-1,USQUBP_TN,0.000000000000e+00
6682,-2,LUQUBP_TN,0.000000000000e+00
6682,-3,PSQUAL_TN,0.000000000000e+00
6682,-4,PSWDQUAL_TN,0.000000000000e+00
6682,-4,PSDTQUAL_TN,0.000000000000e+00
6682,-5,IRWDQUAL_TN,0.000000000000e+00
6682,-7,INFILTQUAL_TN,0.000000000000e+00
6682,-8,INFILTQUALTARGET_TN,0.000000000000e+00
6682,0,ADTOT_TN,0.000000000000e+00
6682,0,IQUAL_TN,3.604800176206e+02
6682,0,ADQAL_TN,0.000000000000e+00
6682,0,DSQAL_TN,0.000000000000e+00
6682,0,DEPQAL_TN,0.000000000000e+00
6682,0,SCRQAL_TN,0.000000000000e+00
6682,1,QUAL_TN,3.604800176206e+02
6682,1,QUBP_TN,0.000000000000e+00
6682,0,DRAT_IGQL_TP,4.285295502456e+01
6682,0,DRAT_OGQL_TP,4.285295502456e+01
6682,-1,USQUAL_TP,0.000000000000e+00
6682,-2,LUQUAL_TP,4.285295502456e+01
6682,-1,USQUBP_TP,0.000000000000e+00
6682,-2,LUQUBP_TP,0.000000000000e+00
6682,-3,PSQUAL_TP,0.000000000000e+00
6682,-4,PSWDQUAL_TP,0.000000000000e+00
6682,-4,PSDTQUAL_TP,0.000000000000e+00
6682,-5,IRWDQUAL_TP,0.000000000000e+00
6682,-7,INFILTQUAL_TP,0.000000000000e+00
6682,-8,INFILTQUALTARGET_TP,0.000000000000e+00
6682,0,ADTOT_TP,0.000000000000e+00
6682,0,IQUAL_TP,4.285295502456e+01
6682,0,ADQAL_TP,0.000000000000e+00
6682,0,DSQAL_TP,0.000000000000e+00
6682,0,DEPQAL_TP,0.000000000000e+00
6682,0,SCRQAL_TP,0.000000000000e+00
6682,1,QUAL_TP,4.285295502456e+01
6682,1,QUBP_TP,0.000000000000e+00
6682,0,DRAT_IGQL_TCd,6.663874617335e-02
6682,0,DRAT_OGQL_TCd,6.663874617335e-02
6682,-1,USQUAL_TCd,0.000000000000e+00
6682,-2,LUQUAL_TCd,6.663874617335e-02
6682,-1,USQUBP_TCd,0.000000000000e+00
6682,-2,LUQUBP_TCd,0.000000000000e+00
6682,-3,PSQUAL_TCd,0.000000000000e+00
6682,-4,PSWDQUAL_TCd,0.000000000000e+00
6682,-4,PSDTQUAL_TCd,0.000000000000e+00
6682,-5,IRWDQUAL_TCd,0.000000000000e+00
6682,-7,INFILTQUAL_TCd,0.000000000000e+00
6682,-8,INFILTQUALTARGET_TCd,0.000000000000e+00
6682,0,ADTOT_TCd,0.000000000000e+00
6682,0,IQUAL_TCd,6.663874617335e-02
6682,0,ADQAL_TCd,0.000000000000e+00
6682,0,DSQAL_TCd,0.000000000000e+00
6682,0,DEPQAL_TCd,0.000000000000e+00
6682,0,SCRQAL_TCd,0.000000000000e+00
6682,1,QUAL_TCd,6.663874617335e-02
6682,1,QUBP_TCd,0.000000000000e+00
6682,0,DRAT_IGQL_TCu,6.728061289758e+00
6682,0,DRAT_OGQL_TCu,6.728061289758e+00
6682,-1,USQUAL_TCu,0.000000000000e+00
6682,-2,LUQUAL_TCu,6.728061289758e+00
6682,-1,USQUBP_TCu,0.000000000000e+00
6682,-2,LUQUBP_TCu,0.000000000000e+00
6682,-3,PSQUAL_TCu,0.000000000000e+00
6682,-4,PSWDQUAL_TCu,0.000000000000e+00
6682,-4,PSDTQUAL_TCu,0.000000000000e+00
6682,-5,IRWDQUAL_TCu,0.000000000000e+00
6682,-7,INFILTQUAL_TCu,0.000000000000e+00
6682,-8,INFILTQUALTARGET_TCu,0.000000000000e+00
6682,0,ADTOT_TCu,0.000000000000e+00
6682,0,IQUAL_TCu,6.728061289758e+00
6682,0,ADQAL_TCu,0.000000000000e+00
6682,0,DSQAL_TCu,0.000000000000e+00
6682,0,DEPQAL_TCu,0.000000000000e+00
6682,0,SCRQAL_TCu,0.000000000000e+00
6682,1,QUAL_TCu,6.728061289758e+00
6682,1,QUBP_TCu,0.000000000000e+00
6682,0,DRAT_IGQL_TPb,7.890455281173e+00
6682,0,DRAT_OGQL_TPb,7.890455281173e+00
6682,-1,USQUAL_TPb,0.000000000000e+00
6682,-2,LUQUAL_TPb,7.890455281173e+00
6682,-1,USQUBP_TPb,0.000000000000e+00
6682,-2,LUQUBP_TPb,0.000000000000e+00
6682,-3,PSQUAL_TPb,0.000000000000e+00
6682,-4,PSWDQUAL_TPb,0.000000000000e+00
6682,-4,PSDTQUAL_TPb,0.000000000000e+00
6682,-5,IRWDQUAL_TPb,0.000000000000e+00
6682,-7,INFILTQUAL_TPb,0.000000000000e+00
6682,-8,INFILTQUALTARGET_TPb,0.000000000000e+00
6682,0,ADTOT_TPb,0.000000000000e+00
6682,0,IQUAL_TPb,7.890455281173e+00
6682,0,ADQAL_TPb,0.000000000000e+00
6682,0,DSQAL_TPb,0.000000000000e+00
6682,0,DEPQAL_TPb,0.000000000000e+00
6682,0,SCRQAL_TPb,0.000000000000e+00
6682,1,QUAL_TPb,7.890455281173e+00
6682,1,QUBP_TPb,0.000000000000e+00
6682,0,DRAT_IGQL_TZn,2.949842291152e+01
6682,0,DRAT_OGQL_TZn,2.949842291152e+01
6682,-1,USQUAL_TZn,0.000000000000e+00
6682,-2,LUQUAL_TZn,2.949842291152e+01
6682,-1,USQUBP_TZn,0.000000000000e+00
6682,-2,LUQUBP_TZn,0.000000000000e+00
6682,-3,PSQUAL_TZn,0.000000000000e+00
6682,-4,PSWDQUAL_TZn,0.000000000000e+00
