2034	2008	10	11	0	0		0.000000000000e+00	9.276582496424e-02	4.496701427764e-02	4.396707524018e+00	4.534440363260e+00	5.299355889149e-02	5.315350040828e-02	1.122986118173e-01	7.651599127134e-01	1.999248958099e-03	0.000000000000e+00	4.450752305451e+01	1.306585271772e+01	5.757337577222e+01	8.512506111400e-01	2.113252230686e-01	1.994732590514e-06	4.986641297248e-04	7.978448575163e-05	5.141344976392e-02	3.204788081185e+00	3.944839600560e-01	4.244429162698e-02	1.060117477297e+01	1.695264137856e+00	7.452574389424e+01
2034	2008	10	12	0	0		0.000000000000e+00	1.295794977235e-01	1.362313410103e-02	4.054034821980e+00	4.197237453805e+00	3.723052840291e-02	4.620103714286e-02	7.959028677946e-02	4.663582330612e-01	2.663224982915e-03	0.000000000000e+00	5.622320634222e+01	1.660507823288e+01	7.282828457511e+01	8.126566513485e-01	1.967205026055e-01	2.936446928958e-06	7.341117322395e-04	1.174578771583e-04	4.828411759484e-02	3.881706206282e+00	5.384467831335e-01	5.283687227189e-02	1.320270754975e+01	2.111825559591e+00	1.067711004732e+02
2034	2008	10	13	0	0		0.000000000000e+00	1.529750749075e-01	4.086940230309e-03	3.734718112258e+00	3.891780127396e+00	3.369350548526e-02	4.620103714286e-02	7.228239525844e-02	4.235377393169e-01	3.023594861302e-03	0.000000000000e+00	5.820889463603e+01	1.722167116169e+01	7.543056579772e+01	7.752704900691e-01	1.835044939076e-01	3.466622396374e-06	8.666555990936e-04	1.386648958550e-04	4.509018339641e-02	3.722662805942e+00	5.582720699443e-01	5.482378712285e-02	1.370336692619e+01	2.192297921769e+00	1.174073554139e+02
2034	2008	10	14	0	0		0.000000000000e+00	2.890073632334e-01	2.097548928189e-02	3.550429630651e+00	3.860412483166e+00	3.925217001690e-02	4.620103714286e-02	8.480441674401e-02	4.969103586486e-01	4.291993342314e-03	0.000000000000e+00	5.562507021470e+01	1.637102737377e+01	7.199609758847e+01	8.767599369470e-01	1.835458295085e-01	5.186458320182e-06	1.295930227132e-03	2.072849634026e-04	4.437757384472e-02	3.335843554267e+00	4.799734424840e-01	5.293441651294e-02	1.323135275427e+01	2.116806312447e+00	1.039265208429e+02
2034	2008	10	15	0	0		0.000000000000e+00	3.638214325736e-01	6.551885250248e-02	3.571037070474e+00	4.000377355550e+00	5.365289397435e-02	5.335039710571e-02	1.154060915459e-01	7.860893023283e-01	4.838666972393e-03	0.000000000000e+00	4.914788320937e+01	1.437512261583e+01	6.352300582521e+01	9.695559401519e-01	1.913892914298e-01	5.910355216813e-06	1.475914349889e-03	2.359900135795e-04	4.518965955714e-02	3.068339455155e+00	3.798651898752e-01	4.723429837340e-02	1.180072408921e+01	1.887383140554e+00	7.985443010565e+01
2034	2008	10	16	0	0		0.000000000000e+00	3.740548910508e-01	8.693986039101e-02	3.621986403805e+00	4.082981155247e+00	6.217443134776e-02	6.156791184914e-02	1.330098521274e-01	1.016245696838e+00	4.917281873664e-03	0.000000000000e+00	4.558665696140e+01	1.329374664375e+01	5.888040360516e+01	9.973026027754e-01	1.960149002901e-01	6.005138940025e-06	1.499426778700e-03	2.397348753368e-04	4.584267911910e-02	2.995443657421e+00	3.334492794669e-01	4.332695653891e-02	1.081984257046e+01	1.730064465275e+00	6.579962398264e+01
2034	2008	10	17	0	0		0.000000000000e+00	3.868851477737e-01	1.001098485902e-01	3.683823850597e+00	4.170818846961e+00	6.660074149778e-02	6.583569180145e-02	1.422048040092e-01	1.136463019892e+00	5.014982301939e-03	0.000000000000e+00	4.268689097795e+01	1.243971943055e+01	5.512661040851e+01	1.025518487859e+00	2.004860179060e-01	6.125245474119e-06	1.529213903664e-03	2.444784611988e-04	4.663929675887e-02	2.933708427355e+00	3.131208359829e-01	4.048925487139e-02	1.010833177175e+01	1.616028101845e+00	5.877113616766e+01
2034	2008	10	18	0	0		0.000000000000e+00	3.663064837527e-01	1.014426298136e-01	3.738528118638e+00	4.206277232204e+00	6.812445212588e-02	6.725166814929e-02	1.452632120113e-01	1.176449485025e+00	4.880446833456e-03	0.000000000000e+00	4.126401608233e+01	1.202661120551e+01	5.329062728784e+01	1.016316785429e+00	2.023366021170e-01	5.935402459881e-06	1.482161489259e-03	2.369881865485e-04	4.710747653270e-02	2.897822291560e+00	3.068926968649e-01	3.907203445847e-02	9.753728991531e+00	1.559263873824e+00	5.599551500911e+01
2034	2008	10	19	0	0		0.000000000000e+00	3.303987968466e-01	8.830310665002e-02	3.757844242271e+00	4.176546145767e+00	6.621086520212e-02	6.533330008534e-02	1.411214139739e-01	1.122298481399e+00	4.618433322728e-03	0.000000000000e+00	4.178103948204e+01	1.218105722153e+01	5.396209670357e+01	9.804977340407e-01	2.006223660255e-01	5.582387181211e-06	1.394466150495e-03	2.230090572305e-04	4.704422692849e-02	2.916840727411e+00	3.141951213410e-01	3.951256845394e-02	9.865614961811e+00	1.577329193067e+00	5.695841170645e+01
2034	2008	10	20	0	0		0.000000000000e+00	3.392997515568e-01	8.276483757469e-02	3.765117919231e+00	4.187182508363e+00	6.498469683930e-02	6.419756500053e-02	1.386707421810e-01	1.090257726166e+00	4.684296138266e-03	0.000000000000e+00	4.229046185367e+01	1.233185733439e+01	5.462231918805e+01	9.874132493517e-01	2.007996501323e-01	5.670580211874e-06	1.416383906286e-03	2.265037179820e-04	4.719712743794e-02	2.926013468143e+00	3.191907046404e-01	4.005400066531e-02	1.000219786455e+01	1.599296776830e+00	5.830573908935e+01
