rchid,type,parmname,value1
2122,-1,USQUBP_TPb,0.000000000000e+00
2122,-2,LUQUBP_TPb,0.000000000000e+00
2122,-5,IRWDQUAL_TPb,0.000000000000e+00
2122,-7,INFILTQUAL_TPb,0.000000000000e+00
2122,-8,INFILTQUALTARGET_TPb,0.000000000000e+00
2122,0,ADTOT_TPb,0.000000000000e+00
2122,0,IQUAL_TPb,1.923565970456e+01
2122,0,ADQAL_TPb,0.000000000000e+00
2122,0,DSQAL_TPb,0.000000000000e+00
2122,0,DEPQAL_TPb,0.000000000000e+00
2122,0,SCRQAL_TPb,0.000000000000e+00
2122,1,QUAL_TPb,1.918778192458e+01
2122,1,QUBP_TPb,0.000000000000e+00
2122,0,DRAT_IGQL_TZn,3.259992348427e+02
2122,0,DRAT_OGQL_TZn,3.252922528060e+02
2122,-1,USQUAL_TZn,0.000000000000e+00
2122,-2,LUQUAL_TZn,3.259992348427e+02
2122,-1,USQUBP_TZn,0.000000000000e+00
2122,-2,LUQUBP_TZn,0.000000000000e+00
2122,-5,IRWDQUAL_TZn,0.000000000000e+00
2122,-7,INFILTQUAL_TZn,0.000000000000e+00
2122,-8,INFILTQUALTARGET_TZn,0.000000000000e+00
2122,0,ADTOT_TZn,0.000000000000e+00
2122,0,IQUAL_TZn,3.259992348427e+02
2122,0,ADQAL_TZn,0.000000000000e+00
2122,0,DSQAL_TZn,0.000000000000e+00
2122,0,DEPQAL_TZn,0.000000000000e+00
2122,0,SCRQAL_TZn,0.000000000000e+00
2122,1,QUAL_TZn,3.252922528060e+02
2122,1,QUBP_TZn,0.000000000000e+00
