TT-----------------------------------------------------------------------------------------
TT LSPC -- Loading Simulation Program, C++
TT Version 6.0 (64-bit) - Jan 2020
TT
TT Created through code updates by:
TT Paradigm Environmental, Inc.
TT San Diego, California, USA
TT www.paradigmh2o.com
TT 
TT Based upon LSPC version 5.0 (Mar 2018), originally developed by :
TT United States Environmental Protection Agency
TT with support by Tetra Tech, Inc.
TT https://github.com/USEPA/LSPC-Loading-Simulation-Program 
TT 
TT NOTE: The line starting with the letter c and followed by space or - is a comment line.
TT       There must be no comment line in between the data lines
TT       The input text field must be a continuous string without any space in between the characters
TT-----------------------------------------------------------------------------------------
TT LSPC MODEL OUTPUT FILE
TT This output file was created at 01:10:59pm on 02/13/2026
TT Time interval: 60 min      Output option: day
TT Label   
TT PREC     precipitation (rain + snow) volume (in-acre/day)
TT SURO     surface outflow volume (in-acre/day)
TT IFWO     interflow outflow volume (in-acre/day)
TT AGWO     groundwater outflow volume (in-acre/day)
TT PERO     total outflow rate volume (SURO+IFWO+AGWO) (in-acre/day)
TT DEP      stream depth (ft)
TT AVDEP    stream average depth (ft)
TT TAU      bed shear stress (kg/m^2)
TT RO       total rate of outflow from RCHRES (cfs)
TT SOSED    sediments load from land (english tons/day)
TT SSEDOUT1 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT2 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT3 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT  total suspended solid concentration in outflow from the RCHRES (mg/l)
TT POQUAL1  total flux of QUAL from the PLS_TN (lb/day) 
TT POQUAL2  total flux of QUAL from the PLS_TP (lb/day) 
TT POQUAL3  total flux of QUAL from the PLS_TCd (lb/day) 
TT POQUAL4  total flux of QUAL from the PLS_TCu (lb/day) 
TT POQUAL5  total flux of QUAL from the PLS_TPb (lb/day) 
TT POQUAL6  total flux of QUAL from the PLS_TZn (lb/day) 
TT CONC1    TN dissolved concentration (average) in RCHRES (mg/l)
TT CONC2    TP dissolved concentration (average) in RCHRES (mg/l)
TT CONC3    TCd dissolved concentration (average) in RCHRES (ug/l)
TT CONC4    TCu dissolved concentration (average) in RCHRES (ug/l)
TT CONC5    TPb dissolved concentration (average) in RCHRES (ug/l)
TT CONC6    TZn dissolved concentration (average) in RCHRES (ug/l)
TT
TT WATERSHED_5109 Area:  652.915 (acres)
TT Date/time     Values
TT
5109	2008	10	1	0	0		0.000000000000e+00	3.265277835211e-01	0.000000000000e+00	4.415000943684e+00	4.741528727205e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.226783792523e-02	5.924456756729e-03	6.233152299519e+00	4.391895759757e+01	1.275359540678e+01	6.290570530387e+01	1.047269378015e+00	2.290289098255e-01	7.232328911500e-06	1.808073540672e-03	2.892909557020e-04	5.581080916411e-02	2.136984304280e+00	2.811855627360e-01	4.155423776914e-02	1.038850952889e+01	1.662156866039e+00	6.198581599003e+01
5109	2008	10	2	0	0		0.000000000000e+00	3.373338516239e-01	0.000000000000e+00	4.354313996231e+00	4.691647847855e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.246687340309e-02	6.088311944464e-03	6.389935164807e+00	4.501070504434e+01	1.306146151262e+01	6.446210172177e+01	1.045048598576e+00	2.271889782675e-01	7.459974889527e-06	1.864984259545e-03	2.983965983291e-04	5.530530131913e-02	2.164211387703e+00	2.830908264547e-01	4.259944261083e-02	1.064980661612e+01	1.703964015165e+00	6.225311349148e+01
5109	2008	10	3	0	0		0.000000000000e+00	3.371994011528e-01	0.000000000000e+00	4.312138049449e+00	4.649337450602e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.228402706175e-02	6.083532319230e-03	6.426120113025e+00	4.526288498446e+01	1.313269121758e+01	6.482169631507e+01	1.037594053835e+00	2.252774484859e-01	7.459970834778e-06	1.864983854070e-03	2.983965902196e-04	5.482741635980e-02	2.170708026354e+00	2.835964111612e-01	4.284068886131e-02	1.071012136550e+01	1.713614672497e+00	6.233124299707e+01
5109	2008	10	4	0	0		0.000000000000e+00	3.842056056349e-01	0.000000000000e+00	4.305786534996e+00	4.689992140631e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.423225533170e-02	6.861360820790e-03	6.903698170715e+00	4.858965942606e+01	1.407151044676e+01	6.956486804353e+01	1.073605956472e+00	2.291418471510e-01	8.498031676575e-06	2.124500028630e-03	3.399192681328e-04	5.558589858723e-02	2.247467657886e+00	2.897887528674e-01	4.602458184207e-02	1.150610272620e+01	1.840972447655e+00	6.324250546271e+01
5109	2008	10	5	0	0		0.000000000000e+00	3.160201303184e-01	0.000000000000e+00	4.329611667608e+00	4.645631797926e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.146761699534e-02	5.748636754641e-03	6.195868337280e+00	4.365969984135e+01	1.268066660414e+01	6.253623478277e+01	1.017574271831e+00	2.242727391452e-01	7.010791709126e-06	1.752691383168e-03	2.804300105229e-04	5.466606221897e-02	2.093326970805e+00	2.808353116672e-01	4.130572291896e-02	1.032639217356e+01	1.652219149193e+00	6.194789410679e+01
5109	2008	10	6	0	0		0.000000000000e+00	2.939719295357e-01	0.000000000000e+00	4.248258540205e+00	4.542230469741e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.019949021192e-02	5.380087588447e-03	6.014841693896e+00	4.239901334833e+01	1.232509682429e+01	6.073895186651e+01	9.877426031448e-01	2.186691615509e-01	6.531679740328e-06	1.632913990728e-03	2.612656837101e-04	5.336098693546e-02	2.074484632826e+00	2.785992145195e-01	4.009888430383e-02	1.002468458275e+01	1.603946127206e+00	6.163022626530e+01
5109	2008	10	7	0	0		0.000000000000e+00	2.988878737604e-01	0.000000000000e+00	4.143701972919e+00	4.442589846680e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.996674534630e-02	5.435618471938e-03	6.144949232900e+00	4.330456230541e+01	1.258023520492e+01	6.202974674323e+01	9.758986333794e-01	2.142897123902e-01	6.621529301606e-06	1.655373858523e-03	2.648590271217e-04	5.224816852282e-02	2.116268491794e+00	2.800543866027e-01	4.096620619037e-02	1.024149916454e+01	1.638634977243e+00	6.182064177324e+01
5109	2008	10	8	0	0		0.000000000000e+00	2.938954178479e-01	0.000000000000e+00	4.041048487767e+00	4.334943905615e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.932570564638e-02	5.349124742344e-03	6.184604835710e+00	4.358123086990e+01	1.265856342027e+01	6.242439912588e+01	9.539313497212e-01	2.092379179509e-01	6.521705717012e-06	1.630419375989e-03	2.608664418536e-04	5.100517690217e-02	2.122921079684e+00	2.807106749657e-01	4.123060860814e-02	1.030760756088e+01	1.649213047900e+00	6.193179078475e+01
5109	2008	10	9	0	0		0.000000000000e+00	3.382408120300e-01	0.000000000000e+00	3.964851892472e+00	4.303092704502e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.086869658144e-02	6.044186279413e-03	6.720785142227e+00	4.731456476973e+01	1.371120084627e+01	6.774655075824e+01	9.815923901142e-01	2.095375066464e-01	7.459989751524e-06	1.864985745745e-03	2.983966280531e-04	5.089244262831e-02	2.252941623346e+00	2.871458712802e-01	4.480504909030e-02	1.120119204906e+01	1.792184173654e+00	6.282584189055e+01
5109	2008	10	10	0	0		0.000000000000e+00	3.265882303508e-01	0.000000000000e+00	3.960201272940e+00	4.286789503291e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.035958724827e-02	5.863991165225e-03	6.614032264918e+00	4.657162705741e+01	1.350193034802e+01	6.668758967034e+01	9.688880032214e-01	2.083685062119e-01	7.220421220520e-06	1.805095794864e-03	2.888144395535e-04	5.064809429833e-02	2.217483422082e+00	2.859807574730e-01	4.409341030786e-02	1.102329450001e+01	1.763721699487e+00	6.267682479399e+01
