"subbasin","year","month","day","...5","...6","...7","TT PREC     precipitation (rain + snow) volume (in-acre/day)","TT SURO     surface outflow volume (in-acre/day)","TT IFWO     interflow outflow volume (in-acre/day)","TT AGWO     groundwater outflow volume (in-acre/day)","TT PERO     total outflow rate volume (SURO+IFWO+AGWO) (in-acre/day)","TT DEP      stream depth (ft)","TT AVDEP    stream average depth (ft)","TT TAU      bed shear stress (kg/m^2)","TT RO       total rate of outflow from RCHRES (cfs)","TT SOSED    sediments load from land (english tons/day)","TT SSEDOUT1 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT2 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT3 suspended sediment concentration in outflow from the RCHRES (mg/l)","TT SSEDOUT  total suspended solid concentration in outflow from the RCHRES (mg/l)","TT POQUAL1  total flux of QUAL from the PLS_TN (lb/day)","TT POQUAL2  total flux of QUAL from the PLS_TP (lb/day)","TT POQUAL3  total flux of QUAL from the PLS_TCd (lb/day)","TT POQUAL4  total flux of QUAL from the PLS_TCu (lb/day)","TT POQUAL5  total flux of QUAL from the PLS_TPb (lb/day)","TT POQUAL6  total flux of QUAL from the PLS_TZn (lb/day)","TT CONC1    TN dissolved concentration (average) in RCHRES (mg/l)","TT CONC2    TP dissolved concentration (average) in RCHRES (mg/l)","TT CONC3    TCd dissolved concentration (average) in RCHRES (ug/l)","TT CONC4    TCu dissolved concentration (average) in RCHRES (ug/l)","TT CONC5    TPb dissolved concentration (average) in RCHRES (ug/l)","TT CONC6    TZn dissolved concentration (average) in RCHRES (ug/l)"
5109,2008,10,1,0,0,NA,0,0.3265277835211,0,4.415000943684,4.741528727205,0,0,0,0.03226783792523,0.005924456756729,6.233152299519,43.91895759757,12.75359540678,62.90570530387,1.047269378015,0.2290289098255,7.2323289115e-06,0.001808073540672,0.000289290955702,0.05581080916411,2.13698430428,0.281185562736,0.04155423776914,10.38850952889,1.662156866039,61.98581599003
5109,2008,10,2,0,0,NA,0,0.3373338516239,0,4.354313996231,4.691647847855,0,0,0,0.03246687340309,0.006088311944464,6.389935164807,45.01070504434,13.06146151262,64.46210172177,1.045048598576,0.2271889782675,7.459974889527e-06,0.001864984259545,0.0002983965983291,0.05530530131913,2.164211387703,0.2830908264547,0.04259944261083,10.64980661612,1.703964015165,62.25311349148
5109,2008,10,3,0,0,NA,0,0.3371994011528,0,4.312138049449,4.649337450602,0,0,0,0.03228402706175,0.00608353231923,6.426120113025,45.26288498446,13.13269121758,64.82169631507,1.037594053835,0.2252774484859,7.459970834778e-06,0.00186498385407,0.0002983965902196,0.0548274163598,2.170708026354,0.2835964111612,0.04284068886131,10.7101213655,1.713614672497,62.33124299707
5109,2008,10,4,0,0,NA,0,0.3842056056349,0,4.305786534996,4.689992140631,0,0,0,0.0342322553317,0.00686136082079,6.903698170715,48.58965942606,14.07151044676,69.56486804353,1.073605956472,0.229141847151,8.498031676575e-06,0.00212450002863,0.0003399192681328,0.05558589858723,2.247467657886,0.2897887528674,0.04602458184207,11.5061027262,1.840972447655,63.24250546271
5109,2008,10,5,0,0,NA,0,0.3160201303184,0,4.329611667608,4.645631797926,0,0,0,0.03146761699534,0.005748636754641,6.19586833728,43.65969984135,12.68066660414,62.53623478277,1.017574271831,0.2242727391452,7.010791709126e-06,0.001752691383168,0.0002804300105229,0.05466606221897,2.093326970805,0.2808353116672,0.04130572291896,10.32639217356,1.652219149193,61.94789410679
5109,2008,10,6,0,0,NA,0,0.2939719295357,0,4.248258540205,4.542230469741,0,0,0,0.03019949021192,0.005380087588447,6.014841693896,42.39901334833,12.32509682429,60.73895186651,0.9877426031448,0.2186691615509,6.531679740328e-06,0.001632913990728,0.0002612656837101,0.05336098693546,2.074484632826,0.2785992145195,0.04009888430383,10.02468458275,1.603946127206,61.6302262653
5109,2008,10,7,0,0,NA,0,0.2988878737604,0,4.143701972919,4.44258984668,0,0,0,0.0299667453463,0.005435618471938,6.1449492329,43.30456230541,12.58023520492,62.02974674323,0.9758986333794,0.2142897123902,6.621529301606e-06,0.001655373858523,0.0002648590271217,0.05224816852282,2.116268491794,0.2800543866027,0.04096620619037,10.24149916454,1.638634977243,61.82064177324
5109,2008,10,8,0,0,NA,0,0.2938954178479,0,4.041048487767,4.334943905615,0,0,0,0.02932570564638,0.005349124742344,6.18460483571,43.5812308699,12.65856342027,62.42439912588,0.9539313497212,0.2092379179509,6.521705717012e-06,0.001630419375989,0.0002608664418536,0.05100517690217,2.122921079684,0.2807106749657,0.04123060860814,10.30760756088,1.6492130479,61.93179078475
5109,2008,10,9,0,0,NA,0,0.33824081203,0,3.964851892472,4.303092704502,0,0,0,0.03086869658144,0.006044186279413,6.720785142227,47.31456476973,13.71120084627,67.74655075824,0.9815923901142,0.2095375066464,7.459989751524e-06,0.001864985745745,0.0002983966280531,0.05089244262831,2.252941623346,0.2871458712802,0.0448050490903,11.20119204906,1.792184173654,62.82584189055
5109,2008,10,10,0,0,NA,0,0.3265882303508,0,3.96020127294,4.286789503291,0,0,0,0.03035958724827,0.005863991165225,6.614032264918,46.57162705741,13.50193034802,66.68758967034,0.9688880032214,0.2083685062119,7.22042122052e-06,0.001805095794864,0.0002888144395535,0.05064809429833,2.217483422082,0.285980757473,0.04409341030786,11.02329450001,1.763721699487,62.67682479399
