"subbasin","deluid","deluname","lutype","acrea_Ac","slsur","lsur"
5109,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
5109,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
5109,15131,"Veg_High-A-High-Confined",2,0,0.01,400
5109,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
5109,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
5109,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
5109,15231,"Veg_High-B-High-Confined",2,0,0.01,400
5109,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
5109,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
5109,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
5109,15331,"Veg_High-C-High-Confined",2,0,0.01,400
5109,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
5109,15421,"Veg_High-D-Med-Confined",2,39.278079,0.01,300
5109,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
5109,15431,"Veg_High-D-High-Confined",2,0,0.01,400
5109,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
5109,16000,"Water-All-All-All",1,0,0.01,100
