rchid,type,parmname,value1
5109,-1,USQUBP_TPb,0.000000000000e+00
5109,-2,LUQUBP_TPb,0.000000000000e+00
5109,-5,IRWDQUAL_TPb,0.000000000000e+00
5109,-7,INFILTQUAL_TPb,0.000000000000e+00
5109,-8,INFILTQUALTARGET_TPb,0.000000000000e+00
5109,0,ADTOT_TPb,0.000000000000e+00
5109,0,IQUAL_TPb,1.578768788337e+01
5109,0,ADQAL_TPb,0.000000000000e+00
5109,0,DSQAL_TPb,0.000000000000e+00
5109,0,DEPQAL_TPb,0.000000000000e+00
5109,0,SCRQAL_TPb,0.000000000000e+00
5109,1,QUAL_TPb,1.578768788337e+01
5109,1,QUBP_TPb,0.000000000000e+00
5109,0,DRAT_IGQL_TZn,2.317965272443e+02
5109,0,DRAT_OGQL_TZn,2.317965272443e+02
5109,-1,USQUAL_TZn,0.000000000000e+00
5109,-2,LUQUAL_TZn,2.317965272443e+02
5109,-1,USQUBP_TZn,0.000000000000e+00
5109,-2,LUQUBP_TZn,0.000000000000e+00
5109,-5,IRWDQUAL_TZn,0.000000000000e+00
5109,-7,INFILTQUAL_TZn,0.000000000000e+00
5109,-8,INFILTQUALTARGET_TZn,0.000000000000e+00
5109,0,ADTOT_TZn,0.000000000000e+00
5109,0,IQUAL_TZn,2.317965272443e+02
5109,0,ADQAL_TZn,0.000000000000e+00
5109,0,DSQAL_TZn,0.000000000000e+00
5109,0,DEPQAL_TZn,0.000000000000e+00
5109,0,SCRQAL_TZn,0.000000000000e+00
5109,1,QUAL_TZn,2.317965272443e+02
5109,1,QUBP_TZn,0.000000000000e+00
