"subbasin","deluid","deluname","lutype","acrea_ac","slsur","lsur"
2034,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
2034,15321,"Veg_High-C-Med-Confined",2,14.818259,0.01,300
2034,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
2034,15331,"Veg_High-C-High-Confined",2,0,0.01,400
2034,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
2034,15421,"Veg_High-D-Med-Confined",2,9.11406,0.01,300
2034,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
2034,15431,"Veg_High-D-High-Confined",2,0,0.01,400
2034,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
2034,16000,"Water-All-All-All",1,10.845906,0.04,100
2035,1000,"Road_Freeway-All-All-All",1,41.133064,0.01,100
2035,2000,"Road_Primary-All-All-All",1,72.1784,0.01,100
2035,3000,"Road_Minor-All-All-All",1,63.845161,0.01,100
2035,4000,"Dev_ResHigh-All-All-All",1,14.734775,0.01,100
2035,5000,"Dev_ResLow-All-All-All",1,147.681047,0.01,100
2035,6000,"Dev_Com-All-All-All",1,36.642822,0.01,100
2035,7000,"Dev_Ind-All-All-All",1,219.170914,0.01,100
2035,8000,"Dev_Inst-All-All-All",1,16.541762,0.01,100
2035,9000,"Dev_Roof-All-All-All",1,254.76163,0.01,100
2035,10000,"Dev_Overspray-All-All-All",1,5.052336,0.01,100
2035,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
2035,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
2035,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
2035,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
2035,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
2035,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
2035,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
2035,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
2035,11311,"Dev_Irrigated-C-Low-Confined",2,0.965726,0.01,400
2035,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
2035,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
2035,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
2035,11411,"Dev_Irrigated-D-Low-Confined",2,100.070748,0.01,400
2035,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
2035,11421,"Dev_Irrigated-D-Med-Confined",2,0.010256,0.01,300
2035,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
2035,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
2035,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
2035,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
2035,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
2035,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
2035,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
2035,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
2035,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
2035,12311,"Dev_Pervious-C-Low-Confined",2,2.583039,0.01,400
2035,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
2035,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
2035,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
2035,12411,"Dev_Pervious-D-Low-Confined",2,267.660621,0.01,400
2035,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
2035,12421,"Dev_Pervious-D-Med-Confined",2,0.027431,0.01,300
2035,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
2035,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
2035,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
2035,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
2035,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
2035,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
2035,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
2035,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
2035,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
2035,13231,"Agriculture-B-High-Confined",2,0,0.01,400
2035,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
2035,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
2035,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
2035,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
2035,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
2035,13331,"Agriculture-C-High-Confined",2,0,0.01,400
2035,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
2035,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
2035,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
2035,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
2035,13431,"Agriculture-D-High-Confined",2,0,0.01,400
2035,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
2035,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
2035,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
2035,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
2035,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
2035,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
2035,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
2035,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
2035,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
2035,14321,"Veg_Low-C-Med-Confined",2,0.836794,0.01,300
2035,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
2035,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
2035,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
2035,14421,"Veg_Low-D-Med-Confined",2,67.533558,0.02,300
2035,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
2035,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
2035,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
2035,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
2035,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
2035,15131,"Veg_High-A-High-Confined",2,0,0.01,400
2035,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
2035,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
2035,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
2035,15231,"Veg_High-B-High-Confined",2,0,0.01,400
2035,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
2035,15321,"Veg_High-C-Med-Confined",2,0.238235,0.01,300
2035,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
2035,15331,"Veg_High-C-High-Confined",2,0,0.01,400
2035,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
2035,15421,"Veg_High-D-Med-Confined",2,34.820322,0.01,300
2035,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
2035,15431,"Veg_High-D-High-Confined",2,0,0.01,400
2035,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
2035,16000,"Water-All-All-All",1,0,0.01,100
2036,1000,"Road_Freeway-All-All-All",1,0,0.01,100
2036,2000,"Road_Primary-All-All-All",1,16.470994,0.02,100
2036,3000,"Road_Minor-All-All-All",1,9.425744,0.01,100
2036,4000,"Dev_ResHigh-All-All-All",1,4.759616,0.01,100
2036,5000,"Dev_ResLow-All-All-All",1,27.386654,0.01,100
2036,6000,"Dev_Com-All-All-All",1,29.963497,0.01,100
2036,7000,"Dev_Ind-All-All-All",1,9.424064,0.02,100
2036,8000,"Dev_Inst-All-All-All",1,12.45263,0.04,100
2036,9000,"Dev_Roof-All-All-All",1,39.037097,0.02,100
2036,10000,"Dev_Overspray-All-All-All",1,1.104967,0.02,100
2036,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
2036,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
2036,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
2036,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
2036,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
2036,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
2036,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
2036,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
2036,11311,"Dev_Irrigated-C-Low-Confined",2,3.756654,0.03,400
2036,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
2036,11321,"Dev_Irrigated-C-Med-Confined",2,2.030269,0.04,300
2036,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
2036,11411,"Dev_Irrigated-D-Low-Confined",2,15.50265,0.03,400
2036,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
2036,11421,"Dev_Irrigated-D-Med-Confined",2,0.80976,0.02,300
2036,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
2036,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
2036,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
2036,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
2036,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
2036,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
2036,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
2036,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
2036,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
2036,12311,"Dev_Pervious-C-Low-Confined",2,10.925872,0.04,400
2036,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
2036,12321,"Dev_Pervious-C-Med-Confined",2,5.904844,0.05,300
2036,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
2036,12411,"Dev_Pervious-D-Low-Confined",2,45.08799,0.03,400
2036,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
2036,12421,"Dev_Pervious-D-Med-Confined",2,2.35511,0.03,300
2036,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
2036,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
2036,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
2036,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
2036,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
2036,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
2036,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
2036,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
2036,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
2036,13231,"Agriculture-B-High-Confined",2,0,0.01,400
2036,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
2036,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
2036,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
2036,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
2036,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
2036,13331,"Agriculture-C-High-Confined",2,0,0.01,400
2036,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
2036,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
2036,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
2036,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
2036,13431,"Agriculture-D-High-Confined",2,0,0.01,400
2036,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
2036,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
2036,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
2036,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
2036,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
2036,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
2036,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
2036,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
2036,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
2036,14321,"Veg_Low-C-Med-Confined",2,2.154527,0.05,300
2036,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
2036,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
2036,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
2036,14421,"Veg_Low-D-Med-Confined",2,9.509327,0.03,300
2036,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
2036,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
2036,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
2036,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
2036,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
2036,15131,"Veg_High-A-High-Confined",2,0,0.01,400
2036,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
2036,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
2036,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
2036,15231,"Veg_High-B-High-Confined",2,0,0.01,400
2036,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
2036,15321,"Veg_High-C-Med-Confined",2,1.183741,0.04,300
2036,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
2036,15331,"Veg_High-C-High-Confined",2,0,0.01,400
2036,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
2036,15421,"Veg_High-D-Med-Confined",2,14.543863,0.03,300
2036,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
2036,15431,"Veg_High-D-High-Confined",2,0,0.01,400
2036,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
2036,16000,"Water-All-All-All",1,0.034595,0.01,100
2037,1000,"Road_Freeway-All-All-All",1,0,0.01,100
2037,2000,"Road_Primary-All-All-All",1,2.252235,0.01,100
2037,3000,"Road_Minor-All-All-All",1,7.906481,0.01,100
2037,4000,"Dev_ResHigh-All-All-All",1,1.86642,0.01,100
2037,5000,"Dev_ResLow-All-All-All",1,18.542421,0.01,100
2037,6000,"Dev_Com-All-All-All",1,1.971186,0.01,100
2037,7000,"Dev_Ind-All-All-All",1,0.044346,0.01,100
2037,8000,"Dev_Inst-All-All-All",1,2.211965,0.01,100
2037,9000,"Dev_Roof-All-All-All",1,22.553764,0.01,100
2037,10000,"Dev_Overspray-All-All-All",1,0.890942,0.01,100
2037,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
2037,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
2037,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
2037,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
2037,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
2037,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
2037,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
2037,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
2037,11311,"Dev_Irrigated-C-Low-Confined",2,0.005358,0.01,400
2037,11312,"Dev_Irrigated-C-Low-Unconfined",2,0,0.01,400
2037,11321,"Dev_Irrigated-C-Med-Confined",2,0,0.01,300
2037,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
2037,11411,"Dev_Irrigated-D-Low-Confined",2,17.813477,0.01,400
2037,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
2037,11421,"Dev_Irrigated-D-Med-Confined",2,0,0.01,300
2037,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
2037,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
2037,12112,"Dev_Pervious-A-Low-Unconfined",2,0,0.01,400
2037,12121,"Dev_Pervious-A-Med-Confined",2,0,0.01,300
2037,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
2037,12211,"Dev_Pervious-B-Low-Confined",2,0,0.01,400
2037,12212,"Dev_Pervious-B-Low-Unconfined",2,0,0.01,400
2037,12221,"Dev_Pervious-B-Med-Confined",2,0,0.01,300
2037,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
2037,12311,"Dev_Pervious-C-Low-Confined",2,0.017376,0.01,400
2037,12312,"Dev_Pervious-C-Low-Unconfined",2,0,0.01,400
2037,12321,"Dev_Pervious-C-Med-Confined",2,0,0.01,300
2037,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
2037,12411,"Dev_Pervious-D-Low-Confined",2,57.773866,0.01,400
2037,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
2037,12421,"Dev_Pervious-D-Med-Confined",2,0,0.01,300
2037,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
2037,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
2037,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
2037,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
2037,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
2037,13211,"Agriculture-B-Low-Confined",2,0,0.01,400
2037,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
2037,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
2037,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
2037,13231,"Agriculture-B-High-Confined",2,0,0.01,400
2037,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
2037,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
2037,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
2037,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
2037,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
2037,13331,"Agriculture-C-High-Confined",2,0,0.01,400
2037,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
2037,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
2037,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
2037,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
2037,13431,"Agriculture-D-High-Confined",2,0,0.01,400
2037,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
2037,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
2037,14122,"Veg_Low-A-Med-Unconfined",2,0,0.01,300
2037,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
2037,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
2037,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
2037,14222,"Veg_Low-B-Med-Unconfined",2,0,0.01,300
2037,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
2037,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
2037,14321,"Veg_Low-C-Med-Confined",2,0.237811,0.01,300
2037,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
2037,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
2037,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
2037,14421,"Veg_Low-D-Med-Confined",2,15.41307,0.01,300
2037,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
2037,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
2037,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
2037,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
2037,15122,"Veg_High-A-Med-Unconfined",2,0,0.01,300
2037,15131,"Veg_High-A-High-Confined",2,0,0.01,400
2037,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
2037,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
2037,15222,"Veg_High-B-Med-Unconfined",2,0,0.01,300
2037,15231,"Veg_High-B-High-Confined",2,0,0.01,400
2037,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
2037,15321,"Veg_High-C-Med-Confined",2,0.024287,0.01,300
2037,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
2037,15331,"Veg_High-C-High-Confined",2,0,0.01,400
2037,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
2037,15421,"Veg_High-D-Med-Confined",2,9.054736,0.01,300
2037,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
2037,15431,"Veg_High-D-High-Confined",2,0,0.01,400
2037,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
2037,16000,"Water-All-All-All",1,0,0.01,100
2038,1000,"Road_Freeway-All-All-All",1,7.719055,0.01,100
2038,2000,"Road_Primary-All-All-All",1,15.896525,0.01,100
2038,3000,"Road_Minor-All-All-All",1,22.337431,0.01,100
2038,4000,"Dev_ResHigh-All-All-All",1,3.678094,0.01,100
2038,5000,"Dev_ResLow-All-All-All",1,50.8458,0.01,100
2038,6000,"Dev_Com-All-All-All",1,26.431055,0.01,100
2038,7000,"Dev_Ind-All-All-All",1,11.964633,0.01,100
2038,8000,"Dev_Inst-All-All-All",1,4.47631,0.01,100
2038,9000,"Dev_Roof-All-All-All",1,57.985762,0.01,100
2038,10000,"Dev_Overspray-All-All-All",1,1.608217,0.01,100
2038,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.01,400
2038,11112,"Dev_Irrigated-A-Low-Unconfined",2,0,0.01,400
2038,11121,"Dev_Irrigated-A-Med-Confined",2,0,0.01,300
2038,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
2038,11211,"Dev_Irrigated-B-Low-Confined",2,0,0.01,400
2038,11212,"Dev_Irrigated-B-Low-Unconfined",2,0,0.01,400
2038,11221,"Dev_Irrigated-B-Med-Confined",2,0,0.01,300
2038,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
2038,11311,"Dev_Irrigated-C-Low-Confined",2,11.403631,0.01,400
