subbasin,deluid,parmname,value1
2034,1000,AREA,4.355252700007e+01
2034,1000,PREC,4.201982320308e+02
2034,1000,SURO,3.820755766887e+02
2034,1000,IFWO,0.000000000000e+00
2034,1000,AGWO,0.000000000000e+00
2034,1000,PERO,3.820755766887e+02
2034,1000,TAET,3.812265534211e+01
2034,1000,SEDLOAD,2.728067358827e+00
2034,1000,SEDWSSD, 2.72807e+00
2034,1000,SEDSCRS, 0.00000e+00
2034,1000,SEDSURO, 0.00000e+00
2034,1000,SEDIFWO, 0.00000e+00
2034,1000,SEDAGWO, 0.00000e+00
2034,1000,SO_TN,1.402270464202e+01
2034,1000,IO_TN,0.000000000000e+00
2034,1000,AO_TN,0.000000000000e+00
2034,1000,PO_TN,1.402270464202e+01
2034,1000,SO_TP,1.217400058876e+01
2034,1000,IO_TP,0.000000000000e+00
2034,1000,AO_TP,0.000000000000e+00
2034,1000,PO_TP,1.217400058876e+01
2034,1000,SED_TP,1.217400058876e+01
2034,1000,SEDWSSD_TP,1.217400058876e+01
2034,1000,SEDSCRS_TP,0.000000000000e+00
2034,1000,SO_TCd,4.774117877947e-02
2034,1000,IO_TCd,0.000000000000e+00
2034,1000,AO_TCd,0.000000000000e+00
2034,1000,PO_TCd,4.774117877947e-02
2034,1000,SED_TCd,4.774117877947e-02
2034,1000,SEDWSSD_TCd,4.774117877947e-02
2034,1000,SEDSCRS_TCd,0.000000000000e+00
2034,1000,SO_TCu,4.774117877947e+00
2034,1000,IO_TCu,0.000000000000e+00
2034,1000,AO_TCu,0.000000000000e+00
2034,1000,PO_TCu,4.774117877947e+00
2034,1000,SED_TCu,4.774117877947e+00
2034,1000,SEDWSSD_TCu,4.774117877947e+00
2034,1000,SEDSCRS_TCu,0.000000000000e+00
2034,1000,SO_TPb,1.178525099013e+00
2034,1000,IO_TPb,0.000000000000e+00
2034,1000,AO_TPb,0.000000000000e+00
2034,1000,PO_TPb,1.178525099013e+00
2034,1000,SED_TPb,1.178525099013e+00
2034,1000,SEDWSSD_TPb,1.178525099013e+00
2034,1000,SEDSCRS_TPb,0.000000000000e+00
2034,1000,SO_TZn,3.771280316842e+01
2034,1000,IO_TZn,0.000000000000e+00
2034,1000,AO_TZn,0.000000000000e+00
2034,1000,PO_TZn,3.771280316842e+01
2034,1000,SED_TZn,3.771280316842e+01
2034,1000,SEDWSSD_TZn,3.771280316842e+01
2034,1000,SEDSCRS_TZn,0.000000000000e+00
2034,2000,AREA,1.396381400000e+01
2034,2000,PREC,1.347239841033e+02
2034,2000,SURO,1.225010959025e+02
2034,2000,IFWO,0.000000000000e+00
2034,2000,AGWO,0.000000000000e+00
2034,2000,PERO,1.225010959025e+02
2034,2000,TAET,1.222288820080e+01
2034,2000,SEDLOAD,2.933641131922e+00
2034,2000,SEDWSSD, 2.93364e+00
2034,2000,SEDSCRS, 0.00000e+00
2034,2000,SEDSURO, 0.00000e+00
2034,2000,SEDIFWO, 0.00000e+00
2034,2000,SEDAGWO, 0.00000e+00
2034,2000,SO_TN,4.495960461677e+00
