rchid,type,parmname,value1
1067,0,IQUAL_TPb,7.129105718785e+01
1067,0,ADQAL_TPb,0.000000000000e+00
1067,0,DSQAL_TPb,0.000000000000e+00
1067,0,DEPQAL_TPb,0.000000000000e+00
1067,0,SCRQAL_TPb,0.000000000000e+00
1067,1,QUAL_TPb,7.129105718785e+01
1067,1,QUBP_TPb,0.000000000000e+00
1067,0,DRAT_IGQL_TZn,4.208542189251e+02
1067,0,DRAT_OGQL_TZn,4.208542189251e+02
1067,-1,USQUAL_TZn,0.000000000000e+00
1067,-2,LUQUAL_TZn,4.208542189251e+02
1067,-1,USQUBP_TZn,0.000000000000e+00
1067,-2,LUQUBP_TZn,0.000000000000e+00
1067,-5,IRWDQUAL_TZn,0.000000000000e+00
1067,-7,INFILTQUAL_TZn,0.000000000000e+00
1067,-8,INFILTQUALTARGET_TZn,0.000000000000e+00
1067,0,ADTOT_TZn,0.000000000000e+00
1067,0,IQUAL_TZn,4.208542189251e+02
1067,0,ADQAL_TZn,0.000000000000e+00
1067,0,DSQAL_TZn,0.000000000000e+00
1067,0,DEPQAL_TZn,0.000000000000e+00
1067,0,SCRQAL_TZn,0.000000000000e+00
1067,1,QUAL_TZn,4.208542189251e+02
1067,1,QUBP_TZn,0.000000000000e+00
