TT-----------------------------------------------------------------------------------------
TT LSPC -- Loading Simulation Program, C++
TT Version 6.0 (64-bit) - Jan 2020
TT
TT Created through code updates by:
TT Paradigm Environmental, Inc.
TT San Diego, California, USA
TT www.paradigmh2o.com
TT 
TT Based upon LSPC version 5.0 (Mar 2018), originally developed by :
TT United States Environmental Protection Agency
TT with support by Tetra Tech, Inc.
TT https://github.com/USEPA/LSPC-Loading-Simulation-Program 
TT 
TT NOTE: The line starting with the letter c and followed by space or - is a comment line.
TT       There must be no comment line in between the data lines
TT       The input text field must be a continuous string without any space in between the characters
TT-----------------------------------------------------------------------------------------
TT LSPC MODEL OUTPUT FILE
TT This output file was created at 11:02:30pm on 02/15/2026
TT Time interval: 60 min      Output option: day
TT Label   
TT PREC     precipitation (rain + snow) volume (in-acre/day)
TT SURO     surface outflow volume (in-acre/day)
TT IFWO     interflow outflow volume (in-acre/day)
TT AGWO     groundwater outflow volume (in-acre/day)
TT PERO     total outflow rate volume (SURO+IFWO+AGWO) (in-acre/day)
TT DEP      stream depth (ft)
TT AVDEP    stream average depth (ft)
TT TAU      bed shear stress (kg/m^2)
TT RO       total rate of outflow from RCHRES (cfs)
TT SOSED    sediments load from land (english tons/day)
TT SSEDOUT1 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT2 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT3 suspended sediment concentration in outflow from the RCHRES (mg/l)
TT SSEDOUT  total suspended solid concentration in outflow from the RCHRES (mg/l)
TT POQUAL1  total flux of QUAL from the PLS_TN (lb/day) 
TT POQUAL2  total flux of QUAL from the PLS_TP (lb/day) 
TT POQUAL3  total flux of QUAL from the PLS_TCd (lb/day) 
TT POQUAL4  total flux of QUAL from the PLS_TCu (lb/day) 
TT POQUAL5  total flux of QUAL from the PLS_TPb (lb/day) 
TT POQUAL6  total flux of QUAL from the PLS_TZn (lb/day) 
TT CONC1    TN dissolved concentration (average) in RCHRES (mg/l)
TT CONC2    TP dissolved concentration (average) in RCHRES (mg/l)
TT CONC3    TCd dissolved concentration (average) in RCHRES (ug/l)
TT CONC4    TCu dissolved concentration (average) in RCHRES (ug/l)
TT CONC5    TPb dissolved concentration (average) in RCHRES (ug/l)
TT CONC6    TZn dissolved concentration (average) in RCHRES (ug/l)
TT
TT WATERSHED_1067 Area: 2599.141 (acres)
TT Date/time     Values
TT
1067	2008	10	1	0	0		0.000000000000e+00	1.531931572508e+00	9.257923473526e-02	2.622140081908e+01	2.784591162633e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.784183186067e-01	2.732678198008e-02	5.061376024258e+00	3.581728546552e+01	1.035601157631e+01	5.123467306609e+01	5.887804610659e+00	1.326652243896e+00	3.246691861854e-05	8.115386699925e-03	1.298336529548e-03	3.230790478818e-01	1.950302099533e+00	2.671275417178e-01	3.373716993541e-02	8.432896986737e+00	1.349133271481e+00	5.786202728646e+01
1067	2008	10	2	0	0		0.000000000000e+00	1.555263868363e+00	7.861779250985e-02	2.578572867451e+01	2.741961033538e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.769815965025e-01	2.763172758302e-02	5.177011322191e+00	3.662188485850e+01	1.058367494896e+01	5.238257112966e+01	5.828375820818e+00	1.307539006845e+00	3.294138472952e-05	8.234014938677e-03	1.317318140776e-03	3.185221665677e-01	1.973690989056e+00	2.678902572337e-01	3.450807724047e-02	8.625624752455e+00	1.379969801678e+00	5.821225455128e+01
1067	2008	10	3	0	0		0.000000000000e+00	1.549523857745e+00	7.288433621501e-02	2.540419697735e+01	2.702660517131e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.748965885052e-01	2.753214073350e-02	5.226814255611e+00	3.696942223188e+01	1.068216006274e+01	5.287839655023e+01	5.755985335530e+00	1.289430470841e+00	3.286674464813e-05	8.215429331635e-03	1.314351388891e-03	3.141394816757e-01	1.982347817621e+00	2.683853221923e-01	3.484033890899e-02	8.708752426242e+00	1.393276040105e+00	5.838470888589e+01
1067	2008	10	4	0	0		0.000000000000e+00	1.693569710855e+00	7.336422226604e-02	2.516391915052e+01	2.693085308364e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.799591762600e-01	2.975694974053e-02	5.543640519592e+00	3.917408544156e+01	1.130770258857e+01	5.602542854972e+01	5.843433660350e+00	1.290594972734e+00	3.586887038592e-05	8.966066660970e-03	1.434463245108e-03	3.138187282416e-01	2.054537175709e+00	2.721321393149e-01	3.695308676588e-02	9.237085966374e+00	1.477823086944e+00	5.893611304709e+01
1067	2008	10	5	0	0		0.000000000000e+00	1.471274944552e+00	7.161913732097e-02	2.498989141958e+01	2.653278550145e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.698152326679e-01	2.634475026962e-02	5.133859000769e+00	3.632639934630e+01	1.049995547326e+01	5.196021382033e+01	5.613530221465e+00	1.264457846529e+00	3.134508722751e-05	7.835270812070e-03	1.253549903749e-03	3.082279296347e-01	1.955326967578e+00	2.676024210502e-01	3.422156423570e-02	8.554298204792e+00	1.368585713048e+00	5.829034173397e+01
1067	2008	10	6	0	0		0.000000000000e+00	1.398526322472e+00	6.378702055303e-02	2.448237311689e+01	2.594468645991e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.642974407015e-01	2.520188632068e-02	5.061394652499e+00	3.582407468613e+01	1.035729691781e+01	5.124276625644e+01	5.458648900723e+00	1.234962331645e+00	2.989869524277e-05	7.473760434995e-03	1.195716421201e-03	3.013203367004e-01	1.933824330099e+00	2.666666020418e-01	3.373870870642e-02	8.433646492277e+00	1.349287241561e+00	5.829339129604e+01
1067	2008	10	7	0	0		0.000000000000e+00	1.453109124442e+00	6.431616824428e-02	2.397615032418e+01	2.549357561686e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.644860692144e-01	2.584017122818e-02	5.212932398059e+00	3.687190557244e+01	1.065440775274e+01	5.273924572324e+01	5.422863805099e+00	1.215775076422e+00	3.082791668569e-05	7.705702565570e-03	1.232793260612e-03	2.963276730608e-01	1.978550745709e+00	2.680084423288e-01	3.474738073786e-02	8.685406270832e+00	1.389530704727e+00	5.841770341320e+01
1067	2008	10	8	0	0		0.000000000000e+00	1.431671157828e+00	6.557594530931e-02	2.352673983156e+01	2.502398693470e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.617501567505e-01	2.545570420276e-02	5.224564731861e+00	3.695287647595e+01	1.067756265182e+01	5.285500385963e+01	5.327856443707e+00	1.193741230593e+00	3.038284753390e-05	7.594466056975e-03	1.214998291976e-03	2.908795089189e-01	1.981913261737e+00	2.682981791342e-01	3.482497254169e-02	8.704815162827e+00	1.392637148610e+00	5.841405030589e+01
1067	2008	10	9	0	0		0.000000000000e+00	1.574400420211e+00	7.123422617302e-02	2.317645064757e+01	2.482208529396e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.665127934195e-01	2.747460471728e-02	5.533903846251e+00	3.909838148144e+01	1.128626150501e+01	5.591854683271e+01	5.399609621000e+00	1.189352296649e+00	3.312845684051e-05	8.280526147033e-03	1.324735964303e-03	2.891068001566e-01	2.064776597889e+00	2.716465821181e-01	3.688591986825e-02	9.219711784248e+00	1.474988855084e+00	5.874677211424e+01
1067	2008	10	10	0	0		0.000000000000e+00	1.433519398280e+00	7.469719155257e-02	2.300079994282e+01	2.450901653265e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.600013495409e-01	2.553591421755e-02	5.313541561947e+00	3.757449083249e+01	1.085485106201e+01	5.374288345644e+01	5.238577077328e+00	1.171471947575e+00	3.056695343417e-05	7.640680644258e-03	1.222410183082e-03	2.850676388433e-01	1.993344537439e+00	2.702851805103e-01	3.541893743107e-02	8.853508749331e+00	1.416447009772e+00	5.853277448674e+01
